algo,best_score,detection_probability,episode,epsilon,global_state_mode,global_step,kl_loss,loss,posterior_kl_per_parameter,posterior_rebuilds,posterior_std_max,posterior_std_mean,posterior_std_min,predictive_epistemic_std_mean,predictive_max_std_mean,predictive_selected_std_mean,q_mean,q_tot_mean,reward_mode,run_dir,scope,target_mean,td_loss,td_residual_variance,train_completed,train_completed_value,train_detected,train_reward,training_seed,validation_boundary,validation_collision,validation_completed,validation_completed_value,validation_coverage,validation_detected,validation_episode_length,validation_first_completion,validation_first_detection,validation_knowledge_overlap,validation_local_coverage,validation_local_new_observed,validation_local_sensor_revisit,validation_new_observed_per_step,validation_overlap,validation_revisit,validation_reward,validation_reward_std,validation_sensor_revisit,validation_simultaneous_overlap,validation_stay,validation_team_new_observed,validation_tracking_progress
qmix_ddqn,6.901351600642503,1.0,3.0,0.978625,memory_union,450.0,,0.17565962672233582,,,,,,,,,-0.17062129080295563,-0.17062129080295563,task_potential,runs/thesis_v2/smoke/pdet_1p00/multi/qmix_ddqn/seed42,multi,-0.33938542008399963,,,1.0,2.0,4.0,0.9314583367047149,42,,0.0,0.5,1.0,0.6312499940395355,2.5,150.0,125.0,3.5,0.0,0.24125000089406967,0.6366666666666667,0.84,,0.14893044744003545,,-1.8203749851696234,4.475499996691949,,0.0007516339869281045,0.0,1.6633333333333333,0.0033333333333333335
qmix_ddqn,6.901351600642503,1.0,6.0,0.95725,memory_union,900.0,,0.5225334763526917,,,,,,,,,-0.1620088368654251,-0.1620088368654251,task_potential,runs/thesis_v2/smoke/pdet_1p00/multi/qmix_ddqn/seed42,multi,-0.008293194696307182,,,0.0,0.0,4.0,-10.630249998327358,42,,0.28888888888888886,0.0,0.0,0.44874998927116394,1.5,150.0,nan,1.0,0.0,0.18333333730697632,0.4822222222222222,0.8888888888888888,,0.23310104529616724,,-10.920333327346807,1.744333321837093,,0.11747242351046697,0.0,1.1766666666666667,0.0011111111111111111
shared_ddqn,-3.3432126606929478,1.0,3.0,0.978625,memory_union,450.0,,0.10968191176652908,,,,,,,,,-0.13662563264369965,,task_potential,runs/thesis_v2/smoke/pdet_1p00/multi/shared_ddqn/seed42,multi,-0.07620696723461151,,,0.0,0.0,4.0,-10.423541638261348,42,,0.18222222222222223,0.0,0.0,0.5974999964237213,2.5,150.0,nan,3.5,0.0,0.2829166650772095,0.7477777777777778,0.7877777777777778,,0.37283549783549785,,-11.48374994779007,2.420249982737004,,0.11789445630328298,0.0,1.5733333333333333,0.0
shared_ddqn,10.977663732253387,1.0,6.0,0.95725,memory_union,900.0,,0.21642227470874786,,,,,,,,,-0.30377426743507385,,task_potential,runs/thesis_v2/smoke/pdet_1p00/multi/shared_ddqn/seed42,multi,-0.4593435227870941,,,0.0,0.0,2.0,-9.511999981608248,42,,0.14444444444444443,1.0,1.0,0.6187500059604645,3.0,150.0,89.5,3.5,0.125,0.27916667610406876,0.7377777777777778,0.8055555555555556,,0.2537889696882425,,-8.051750009972595,4.482375034429148,,0.07210377814298222,0.0,1.63,0.006666666666666667
ddqn,-3.272787498854101,1.0,3.0,0.9786725000000001,,450.0,,0.001404409995302558,,,,,,,,,0.013120044022798538,,task_potential,runs/thesis_v2/smoke/pdet_1p00/single/ddqn/seed42,single,0.029649075120687485,,,0.0,0.0,1.0,-4.6964999959059,42,0.0,,0.0,0.0,0.1587499976158142,1.0,150.0,nan,51.5,,,,,0.4166666666666667,,0.9933333333333333,-2.7278749885410063,0.8218750004284088,0.89,,0.0,,0.0
ddqn,-3.272787498854101,1.0,6.0,0.9573925,,900.0,,0.08958303928375244,,,,,,,,,0.027508262544870377,,task_potential,runs/thesis_v2/smoke/pdet_1p00/single/ddqn/seed42,single,-0.10207172483205795,,,0.0,0.0,1.0,-2.5815833376844735,42,0.0,,0.0,0.0,0.19624999165534973,1.0,150.0,nan,2.5,,,,,0.5166666666666667,,0.9933333333333333,-3.624187447037535,0.47631246387957593,0.87,,0.0,,0.0
