episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,0.38100000000000306,2,0,0,-1.0195200000000049,7.683291048086104,1.8,0.67,0.86,0.46657499924302104,0.21294166788458824,0.32107331847178533,0.18333333333333332,0.09848214453392554,0.09026666666666666,150.0,29.46590909090909,57.333333333333336,0.0,0.8619333333333333,0.5611777777777778,1.2242,0.0048222222222222225,8.158343028966117,0.05518326908349991,,,4.4131178855896,4.4131178855896,4.432324409484863,0.64375,,,,,,,,,
100,14940,5.519,2,1,1,4.673879999999997,8.94653679283777,1.94,0.92,1.26,0.5245499983429909,0.23798333421349527,0.3163744368817646,0.13083333333333333,0.09454434246001384,0.08271111111111111,150.0,29.021978021978022,70.18181818181819,0.0,0.8192222222222222,0.6279555555555556,1.3788,0.006622222222222222,12.389237609427948,0.1458439975976944,,,7.203142166137695,7.203142166137695,7.135992527008057,0.29035,,,,,,,,,
150,22440,-5.773999999999997,0,0,0,8.427629999999997,9.644871558144251,2.19,1.29,1.66,0.5729749992489814,0.26335000082850457,0.3306546794312475,0.12416666666666665,0.06097087785514831,0.06466666666666666,150.0,25.8,63.02564102564103,0.0,0.8102888888888888,0.6956,1.5079333333333333,0.0098,17.81017223013007,0.17147794365882874,,,7.484643936157227,7.484643936157227,7.496363162994385,0.050000000000000044,,,,,,,,,
200,29938,19.774000000000015,3,2,3,10.479739999999987,10.63146450082959,2.21,1.33,1.75,0.5870499986410141,0.2865750002861023,0.4020355244223925,0.11833333333333335,0.08203113880533444,0.09474342649062842,149.21,25.90625,68.0246913580247,0.0,0.7817617228514622,0.7615441324308022,1.553649219221232,0.009539128297924625,18.416475756744095,0.21803607046604156,,,7.377373695373535,7.377373695373535,7.3839216232299805,0.050000000000000044,,,,,,,,,
250,37438,5.922000000000013,3,1,1,12.161759999999992,9.720174475923763,2.55,1.53,1.99,0.6647999978065491,0.3242583300173283,0.40224106497164397,0.08,0.06599166156929173,0.07971111111111111,150.0,24.272727272727273,68.0919540229885,0.0,0.7555333333333333,0.8580222222222222,1.7528,0.01151111111111111,21.426440994300044,0.32009178400039673,,,8.707576751708984,8.707576751708984,8.872644424438477,0.050000000000000044,,,,,,,,,
300,44866,20.78899999999999,3,2,3,10.558479999999989,10.081805202918757,2.22,1.45,1.92,0.5940250009298325,0.2913583344221115,0.4043279455607876,0.13416666666666668,0.07151145685183148,0.07139356678250022,149.64,23.06382978723404,59.888888888888886,0.0,0.7804508598413972,0.7721420297603137,1.567829457364341,0.010803706673794886,21.426440994300044,0.3723917007446289,,,9.217910766601562,9.217910766601562,9.326993942260742,0.050000000000000044,,,,,,,,,
350,52257,28.729999999999976,4,3,4,6.260989999999992,9.818509582920406,2.01,1.31,1.64,0.5038249987363815,0.2302500020712614,0.3398946560286288,0.10916666666666666,0.07317842006674434,0.06572078704323384,149.42,23.148936170212767,60.41772151898734,0.0,0.8314817293535002,0.6096908044438496,1.3286708606612234,0.009258019899165663,21.426440994300044,0.3080906867980957,,,9.594549179077148,9.594549179077148,9.432861328125,0.050000000000000044,,,,,,,,,
400,59699,9.893999999999995,3,2,2,14.16607999999999,10.385908090947073,2.47,1.83,2.42,0.629849995970726,0.31175833515822887,0.4091801446237422,0.13583333333333333,0.06515692347307872,0.07375028020623178,148.7,23.53125,58.166666666666664,0.0,0.7590450571620713,0.831898677426586,1.6741089441829187,0.01351714862138534,25.985180199437885,0.3152199387550354,,,8.969383239746094,8.969383239746094,8.898772239685059,0.050000000000000044,,,,,,,,,
450,67153,25.233999999999977,3,3,4,17.10775999999999,11.148152710758843,2.75,2.01,2.58,0.6679999989271164,0.34177500307559966,0.4400456773364034,0.115,0.0643555358279363,0.06432314508692621,148.21,16.838383838383837,60.9,0.0,0.7379169196860311,0.9156602118615478,1.7826057620943256,0.0163506735937746,28.536715208993524,0.3630346655845642,,,9.109983444213867,9.109983444213867,9.189104080200195,0.050000000000000044,,,,,,,,,
500,74612,24.015999999999977,2,2,3,17.39768999999999,10.703204420821823,2.66,1.84,2.46,0.6806999990344047,0.3345749978721142,0.4059595087119194,0.07833333333333332,0.06572008884369775,0.06993807215939687,148.56,19.69,63.9010989010989,0.0,0.7407556991563453,0.8941168551427033,1.812600969305331,0.015033207682642255,28.536715208993524,0.31832003593444824,,,8.802647590637207,8.802647590637207,8.58894157409668,0.050000000000000044,,,,,,,,,
550,81935,8.036000000000008,2,2,2,14.502089999999987,11.68745032254254,2.54,1.84,2.34,0.660374999344349,0.3275166670978069,0.41124041473942347,0.1525,0.06788659432857173,0.0539275816637136,146.74,22.836734693877553,53.87640449438202,0.0,0.7478987778837853,0.8859661078551633,1.7796783426468583,0.014470037708418518,28.536715208993524,0.3386459946632385,,,9.166322708129883,9.166322708129883,9.193891525268555,0.050000000000000044,,,,,,,,,
600,89388,27.27099999999996,4,3,4,15.18583999999999,10.70688465588379,2.6,1.85,2.45,0.6903000006079674,0.3500416685640812,0.4312479035134599,0.09833333333333333,0.06907331754962026,0.08429659498207885,148.8,19.404040404040405,48.191489361702125,0.0,0.738149641577061,0.9342517921146953,1.835483870967742,0.013956093189964158,28.536715208993524,0.34980201721191406,,,10.298565864562988,10.298565864562988,9.98176383972168,0.050000000000000044,,,,,,,,,
650,96752,14.30399999999999,2,1,2,15.53777999999999,9.921302992631553,2.49,1.86,2.41,0.654299997985363,0.33695000156760213,0.4391315584548371,0.13,0.06720977899555902,0.06765455276921013,149.14,25.1010101010101,60.913978494623656,0.0,0.7482454964015913,0.8970095212551965,1.7347458763577845,0.015041795181261454,28.536715208993524,0.39245718717575073,,,9.930895805358887,9.930895805358887,10.252885818481445,0.050000000000000044,,,,,,,,,
700,104159,20.551999999999982,4,2,3,18.56824999999998,9.882074226977844,2.74,2.15,2.75,0.6895500031113625,0.3476750016212463,0.43547720871487927,0.09083333333333334,0.06256656990575572,0.06874860085068278,148.9,22.6,51.37894736842105,0.0,0.72632639355272,0.9272666218938885,1.8322364002686367,0.016655473472128944,30.705385309445347,0.23929676413536072,,,8.187300682067871,8.187300682067871,8.280287742614746,0.050000000000000044,,,,,,,,,
750,111568,28.284000000000017,3,3,4,15.847799999999985,11.022662101325604,2.5,1.79,2.37,0.6657499983906746,0.33624166399240496,0.42073179852420767,0.07083333333333332,0.06887738083698747,0.07451350501101074,148.34,21.77,55.31111111111111,0.0,0.7383713091546448,0.899937081479484,1.7749764055548065,0.01397689991461058,30.705385309445347,0.25516706705093384,,,8.228520393371582,8.228520393371582,8.109004020690918,0.050000000000000044,,,,,,,,,
800,119031,6.98700000000001,1,1,1,16.548419999999986,10.626383176961001,2.69,1.8,2.35,0.6899499997496605,0.3899249991774559,0.5331812187706817,0.19416666666666668,0.09202741201280107,0.10561818099506541,147.26,20.302083333333332,44.44318181818182,0.0,0.6977681198786726,1.0523563764769794,1.8537280999592558,0.014667934265924215,30.705385309445347,0.33282268047332764,,,8.251972198486328,8.251972198486328,8.220234870910645,0.050000000000000044,,,,,,,,,
850,126434,37.525999999999996,4,4,5,20.298959999999987,10.075915775670213,2.99,2.28,2.95,0.7171500001847744,0.36951666697859764,0.455307251616649,0.08583333333333334,0.06369950356887813,0.06651729132717726,147.28,22.05,47.775510204081634,0.0,0.7177258736194098,0.9967861669382582,1.9273492667028789,0.016861307260546805,32.809124520929124,0.3085939288139343,,,8.332924842834473,8.332924842834473,8.370794296264648,0.050000000000000044,,,,,,,,,
900,133776,12.660999999999998,2,2,2,16.180619999999987,10.808551504970486,2.48,1.91,2.5,0.662675002515316,0.3608416660130024,0.4928818887524721,0.135,0.09074094752212798,0.10285610990600144,147.52,25.585858585858585,45.159574468085104,0.0,0.7305676066522053,0.9716422631959508,1.7765048806941433,0.014212762111352133,32.809124520929124,0.27966219186782837,,,8.670232772827148,8.670232772827148,8.732063293457031,0.050000000000000044,,,,,,,,,
950,141201,14.260999999999974,3,2,2,14.74389999999999,10.576779936729315,2.31,1.71,2.23,0.6235999985039234,0.33583333358168604,0.47037213688630863,0.175,0.10663457426487558,0.11886720758175194,149.13,23.842105263157894,55.125,0.0,0.7484968372113816,0.8940745211113347,1.6525179373700798,0.012941728693086569,32.809124520929124,0.32203376293182373,,,9.048853874206543,9.048853874206543,9.422956466674805,0.050000000000000044,,,,,,,,,
1000,148661,23.69599999999996,3,2,3,16.73816999999999,10.61945376284015,2.57,1.79,2.33,0.6782250013947487,0.36869999691843985,0.500996303323353,0.12916666666666668,0.08177485957723292,0.07885977258003261,149.21,24.604166666666668,61.36666666666667,0.0,0.7189196434555325,0.9817036391662757,1.7980698344614972,0.014029443960413734,32.809124520929124,0.35879242420196533,,,9.197343826293945,9.197343826293945,9.176445007324219,0.050000000000000044,,,,,,,,,
1050,155919,27.506000000000025,3,3,4,19.165889999999987,11.328320800449637,2.87,2.22,2.84,0.7273499998450279,0.37709166660904886,0.4470409246690885,0.11166666666666666,0.06578093767305239,0.06940938345727866,146.57,21.46,49.01086956521739,0.0,0.7131291078210639,1.0222874167064657,1.964522071365218,0.017215892292647427,32.809124520929124,0.3053918182849884,,,7.282812118530273,7.282812118530273,7.404878616333008,0.050000000000000044,,,,,,,,,
1100,163344,18.820999999999987,3,3,3,20.03156999999998,10.57381857065364,2.83,2.11,2.77,0.7169000023603439,0.37830833077430726,0.46107472891561563,0.10499999999999998,0.05852060577432901,0.06120374135827572,147.54,20.96,52.125,0.0,0.714134020152727,1.0188649405810855,1.9232750440558493,0.017893452623017485,32.809124520929124,0.47795218229293823,,,9.996681213378906,9.996681213378906,10.066717147827148,0.050000000000000044,,,,,,,,,
1150,170822,31.585999999999974,4,3,4,21.40989999999999,10.201189340954313,3.05,2.31,2.99,0.7339500004053116,0.4064749979972839,0.5198931165423635,0.14416666666666667,0.06868286528324127,0.08623832308042835,146.3,16.37,44.10204081632653,0.0,0.6868307131465026,1.1045112781954887,1.9861927546138072,0.018705855547960813,33.20541838991604,0.24344807863235474,,,8.516179084777832,8.516179084777832,8.6108980178833,0.050000000000000044,,,,,,,,,
1200,178294,39.241,4,4,5,18.477479999999982,9.878923465115001,2.69,1.9,2.48,0.6942499986290932,0.3663916651904583,0.4660009231839687,0.1433333333333333,0.062885204822814,0.06074682464880391,148.54,20.13131313131313,56.59375,0.0,0.7217808895471478,0.9799156231766977,1.8493335128584893,0.016224585970109062,33.20541838991604,0.31289586424827576,,,8.655029296875,8.655029296875,8.435970306396484,0.050000000000000044,,,,,,,,,
1250,185716,25.885999999999946,3,3,4,21.85246999999998,9.990176746639666,2.97,2.27,3.01,0.7352250003814698,0.39557500079274177,0.48809991454530144,0.1375,0.0630302950363769,0.05957592339261286,146.2,18.72,43.0,0.0,0.69578203374373,1.0754445964432284,1.9910396716826266,0.01823985408116735,33.20541838991604,0.5156794190406799,,,7.866546154022217,7.866546154022217,8.21916389465332,0.050000000000000044,,,,,,,,,
1300,193177,21.888999999999992,2,2,3,17.361019999999986,10.124955853711155,2.68,1.97,2.55,0.7099249997735023,0.361116663813591,0.43351021845393345,0.11833333333333332,0.055208962414811755,0.05419360632183908,148.48,18.47422680412371,44.096774193548384,0.0,0.7229929956896551,0.966100933908046,1.8923087284482758,0.015108656609195402,33.20541838991604,0.4942830502986908,,,9.15571403503418,9.15571403503418,9.426094055175781,0.050000000000000044,,,,,,,,,
1350,200594,17.180999999999973,2,1,2,19.412629999999986,10.092499101466387,2.66,1.94,2.61,0.682599998563528,0.35407500341534615,0.4544884009111825,0.12333333333333332,0.06703256523754224,0.06574174827711281,147.04,18.742268041237114,47.861702127659576,0.0,0.7212549873050417,0.9564064200217628,1.8365070729053319,0.016004715270221254,33.20541838991604,0.45849937200546265,,,9.275461196899414,9.275461196899414,9.200040817260742,0.050000000000000044,,,,,,,,,
1400,207974,21.07599999999995,2,2,3,17.39313999999998,9.891197953756652,2.63,2.0,2.64,0.6592249992489815,0.35975833266973495,0.5002730827393524,0.1716666666666667,0.11028982292527571,0.10852817948371402,147.98,17.52577319587629,37.98947368421052,0.0,0.7268549804027571,0.9656935621930891,1.761656980673064,0.015069604000540613,33.20541838991604,0.29032614827156067,,,8.287175178527832,8.287175178527832,8.435089111328125,0.050000000000000044,,,,,,,,,
1450,215251,28.650999999999982,4,3,4,17.766669999999987,10.116844366752893,2.57,2.08,2.67,0.6484750020503998,0.33150833427906035,0.4316703140024741,0.11916666666666666,0.06690707276530194,0.06506810762129911,148.05,20.79591836734694,38.340425531914896,0.0,0.7587526736462906,0.8889114038050209,1.7317798041202297,0.015963075537543624,33.20541838991604,0.2792343497276306,,,8.415121078491211,8.415121078491211,8.301843643188477,0.050000000000000044,,,,,,,,,
1500,222664,28.778999999999975,3,3,4,21.569609999999983,10.432200283636229,2.86,2.22,2.91,0.7173250004649162,0.3951666641235352,0.5132444330728352,0.16666666666666663,0.06989326212528188,0.06394144144144144,148.0,16.79591836734694,43.95876288659794,0.0,0.6946621621621621,1.0612612612612613,1.918445945945946,0.01849099099099099,33.20541838991604,0.35750699043273926,,,6.942182540893555,6.942182540893555,7.157613754272461,0.050000000000000044,,,,,,,,,
