group,metric,early,late,raw_delta_late_minus_early,improvement_positive_is_better,last_available_seed_count
DDQN egocentrique,validation_completed,0.10822222222222222,2.0399999999999996,1.9317777777777774,1.9317777777777774,5
DDQN egocentrique,validation_completed_value,0.14255555555555557,2.643333333333333,2.5007777777777775,2.5007777777777775,5
DDQN egocentrique,validation_coverage,0.580417777210474,0.6342038889916407,0.05378611178116666,0.05378611178116666,5
DDQN egocentrique,validation_reward,-9.495515337254135,-0.36235584788646663,9.133159489367669,9.133159489367669,5
DDQN egocentrique,validation_first_completion,71.90681282028255,43.834779596124854,-28.0720332241577,28.0720332241577,5
DDQN egocentrique,validation_first_detection,24.444880378516103,21.517502535404123,-2.92737784311198,2.92737784311198,5
DDQN egocentrique,validation_tracking_progress,0.0022800000000000003,0.0439860348907263,0.0417060348907263,0.0417060348907263,5
DDQN egocentrique,validation_stay,0.0,0.0,0.0,0.0,5
DDQN egocentrique,loss,0.14184783527420627,0.48567177487744223,0.343823939603236,-0.343823939603236,5
DDQN egocentrique,q_mean,-0.0825982718831963,-6.332185342576769,-6.249587070693573,-6.249587070693573,5
DDQN egocentrique,target_mean,-0.15725014147659144,-6.165306430392795,-6.008056288916204,-6.008056288916204,5
DDQN egocentrique,epsilon,0.4789461111111111,0.050000000000000044,-0.42894611111111103,-0.42894611111111103,5
