episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,5.046000000000011,4,0,0,3.1522500000000058,2.5515586780436847,3.22,0.02,0.02,0.8172500002384185,0.5347666634619236,0.6720636743130115,0.30083333333333334,0.11822271501037136,0.17562222222222224,150.0,11.01,133.0,0.0,0.6044888888888889,1.4193777777777778,2.1593333333333335,0.00013333333333333334,-1.808519015054271,0.007855355739593506,0.0053556435741484165,0.0024997126311063766,1.1216683387756348,1.1216683387756348,1.1302015781402588,,,,,,,0.050149913877248764,0.0359998382627964,0.05758640542626381,2.4997141361236572
100,15000,5.901000000000013,3,0,0,5.297100000000012,2.267852021186573,3.76,0.01,0.01,0.9092750009894371,0.646399999409914,0.7518875552906593,0.3858333333333333,0.08987690059476117,0.10477777777777778,150.0,7.15,146.0,0.0,0.5460222222222222,1.7170666666666667,2.404733333333333,6.666666666666667e-05,-1.7091234429252136,0.011255534365773201,0.0087484922260046,0.0025070426054298878,1.4870531558990479,1.4870531558990479,1.449994444847107,,,,,,,0.05011656880378723,0.026771249249577522,0.06532476097345352,2.507042646408081
150,22500,2.8109999999999986,2,0,0,5.292150000000014,2.3953888885732115,3.48,0.03,0.04,0.8921250033378602,0.6222666630148888,0.7479850849108662,0.33,0.07184519913349902,0.059955555555555554,150.0,6.58,111.33333333333333,0.0,0.5488666666666666,1.652711111111111,2.359,0.0002,-0.9478301664838708,0.00861946027725935,0.006114027928560972,0.0025054323486983776,1.7006702423095703,1.7006702423095703,1.719102144241333,,,,,,,0.05066951736807823,0.02062198333442211,0.0751022920012474,2.5054314136505127
200,30000,4.326000000000019,3,0,0,5.793800000000015,2.926047361202477,3.66,0.09,0.11,0.910799999833107,0.6300750008225441,0.7327295793332876,0.3375,0.08667388584198489,0.08655555555555555,150.0,6.97,100.375,0.0,0.5539333333333334,1.6735333333333333,2.4088,0.0006444444444444444,-0.00869582550013348,0.0076835062354803085,0.0051826476119458675,0.0025008583907037973,1.2860231399536133,1.2860231399536133,1.2862458229064941,,,,,,,0.05142885446548462,0.01665925420820713,0.08432044088840485,2.5008575916290283
250,37500,4.236000000000027,3,0,0,5.7260000000000035,4.913933770412451,3.43,0.28,0.36,0.8405499956011773,0.525283330976963,0.6365023146316452,0.2683333333333333,0.0638462773234339,0.05608888888888889,150.0,8.89,63.2,0.0,0.6328444444444444,1.394088888888889,2.2214666666666667,0.0019333333333333333,3.2198786996712205,0.013790177181363106,0.011293044313788414,0.002497133333235979,1.9823122024536133,1.9823122024536133,1.926679015159607,,,,,,,0.05217711627483368,0.013966483995318413,0.09268134087324142,2.497133731842041
300,44934,1.1359999999999983,2,0,0,14.230479999999986,11.071854659884213,3.2,1.55,1.99,0.7671249994635582,0.45272499725222587,0.5642702696750003,0.245,0.08436572004289133,0.06919802867383512,148.8,7.5353535353535355,42.90243902439025,0.0,0.6644041218637993,1.210282258064516,2.042002688172043,0.010506272401433692,21.895013983848145,0.02762722782790661,0.025110941380262375,0.0025162866804748774,2.184403896331787,2.184403896331787,2.134801149368286,,,,,,,0.051713284105062485,0.011965799145400524,0.09803216904401779,2.5162885189056396
350,52367,12.610999999999986,3,2,2,16.69608999999998,10.86653549029771,2.69,1.79,2.36,0.6464500004053115,0.31898333311080934,0.40800772304742955,0.11666666666666665,0.06897042713614143,0.05508570908925567,146.62,11.121212121212121,29.876404494382022,0.0,0.7555131178102124,0.8634110853453372,1.7431455463101897,0.012322102487155004,26.01602238209886,0.17434237897396088,0.17178529500961304,0.0025570890866219997,5.3901472091674805,5.3901472091674805,5.163390159606934,,,,,,,0.05002354457974434,0.010313019156455994,0.0963844507932663,2.5570950508117676
400,59803,9.806,3,2,2,16.44490999999999,10.53360179814577,2.79,1.94,2.46,0.6696000015735626,0.3545833332836628,0.47487149473429857,0.16666666666666663,0.09483744855081774,0.10159376059681248,147.45,10.646464646464647,38.924731182795696,0.0,0.7368147394597039,0.9551260314230813,1.7961342828077314,0.013428280773143439,27.45031941848657,0.37574684619903564,0.37315040826797485,0.002596436068415642,7.840104103088379,7.840104103088379,7.834299564361572,,,,,,,0.04831059277057648,0.0091024124994874,0.09495489299297333,2.5964407920837402
450,67236,15.055999999999967,4,2,2,17.512109999999982,10.440163552258165,2.93,2.09,2.65,0.7039750021696091,0.39822500124573706,0.5186598633761536,0.18583333333333332,0.10170383624995791,0.10727891616509998,147.87,8.98,33.79381443298969,0.0,0.7115935168278443,1.0704673023601812,1.8840197470751336,0.014539798471630486,29.6080913825921,0.283926397562027,0.2812961935997009,0.0026302002370357513,7.9145283699035645,7.9145283699035645,8.055262565612793,,,,,,,0.0468619205057621,0.00831921212375164,0.09177776426076889,2.6302027702331543
500,74343,39.02599999999996,4,4,5,19.012749999999983,11.230177380055036,2.88,2.32,2.9,0.693150001168251,0.3655500012636185,0.4769573844063492,0.12083333333333332,0.08279537990095784,0.09062434746293589,143.67,11.9,31.145833333333332,0.0,0.7226050439664973,1.0107886127932066,1.9089580288160368,0.016704948841094174,32.957178856633405,0.2492186427116394,0.24655896425247192,0.002659674035385251,7.6174092292785645,7.6174092292785645,7.744931697845459,,,,,,,0.0456218346953392,0.007609950844198465,0.08946656435728073,2.6596741676330566
