episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,1.4439999999999997,1,0,0,-0.8669100000000048,7.345312245364383,1.48,0.49,0.63,0.3811000001430511,0.15353333242237568,0.19781197515992807,0.16,0.07811097230593217,0.07128888888888889,150.0,12.918604651162791,69.48780487804878,0.0,0.8907777777777778,0.40275555555555553,0.9962666666666666,0.0033333333333333335,5.780040334376041,0.0639815405011177,,,8.126773834228516,8.126773834228516,8.064519882202148,0.64375,,,,,,,,,
100,15000,8.474000000000014,3,1,1,7.059759999999995,8.528454344275978,2.22,0.96,1.26,0.552524999678135,0.26100833624601366,0.364332219508081,0.12083333333333332,0.07318783680887829,0.0792888888888889,150.0,25.967741935483872,60.64179104477612,0.0,0.8072,0.6893555555555556,1.4534,0.006666666666666667,13.065551983547543,0.12326129525899887,,,6.303707122802734,6.303707122802734,6.11302375793457,0.2875000000000001,,,,,,,,,
150,22500,12.203999999999999,3,2,2,9.095839999999995,9.09185661206774,2.23,1.28,1.68,0.5592749986052513,0.2549416670203209,0.3437071430809385,0.04166666666666666,0.06876459773697366,0.06906766448394137,149.66,17.424242424242426,62.36708860759494,0.0,0.7997683638469419,0.6747071139026237,1.4747427502338635,0.00881999198182547,17.7905708329156,0.09621322900056839,,,6.850980758666992,6.850980758666992,7.087967872619629,0.050000000000000044,,,,,,,,,
200,29874,24.82099999999998,3,3,4,9.10578999999999,9.320004818984792,2.26,1.28,1.62,0.5586500003933906,0.25101666778326037,0.31596768731220004,0.13083333333333333,0.058052236398146835,0.05241146111407724,149.84,18.301075268817204,73.67948717948718,0.0,0.8091742302900872,0.663418757786083,1.4713027229044313,0.00909859405588183,17.7905708329156,0.2269623875617981,,,8.180208206176758,8.180208206176758,8.33285140991211,0.050000000000000044,,,,,,,,,
250,37268,12.161999999999987,3,1,1,12.022679999999989,10.496848148734921,2.41,1.69,2.13,0.6033000007271767,0.28429999873042106,0.36536571992651157,0.1025,0.057538203553695697,0.05649982155603141,149.44,22.61855670103093,67.4888888888889,0.0,0.7789079229122056,0.7542826552462527,1.5947537473233404,0.011888829407566024,23.52044820731717,0.22065740823745728,,,10.079544067382812,10.079544067382812,10.083276748657227,0.050000000000000044,,,,,,,,,
300,44676,7.530999999999995,2,2,2,16.32098,10.189094050974303,2.79,2.01,2.56,0.6614249992370606,0.3106249998509884,0.3679318517414161,0.08583333333333332,0.06009329578850534,0.043280131097492534,148.49,17.602040816326532,64.0,0.0,0.7655958874896177,0.830022223718769,1.7615327631490336,0.014613778705636743,28.567818902461745,0.19564494490623474,,,9.011272430419922,9.011272430419922,9.038505554199219,0.050000000000000044,,,,,,,,,
350,52125,6.3440000000000065,3,1,1,15.322709999999995,11.353929530603045,2.71,1.94,2.46,0.6696000027656556,0.3232499994337559,0.384970295049628,0.09083333333333332,0.0594739142593398,0.05690617684134702,148.08,22.80808080808081,65.5505617977528,0.0,0.7572933549432739,0.8664235548352242,1.7884927066450567,0.014451647757968665,28.567818902461745,0.318582683801651,,,9.712797164916992,9.712797164916992,9.590898513793945,0.050000000000000044,,,,,,,,,
400,59525,22.766999999999996,4,2,3,19.673419999999993,11.111344546165416,2.97,2.37,3.03,0.701274998486042,0.36817499667406084,0.46523012083477644,0.1425,0.07142351286790534,0.0706058747359095,146.73,17.26,62.56122448979592,0.0,0.7167359549285536,0.9968649901179036,1.8912969399577455,0.01737885912901247,33.69072688771082,0.3700368106365204,,,9.327841758728027,9.327841758728027,9.310704231262207,0.050000000000000044,,,,,,,,,
450,66738,9.491,2,2,2,17.78170999999999,10.871892315779244,2.88,2.11,2.72,0.6838749983906746,0.3574916665256023,0.46604091836435857,0.12916666666666665,0.07134968276743103,0.07445729356867518,147.87,22.585858585858585,56.119565217391305,0.0,0.7287707671152589,0.9602804265007552,1.829647663488199,0.01582471089470481,33.69072688771082,0.3801572918891907,,,10.225607872009277,10.225607872009277,10.293415069580078,0.050000000000000044,,,,,,,,,
500,74000,28.310999999999947,3,3,4,20.52964999999999,10.198056062186554,2.97,2.27,2.91,0.719750000834465,0.37967499703168867,0.47896235376248847,0.12666666666666665,0.06913746473544352,0.07087605684475626,148.24,18.656565656565657,58.052083333333336,0.0,0.7072315164597949,1.0177415002698327,1.9218834322719913,0.016999460334592553,33.69072688771082,0.32707518339157104,,,10.042593002319336,10.042593002319336,10.176963806152344,0.050000000000000044,,,,,,,,,
550,81264,39.29399999999997,4,4,5,18.116309999999988,11.696808994503577,2.78,2.13,2.72,0.6275499975681305,0.3233583341538906,0.4358827628719601,0.11333333333333334,0.0864031960863196,0.10861116792800164,146.67,19.81,43.24731182795699,0.0,0.7458012317901865,0.8750482943569464,1.691007022567669,0.016249630690211587,33.69072688771082,0.38483941555023193,,,9.013178825378418,9.013178825378418,9.25166130065918,0.050000000000000044,,,,,,,,,
600,88352,27.996999999999947,4,3,4,16.403209999999987,10.6333988407235,2.64,2.21,2.82,0.6571250021457672,0.3325,0.43540355909033673,0.07416666666666666,0.0575023513655478,0.05253659967065936,147.77,17.34,48.578947368421055,0.0,0.7569195371184949,0.8932800974487379,1.7584760100155647,0.01669260788161783,33.69072688771082,0.40462708473205566,,,9.886881828308105,9.886881828308105,9.883349418640137,0.050000000000000044,,,,,,,,,
650,95715,27.24899999999998,3,3,4,21.217779999999983,11.9579484850705,2.87,2.36,3.04,0.6946999973058701,0.3761916683614254,0.4812358831917593,0.19,0.07286178958032874,0.08318149964961458,142.7,17.383838383838384,51.757894736842104,0.0,0.699229152067274,1.0474889044615745,1.9262789067974773,0.018897453865919178,33.80688278460509,0.33348435163497925,,,11.956378936767578,11.956378936767578,11.808662414550781,0.050000000000000044,,,,,,,,,
700,102715,27.009,3,3,4,22.619919999999983,10.471222488019245,3.03,2.43,3.14,0.7175000020861626,0.38081666335463527,0.46373568723290925,0.15416666666666667,0.07131724993752046,0.07185848839880542,145.1,16.12,59.03,0.0,0.7072823340225132,1.0429129336090053,1.9572708476912475,0.020997013553870892,34.96614516242393,0.32741209864616394,,,11.63404655456543,11.63404655456543,11.640412330627441,0.050000000000000044,,,,,,,,,
750,109961,26.281999999999954,3,3,4,16.274139999999992,12.359737061944314,2.6,2.0,2.53,0.6238999995589256,0.32500833317637445,0.45714148793032305,0.14583333333333331,0.09808891913031247,0.11831120843027235,146.14,14.663157894736843,53.86206896551724,0.0,0.7437616897039369,0.8827380137767438,1.687149308881894,0.016901601204324622,34.96614516242393,0.444032222032547,,,9.816194534301758,9.816194534301758,10.224721908569336,0.050000000000000044,,,,,,,,,
800,117286,25.18600000000001,3,2,3,20.194739999999985,11.507127035554957,2.8,2.4,3.05,0.6967000016570091,0.36805000007152555,0.47731088102387687,0.14916666666666667,0.06032257448888188,0.04873934254319975,146.22,16.083333333333332,49.357894736842105,0.0,0.7218574750376145,1.0,1.88537819723704,0.019582364473624218,34.96614516242393,0.31846511363983154,,,10.862071990966797,10.862071990966797,10.931585311889648,0.050000000000000044,,,,,,,,,
850,124406,33.671000000000014,4,3,4,23.170349999999996,11.292401742211437,3.07,2.47,3.18,0.7213249996304512,0.3789916649460793,0.4615340859572732,0.10583333333333332,0.05933814868846937,0.0522143877598046,144.66,19.07,48.6530612244898,0.0,0.7097562099635928,1.0410387575464306,1.9738006359740081,0.02018526199364026,35.7121180521916,0.3034753203392029,,,10.655471801757812,10.655471801757812,10.757156372070312,0.050000000000000044,,,,,,,,,
900,131344,18.156,3,3,3,22.946379999999987,10.47825647975845,2.96,2.42,3.11,0.6937500029802323,0.3620083335042,0.45583361114868354,0.11333333333333334,0.07301952233682964,0.0767325029247815,145.31,11.32,45.60204081632653,0.0,0.717087605808272,0.9896313628334824,1.8890647581033653,0.020462000779941734,35.7121180521916,0.37322455644607544,,,9.555702209472656,9.555702209472656,9.770721435546875,0.050000000000000044,,,,,,,,,
950,138550,4.790999999999993,3,0,0,19.158659999999983,10.219780024266658,2.75,2.17,2.79,0.6678749996423722,0.35033333286643026,0.45650739069443863,0.17666666666666664,0.060813913609787294,0.04924525312874827,147.29,18.050505050505052,47.134020618556704,0.0,0.7309615950392649,0.9446217213207504,1.7934007739832982,0.01833118337972707,35.7121180521916,0.3848608136177063,,,11.210698127746582,11.210698127746582,11.219184875488281,0.050000000000000044,,,,,,,,,
1000,145652,41.24600000000001,4,4,5,21.30182999999998,10.660496458472268,2.85,2.23,2.91,0.6872250011563301,0.3564666678011417,0.45096503939961385,0.09,0.056770111560579414,0.04966902744989122,144.02,13.38,39.51546391752577,0.0,0.718673332407536,0.9831041984909503,1.8878627968337731,0.0186779613942508,35.7121180521916,0.37171611189842224,,,10.761589050292969,10.761589050292969,10.552445411682129,0.050000000000000044,,,,,,,,,
1050,153012,38.43600000000001,4,4,5,22.287129999999987,11.14614988653481,2.99,2.19,2.88,0.7412499952316284,0.3851666684448719,0.455249972624466,0.14416666666666667,0.058282953496547704,0.050612486079861824,146.67,11.36734693877551,48.76086956521739,0.0,0.7008022544942161,1.0436126451671552,2.001090884298084,0.021022249494329674,35.7121180521916,0.6625087857246399,,,11.29513168334961,11.29513168334961,11.351730346679688,0.050000000000000044,,,,,,,,,
1100,160127,38.448999999999984,4,4,5,18.95192999999999,13.458225773299384,2.67,2.18,2.76,0.6445249983668327,0.3367666654288769,0.454802625138467,0.13583333333333333,0.0952773105344114,0.1102572977962386,144.45,13.34020618556701,46.58695652173913,0.0,0.7338410061151495,0.9256259374639437,1.7640013845621323,0.019176185531325718,35.7121180521916,0.51372230052948,,,10.690682411193848,10.690682411193848,10.68468952178955,0.050000000000000044,,,,,,,,,
1150,167317,28.394000000000005,3,3,4,21.35044999999998,9.508972723039012,2.92,2.49,3.17,0.7004499989748001,0.3654916672408581,0.4596152931847628,0.08333333333333331,0.05722277762213357,0.0356111645813282,145.46,18.5,39.04,0.0,0.7190751180164077,0.9981896512214126,1.9055410422109171,0.01950135203263211,35.82903091886129,0.509285569190979,,,10.092218399047852,10.092218399047852,10.456954956054688,0.050000000000000044,,,,,,,,,
1200,174586,11.359999999999987,2,2,2,20.816429999999986,10.006149321547216,2.95,2.4,3.05,0.7066749998927117,0.36513333082199095,0.4486163308807927,0.0725,0.06116497005811304,0.05290503298093431,147.56,19.62,46.686868686868685,0.0,0.7115297731996024,0.9830125598626548,1.8952968284087828,0.019969278033794162,35.82903091886129,0.6912321448326111,,,10.368467330932617,10.368467330932617,10.146463394165039,0.050000000000000044,,,,,,,,,
