collision_agent_ratio_difference_ci95_high,collision_agent_ratio_difference_ci95_low,collision_agent_ratio_difference_mean,comparison,completed_mean_difference_ci95_high,completed_mean_difference_ci95_low,completed_mean_difference_mean,completed_value_mean_difference_ci95_high,completed_value_mean_difference_ci95_low,completed_value_mean_difference_mean,coverage_overlap_ratio_mean_difference_ci95_high,coverage_overlap_ratio_mean_difference_ci95_low,coverage_overlap_ratio_mean_difference_mean,detected_mean_difference_ci95_high,detected_mean_difference_ci95_low,detected_mean_difference_mean,detected_to_completed_ratio_difference_ci95_high,detected_to_completed_ratio_difference_ci95_low,detected_to_completed_ratio_difference_mean,detected_value_mean_difference_ci95_high,detected_value_mean_difference_ci95_low,detected_value_mean_difference_mean,knowledge_overlap_ratio_mean_difference_ci95_high,knowledge_overlap_ratio_mean_difference_ci95_low,knowledge_overlap_ratio_mean_difference_mean,local_sensor_revisit_ratio_difference_ci95_high,local_sensor_revisit_ratio_difference_ci95_low,local_sensor_revisit_ratio_difference_mean,mean_local_coverage_ratio_mean_difference_ci95_high,mean_local_coverage_ratio_mean_difference_ci95_low,mean_local_coverage_ratio_mean_difference_mean,n_pairs,reward_mean_difference_ci95_high,reward_mean_difference_ci95_low,reward_mean_difference_mean,seeds,team_coverage_ratio_mean_difference_ci95_high,team_coverage_ratio_mean_difference_ci95_low,team_coverage_ratio_mean_difference_mean,team_new_observed_cells_per_env_step_difference_ci95_high,team_new_observed_cells_per_env_step_difference_ci95_low,team_new_observed_cells_per_env_step_difference_mean,tracking_progress_ratio_difference_ci95_high,tracking_progress_ratio_difference_ci95_low,tracking_progress_ratio_difference_mean
-0.014202627884995806,-0.032804732212716785,-0.023503680048856296,qmix_ddqn_minus_shared_ddqn,0.39516066119636434,0.1448393388036356,0.26999999999999996,0.5151586006644694,0.13373028822441954,0.3244444444444445,0.08218403955919275,-0.04129400603746093,0.02044501676086591,0.4299477657512072,0.03894112313768186,0.23444444444444454,0.08898812799976591,0.04858887010348495,0.06878849905162543,0.5736807880356487,0.04187476751990682,0.30777777777777776,0.0009533488653586004,-0.01780520071721045,-0.008425925925925925,0.0005544930021809946,-0.0749227268339371,-0.03718411691587805,0.07164910249262894,-0.021010216083955594,0.025319443204336673,3,7.076001698196475,1.4003405240257458,4.23817111111111,"42,43,44",0.10298111488316668,-0.017981113889755956,0.04250000049670536,0.27570527893267965,-0.04965785973510978,0.11302370959878494,0.0027558971048486213,0.0006594643576257541,0.0017076807312371876
