episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,-17.74650000821801,3,0,0,-13.904005004355318,3.0844115834100814,2.25,0.16,0.19,0.6005749973654747,0.32229166448116303,0.4854278180676713,0.15749999999999997,0.21052766705461634,0.13095555555555555,150.0,9.97872340425532,49.3125,0.0,0.7763333333333333,0.8527777777777777,1.5815333333333332,0.0010666666666666667,-0.4766728058720666,0.01956965960562229,0.01701933890581131,0.002550320001319051,-4.543036937713623,-4.543036937713623,-4.599715709686279,,,,,,,0.047724705189466476,0.034727830439805984,0.05028218403458595,2.5503265857696533
100,15000,-15.904499882571521,4,2,2,-12.10547832770101,4.284176687851911,3.31,0.92,1.15,0.7969999995827675,0.4746000000834465,0.5930959363135052,0.175,0.08431781468688933,0.06602222222222222,150.0,15.787878787878787,53.47692307692308,0.0,0.6678444444444445,1.2589333333333332,2.1053333333333333,0.006155555555555556,10.317424396749761,0.07412269711494446,0.07151956856250763,0.00260312482714653,-5.645432472229004,-5.645432472229004,-5.636053562164307,,,,,,,0.045484308153390884,0.025881852954626083,0.04922221601009369,2.6031341552734375
150,22500,-11.007500041238966,2,1,1,-8.498494170520724,5.959559255510357,2.46,1.44,1.76,0.6490250009298325,0.33136666715145113,0.44566252750739693,0.1225,0.09843405417248455,0.10064498790647676,148.84,15.275510204081632,41.46913580246913,0.0,0.7648929499238556,0.883812595180507,1.7240661112604139,0.00989877273134462,17.871224207118846,0.079473577439785,0.07682202756404877,0.0026515512727200985,-6.053656578063965,-6.053656578063965,-5.912559509277344,,,,,,,0.043514184653759,0.019998125731945038,0.048037219792604446,2.6515588760375977
200,30000,-5.590249875746757,4,3,4,-6.979438330922066,6.979047080375557,3.13,1.94,2.56,0.7441250023245811,0.3947083330154419,0.4807260422726041,0.105,0.0804786684963434,0.053719570243438056,147.06,11.38,35.5,0.0,0.713744956707013,1.0667981322816085,2.0036039711682307,0.013259893920848633,25.648570373956847,0.10148872435092926,0.09879186749458313,0.0026968573220074177,-2.4510512351989746,-2.4510512351989746,-2.5273594856262207,,,,,,,0.0417519249022007,0.016036750748753548,0.04669120907783508,2.6968636512756348
250,37156,-12.258999945186078,3,2,2,-4.710947488471892,8.862186522383745,2.79,2.13,2.73,0.697624998986721,0.35865833446383477,0.44494288724533254,0.08666666666666668,0.0659512141600447,0.05420863725830728,143.95,10.01010101010101,29.948979591836736,0.0,0.7390992242676855,0.9896723399328471,1.9176797499131644,0.014935741576936437,28.364528767955573,0.08288424462080002,0.08014683425426483,0.0027374105993658304,-6.1727094650268555,-6.1727094650268555,-6.033965587615967,,,,,,,0.040215928107500076,0.01322971936315298,0.04572722688317299,2.7374160289764404
300,44269,-12.41675002556298,3,3,3,-5.818928325100785,5.993621312954713,2.97,2.17,2.81,0.7226999998092651,0.3718916666507721,0.4430323113292279,0.1025,0.0749931783778258,0.0666711653957757,148.19,16.26,35.75,0.0,0.7345299952763344,0.9970758260791327,1.9304946352655374,0.01471084418651731,28.8272290484534,0.09170612692832947,0.08893218636512756,0.002773938002064824,-3.4176440238952637,-3.4176440238952637,-3.5091476440429688,,,,,,,0.03889067471027374,0.011339813470840454,0.04491165652871132,2.773944616317749
350,51456,-2.9237500765547892,3,3,4,-0.4182366684163996,12.052003304147963,3.36,2.92,3.7,0.7633749997615814,0.413716663941741,0.49570758957215666,0.15749999999999997,0.08341424351000223,0.07430316914852997,130.95,7.8,21.99,0.0,0.673463153875525,1.2561028382334225,2.3088965253913707,0.022629502354588264,39.587326646330034,0.2541305720806122,0.2513234317302704,0.0028071505948901176,-3.036309003829956,-3.036309003829956,-2.8002548217773438,,,,,,,0.037724725902080536,0.009878234937787056,0.043950702995061874,2.807157039642334
400,58687,15.69924998331813,4,4,5,-5.2250558329587555,8.7166678207922,3.23,2.54,3.2,0.7585749986767769,0.39720833256840704,0.46096911166430066,0.13416666666666666,0.06989924042674436,0.07183887833813979,142.17,10.19,25.36082474226804,0.0,0.7047431478746102,1.1105249583831562,2.113174368713512,0.018921010058380813,39.587326646330034,0.1339486539363861,0.13111130893230438,0.002837352454662323,-5.0704755783081055,-5.0704755783081055,-4.926440238952637,,,,,,,0.03669382631778717,0.008742976933717728,0.04349682852625847,2.837355375289917
450,65261,-12.762249952368489,3,2,2,-1.4712783319627616,10.818471275206303,3.28,2.83,3.58,0.7837750008702278,0.43199166521430016,0.5081411158710517,0.16833333333333333,0.06633629554212696,0.06431226765799257,134.5,9.61,20.11,0.0,0.66,1.2772986369268897,2.3086245353159853,0.02265179677819083,39.587326646330034,0.22723297774791718,0.22437043488025665,0.0028625375125557184,-2.758512496948242,-2.758512496948242,-2.480342388153076,,,,,,,0.035855479538440704,0.007977226749062538,0.043174076825380325,2.8625407218933105
500,72169,-5.554249968491558,3,3,4,-2.0272924963221413,10.829106561024844,3.32,2.76,3.57,0.7775499990582466,0.4249749982357025,0.5100773780770033,0.1525,0.07050749603608739,0.07045850831307252,135.73,7.42,20.38144329896907,0.0,0.6600604140573196,1.2450453105429897,2.2693582848301777,0.021341388540975958,39.587326646330034,0.19628319144248962,0.19339624047279358,0.002886951668187976,-4.154223442077637,-4.154223442077637,-4.114361763000488,,,,,,,0.035069119185209274,0.0073046558536589146,0.04328198730945587,2.8869543075561523
550,79029,-12.000249833129455,4,2,3,-0.520286667829298,10.890138696590878,3.37,2.85,3.65,0.7670749998092652,0.4153666660189629,0.49248336105620893,0.12083333333333333,0.06013548192440804,0.04645154879896664,134.19,9.38,24.747474747474747,0.0,0.6729761283751894,1.2306927987679162,2.2641776585438556,0.02245572198623842,39.587326646330034,0.22407175600528717,0.22116194665431976,0.0029098084196448326,-3.740001916885376,-3.740001916885376,-3.5814459323883057,,,,,,,0.03435178101062775,0.006722303107380867,0.042993851006031036,2.909811019897461
600,86063,25.59350000608713,4,4,5,-1.0241808279489968,11.69372247807024,3.29,2.84,3.61,0.7714749994874001,0.431658329218626,0.5203226272557664,0.155,0.07014057904953554,0.06148988949860933,133.03,8.87,19.646464646464647,0.0,0.6523591169911549,1.290410684306798,2.2971510185672406,0.02265153223583653,39.587326646330034,0.14737209677696228,0.14444026350975037,0.00293184001930058,-2.2657089233398438,-2.2657089233398438,-2.2258923053741455,,,,,,,0.033677347004413605,0.006322153843939304,0.04279809072613716,2.9318439960479736
650,93137,-6.429499938450874,4,3,4,-0.8686916630829775,10.861938972525936,3.32,2.84,3.64,0.781899999678135,0.43132500007748603,0.5243884016771913,0.12,0.05701686283766992,0.04260355029585799,135.2,8.656565656565656,22.96969696969697,0.0,0.658974358974359,1.2687130177514794,2.2911242603550295,0.023150887573964496,39.587326646330034,0.20118582248687744,0.19823230803012848,0.0029535102657973766,-4.711390495300293,-4.711390495300293,-4.6428937911987305,,,,,,,0.0330280140042305,0.005819858051836491,0.04260730370879173,2.953514337539673
700,100207,-5.04024991285057,1,1,2,-1.880110001564071,10.26082683786276,3.24,2.75,3.51,0.7925500011444092,0.4457666632533073,0.5315246293928135,0.15333333333333332,0.06275611579925332,0.04849840101950035,138.63,12.35,21.278350515463917,0.0,0.6511577580610257,1.278992041164731,2.265166269927144,0.021496068672004615,39.587326646330034,0.2907699644565582,0.28779593110084534,0.0029740286991000175,-2.799215793609619,-2.799215793609619,-2.520310401916504,,,,,,,0.032428089529275894,0.005515316501259804,0.04240322485566139,2.974030017852783
750,106871,-9.901083490861062,4,2,3,-1.9288666795547262,10.307417022491867,3.27,2.78,3.51,0.7649750027060509,0.41972499802708624,0.5027255998774138,0.1275,0.061359752013881656,0.05313550650489694,136.82,9.76,22.591836734693878,0.0,0.6673731910539394,1.2197778102616577,2.2145154217219707,0.02346148223943868,39.587326646330034,0.29606640338897705,0.29307496547698975,0.002991437679156661,-4.286405086517334,-4.286405086517334,-4.182926654815674,,,,,,,0.03192409500479698,0.005333675537258387,0.042036429047584534,2.9914379119873047
800,113897,-6.770750012807682,4,3,4,-0.2781924926191967,11.08460647588822,3.23,2.83,3.58,0.7385249984264374,0.39764166295528414,0.47795680038815896,0.09833333333333334,0.06545551127563395,0.05170302621385911,133.39,8.73,24.18,0.0,0.6838343703925831,1.1849214084014295,2.1921433390808907,0.024014793712672115,39.587326646330034,0.1822844296693802,0.17927521467208862,0.003009216394275427,-4.111191272735596,-4.111191272735596,-4.1528239250183105,,,,,,,0.03142014890909195,0.005035225301980972,0.04162294417619705,3.009220600128174
850,120966,-5.24674991693351,4,3,4,-0.018975832129058824,10.730638709576883,3.23,2.93,3.78,0.7548749992251396,0.4187916653603315,0.5056663466395028,0.165,0.07195443798680157,0.053540844441134855,134.29,9.86,22.0,0.0,0.6667163104723608,1.2399781567254946,2.2261523568396755,0.024275820984436668,40.00102218940982,0.21159601211547852,0.20856958627700806,0.0030264309607446194,-6.805765628814697,-6.805765628814697,-6.873279571533203,,,,,,,0.030944708734750748,0.0048591373488307,0.04203630983829498,3.0264320373535156
900,127994,-12.537500046901439,3,3,3,-0.9371774965852976,10.665969531334133,3.24,2.93,3.69,0.7894250005483627,0.44415833249688147,0.5268395996956703,0.15916666666666665,0.059591573158314246,0.04487226952980378,135.05,10.55,21.383838383838384,0.0,0.6476860422065902,1.3081327903245712,2.315957052943354,0.02391706775268419,40.00102218940982,0.3005233108997345,0.2974812090396881,0.0030420988332480192,-4.083328723907471,-4.083328723907471,-4.3721923828125,,,,,,,0.030521363019943237,0.004632763564586639,0.04234099015593529,3.042099952697754
950,135135,-8.227916627141372,3,2,3,0.0204425049229984,11.548930134125877,3.28,2.86,3.63,0.7765249979496002,0.4275916650891304,0.5065147949857248,0.13166666666666665,0.054828725350583085,0.04633587786259542,131.0,8.8,23.626262626262626,0.0,0.6550636132315522,1.2979898218829518,2.3481679389312977,0.025012722646310433,40.00102218940982,0.2649843692779541,0.2619268298149109,0.0030575264245271683,-7.666815280914307,-7.666815280914307,-7.826433181762695,,,,,,,0.030106527730822563,0.004431942943483591,0.04265448823571205,3.0575311183929443
