episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,-18.833249986432488,4,0,0,-17.458533328237134,3.2342889129187693,3.25,0.21,0.27,0.8232999983429908,0.5323500013351441,0.6602923108960045,0.30833333333333335,0.19510169204317784,0.22246666666666667,150.0,12.93,77.16666666666667,0.0,0.618,1.4129333333333334,2.175466666666667,0.0016444444444444445,-0.7722046229393984,0.0187810231000185,0.016235332936048508,0.00254568993113935,-3.4503471851348877,-3.4503471851348877,-3.483077049255371,,,,,,,0.047945890575647354,0.03556128963828087,0.0507177896797657,2.5456976890563965
100,15000,-17.365499954931472,4,0,0,-13.96778081100187,3.760444051949869,2.69,0.24,0.31,0.706674998998642,0.371333334594965,0.45743918427332564,0.09166666666666666,0.07934649696385741,0.05924444444444445,150.0,15.474747474747474,58.59090909090909,0.0,0.7442666666666666,0.9835555555555555,1.8644666666666667,0.0016666666666666668,0.9613761251093791,0.01770266517996788,0.015109228901565075,0.0025934353470802307,-7.140479564666748,-7.140479564666748,-7.233470916748047,,,,,,,0.04589515179395676,0.026381371542811394,0.049350395798683167,2.5934407711029053
150,22500,-12.410749924592677,2,1,1,-14.593143320172041,4.368660454548436,3.26,0.55,0.71,0.8086500003933906,0.47712499886751175,0.568960654189312,0.17499999999999996,0.0931105178612662,0.09964444444444444,150.0,14.11111111111111,67.19565217391305,0.0,0.6699111111111111,1.2656666666666667,2.1364,0.003777777777777778,4.870524504925099,0.03127681463956833,0.028639856725931168,0.002636956050992012,-7.731609344482422,-7.731609344482422,-7.8049845695495605,,,,,,,0.04413539171218872,0.020209599286317825,0.04873986169695854,2.636963367462158
200,30000,-10.723499973230076,1,0,0,-11.814864988413483,4.56221171820004,3.13,1.02,1.42,0.7556749996542931,0.4048666654527187,0.4820106200446715,0.11166666666666666,0.08101566037031876,0.06191111111111111,150.0,11.14,43.71830985915493,0.0,0.7301555555555556,1.0729777777777778,1.9951333333333334,0.006844444444444445,12.447250828798717,0.050320520997047424,0.047640807926654816,0.0026797112077474594,-7.231934070587158,-7.231934070587158,-7.314561367034912,,,,,,,0.04247557371854782,0.016149252653121948,0.048435311764478683,2.6797165870666504
250,37416,-11.562250117175298,4,2,2,-11.240269996023208,4.511545590299116,2.62,1.01,1.36,0.6884749984741211,0.3591583324968815,0.44513517328412083,0.12,0.08242205594723585,0.05628888888888889,150.0,13.24,36.13513513513514,0.0,0.7636,0.9510888888888889,1.8159333333333334,0.006733333333333333,12.447250828798717,0.05368119850754738,0.050963565707206726,0.002717631869018078,-6.839320659637451,-6.839320659637451,-6.864961624145508,,,,,,,0.04104458540678024,0.013370326720178127,0.0481833890080452,2.7176365852355957
300,44916,-5.345499872676996,3,2,3,-8.469030844194231,5.73256277444902,2.92,1.69,2.26,0.753125,0.39844166576862333,0.4667234058863472,0.11916666666666666,0.05850774032337757,0.04633049083462029,148.93,12.202020202020202,38.01123595505618,0.0,0.7304326417332527,1.0634302468721324,2.0026186799167394,0.011750486805881958,22.13367127175346,0.12431778013706207,0.12156319618225098,0.00275458674877882,-5.8865132331848145,-5.8865132331848145,-5.945326328277588,,,,,,,0.039685849100351334,0.011222047731280327,0.04679812490940094,2.754591703414917
350,52416,-8.532750143520609,2,1,2,-9.252129995495116,5.893347282073128,3.03,1.76,2.33,0.7630999976396561,0.40737500101327895,0.4750211295152287,0.1383333333333333,0.06115283174737684,0.05416722950155342,148.06,9.373737373737374,31.556818181818183,0.0,0.7173668332657932,1.0938133189247603,2.0413345940834797,0.012269800531316133,22.999774868736846,0.11979490518569946,0.1170055940747261,0.002789311809465289,-6.184233665466309,-6.184233665466309,-6.092762470245361,,,,,,,0.038453929126262665,0.009670292027294636,0.0463193841278553,2.789314031600952
400,59817,-9.712000026516723,4,3,4,-7.435834161726665,8.371666879450554,3.15,1.92,2.49,0.7733249995112419,0.41964999854564666,0.49814733749033735,0.11833333333333332,0.07519963862431633,0.07230723072307231,144.43,11.31,28.82608695652174,0.0,0.701077800087701,1.1553001453991554,2.120958249671121,0.014447598606014448,25.19826434662347,0.08996503055095673,0.08714335411787033,0.0028216755017638206,-7.114291191101074,-7.114291191101074,-7.099092960357666,,,,,,,0.0373397171497345,0.008514046669006348,0.04591073468327522,2.82167649269104
450,67069,-3.2210000110790418,4,3,4,-8.51993498876695,7.00386005551368,3.21,2.03,2.69,0.7822000005841255,0.44856666594743727,0.5553179101101055,0.1075,0.07493730719628154,0.05136783649688197,146.46,10.57,24.778947368421054,0.0,0.6756793663798989,1.2182620965906505,2.115799535709409,0.015544631071054667,26.78767769831236,0.1371225118637085,0.1342708319425583,0.0028516785241663456,-8.101476669311523,-8.101476669311523,-8.09895133972168,,,,,,,0.036328330636024475,0.0076156058348715305,0.04583173617720604,2.8516831398010254
500,74266,-1.4680000380799427,4,1,2,-7.302317507723019,8.15451130295183,2.94,2.03,2.61,0.7347000053524971,0.3945916636288166,0.48833157523821996,0.12916666666666665,0.07495331801710925,0.064991114496065,144.43,12.666666666666666,18.9010989010989,0.0,0.7037549908837037,1.0859008977820859,2.013986013986014,0.015786194004015788,26.78767769831236,0.12760020792484283,0.12472110986709595,0.0028791052754968405,-6.160852909088135,-6.160852909088135,-6.190088272094727,,,,,,,0.03543282672762871,0.006800172384828329,0.0450255461037159,2.8791098594665527
