episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
550,79350,39.491,4,4,5,22.757349999999988,10.287442414298122,3.06,2.56,3.28,0.7399250045418739,0.39588333502411843,0.4801365891354478,0.09666666666666666,0.07984850186110092,0.08983586308463384,140.33,20.55,31.316326530612244,0.0,0.6837929642034253,1.121309294757595,2.0877217986175443,0.019097840803819568,36.91271597171095,0.6316522359848022,,,3.317258596420288,,3.860828399658203,0.050000000000000044,,,,,,,,,
600,86287,23.860999999999965,4,2,3,21.522249999999985,10.887933191726509,3.05,2.5,3.13,0.7198000007867813,0.388308335095644,0.4888622546153821,0.1433333333333333,0.07218532665343587,0.07613445775163584,141.11,17.61,28.29,0.0,0.684690430633312,1.0936385325868707,2.0191340089292042,0.01835447523208844,36.91271597171095,0.41605210304260254,,,3.0356788635253906,,3.3625950813293457,0.050000000000000044,,,,,,,,,
650,93167,28.051000000000023,3,3,4,18.557899999999982,10.572126200060223,2.7,2.3,2.87,0.7078750017285347,0.38259166449308396,0.4962369523254319,0.13416666666666666,0.06895528292215587,0.06659366230921908,146.11,17.939393939393938,32.422680412371136,0.0,0.7003399265393653,1.0405630461068145,1.917391006775717,0.016334724978897177,36.91271597171095,0.7017264366149902,,,3.6405029296875,,4.079054832458496,0.050000000000000044,,,,,,,,,
700,100224,38.215999999999994,4,4,5,24.780329999999985,9.781309152720814,3.22,2.73,3.46,0.7595000019669533,0.4362749993801117,0.5576176939404207,0.1991666666666667,0.09458138629908086,0.10257127538056274,142.99,18.56,30.21,0.0,0.6423992353777653,1.213441499405553,2.1036436114413597,0.01986152877823624,39.19248378794442,0.47748494148254395,,,3.795236110687256,,3.9193201065063477,0.050000000000000044,,,,,,,,,
750,107015,27.609,3,3,4,25.47953999999999,10.890229267026475,3.12,2.83,3.58,0.7252999994158745,0.40993333235383034,0.5310518732302227,0.1741666666666667,0.08539831408750087,0.09226765799256506,134.5,14.98,27.43,0.0,0.6515241635687732,1.2116976456009914,2.1347211895910783,0.022478314745972738,40.700047278977735,0.6380390524864197,,,4.329076766967773,,4.664990425109863,0.050000000000000044,,,,,,,,,
800,113722,12.065999999999992,2,2,2,26.07173999999998,11.664715657588914,3.27,2.93,3.69,0.7470000022649765,0.3965249986946583,0.4780165468215891,0.10166666666666666,0.06656075941800886,0.05118915588416512,135.25,13.53,25.333333333333332,0.0,0.6687615526802219,1.1653234750462107,2.187060998151571,0.023068391866913125,42.36124010763598,0.5591200590133667,,,4.178766250610352,,4.312114715576172,0.050000000000000044,,,,,,,,,
850,120273,28.701000000000015,3,3,4,24.93162999999998,11.03111739095818,3.15,2.77,3.48,0.7141750025749206,0.39770000129938127,0.5155035647346842,0.19083333333333333,0.08824341736930949,0.09015300307945977,137.47,12.81,27.444444444444443,0.0,0.6726558521859315,1.1499236196988434,2.056230450280061,0.022235154336703766,42.36124010763598,0.5674599409103394,,,4.481368064880371,,4.656087398529053,0.050000000000000044,,,,,,,,,
900,127141,40.870999999999995,4,4,5,23.180629999999987,10.683772192119221,2.96,2.49,3.22,0.7270249977707863,0.4077333343029022,0.5215685044247119,0.19666666666666668,0.07699970835639444,0.06221160377579463,142.31,17.8989898989899,30.53061224489796,0.0,0.6729440423488628,1.1390157637083362,2.022415852715902,0.019066357482491275,42.36124010763598,0.7406537532806396,,,4.817953109741211,,4.834747314453125,0.050000000000000044,,,,,,,,,
950,133868,38.53099999999999,4,4,5,20.294589999999985,11.090552897935245,2.69,2.46,3.1,0.6560749971866607,0.36235000140964985,0.5001185422303535,0.1758333333333333,0.10435790974252519,0.10550102393898736,141.61,17.757575757575758,25.306122448979593,0.0,0.7101664195089801,1.0164536402796414,1.8320033895911305,0.01796012522656121,42.36124010763598,0.5643969774246216,,,4.607551574707031,,4.929516315460205,0.050000000000000044,,,,,,,,,
1000,140719,25.840999999999987,3,3,4,23.912669999999984,9.817800493038142,3.07,2.62,3.37,0.7485750016570091,0.41541667029261586,0.5090002693971314,0.19416666666666665,0.0775261899300819,0.06610774505659668,141.94,14.59,23.636363636363637,0.0,0.6664787938565591,1.1636372176036822,2.088417641256869,0.019797097365083838,42.36124010763598,0.7167379856109619,,,5.134828567504883,,5.670271873474121,0.050000000000000044,,,,,,,,,
1050,147207,30.235999999999983,4,3,4,24.208109999999984,10.366082315798002,3.19,2.58,3.29,0.7560999980568885,0.405816665738821,0.48968779586497113,0.1433333333333333,0.06557885647208304,0.06122498249680114,138.07,13.99,23.867346938775512,0.0,0.6550541995606094,1.1684411288959706,2.1687549793582965,0.01984500615629753,42.36124010763598,0.8564330339431763,,,4.2071614265441895,,4.452316761016846,0.050000000000000044,,,,,,,,,
1100,154292,23.150999999999957,3,2,3,21.44829999999999,10.78839653099569,2.97,2.27,2.94,0.7400999996066093,0.4275749996304512,0.5380721303848367,0.19333333333333333,0.07615293005403237,0.06411238825031929,143.55,15.272727272727273,27.34375,0.0,0.6522930453964937,1.1844653430860328,2.0413793103448277,0.017322651805410427,42.36124010763598,0.5840288400650024,,,3.990861415863037,,4.027270793914795,0.050000000000000044,,,,,,,,,
1150,161519,13.185999999999964,2,2,2,22.303779999999982,10.044775617782605,3.01,2.34,3.05,0.7453250002861023,0.42780000030994414,0.5488086782725947,0.18416666666666665,0.07437324093551388,0.0642512077294686,144.9,13.757575757575758,26.041666666666668,0.0,0.6618817575339314,1.1740510697032436,2.036783988957902,0.017690361168622038,42.36124010763598,0.36791831254959106,,,4.2127885818481445,,4.256142616271973,0.050000000000000044,,,,,,,,,
1200,168293,29.505999999999993,4,3,4,22.349029999999985,10.50656792245212,3.11,2.47,3.16,0.7325750002264977,0.41508333399891856,0.5355330680441236,0.12666666666666665,0.07289473599890964,0.06960584078690987,141.99,15.696969696969697,26.814432989690722,0.0,0.669835903936897,1.1622884240674225,2.042608634410874,0.018146817851022373,42.36124010763598,0.5013113021850586,,,3.769808292388916,,3.9850244522094727,0.050000000000000044,,,,,,,,,
1250,175497,23.185999999999986,2,2,3,21.980949999999986,9.178892947817832,3.13,2.16,2.9,0.7581750020384789,0.4582916647195816,0.5958250060714037,0.2333333333333333,0.08424045292466137,0.07508375785947037,145.26,19.04,31.50515463917526,0.0,0.6358024691358025,1.2551057873238791,2.067121024370095,0.016063151131304788,42.36124010763598,0.5210639238357544,,,2.9372382164001465,,3.3849916458129883,0.050000000000000044,,,,,,,,,
1300,182538,39.505999999999986,4,4,5,20.745529999999988,10.373124783260826,3.13,2.22,2.83,0.7652750018239022,0.42963333427906036,0.5353243688664652,0.13583333333333333,0.08266657876102007,0.08359076451339786,145.67,16.28,25.63157894736842,0.0,0.6630283059884213,1.1728793391455574,2.0807990663829203,0.015903526235097595,42.36124010763598,0.4549003541469574,,,3.400026798248291,,3.493223190307617,0.050000000000000044,,,,,,,,,
1350,189401,6.781000000000006,3,1,1,22.794289999999982,9.00232888456648,3.25,2.45,3.21,0.7695250022411346,0.4368499990552664,0.5363400571949607,0.14916666666666667,0.07607065873597449,0.07657341018791883,142.26,14.09,23.03,0.0,0.6474764515675524,1.2212849711795304,2.142626177421622,0.017760907259009327,42.36124010763598,0.6704497337341309,,,3.3611507415771484,,3.919797420501709,0.050000000000000044,,,,,,,,,
1400,196476,14.49099999999999,3,2,2,21.360089999999996,9.496611729553859,3.09,2.31,3.05,0.7687249985337258,0.4419000005722046,0.5417815525234819,0.21583333333333332,0.07765425728872788,0.07380903231725498,145.33,15.36,27.4,0.0,0.6527443289983715,1.209385536365513,2.0951627330902083,0.016124223032638364,42.36124010763598,0.5623356103897095,,,3.0714728832244873,,3.319580078125,0.050000000000000044,,,,,,,,,
1450,203655,18.470999999999993,2,1,2,21.981609999999993,9.693295371435866,3.27,2.09,2.84,0.8021249991655349,0.48880000099539755,0.6032382991750511,0.25,0.08883216778799824,0.08096805155628685,145.86,14.09,24.46808510638298,0.0,0.6051236345353992,1.3336075689016866,2.179144385026738,0.015220074043603456,42.36124010763598,0.5758917331695557,,,2.7717177867889404,,3.2112345695495605,0.050000000000000044,,,,,,,,,
1500,211019,12.428999999999995,2,2,2,17.410029999999992,11.062523114059463,2.75,1.83,2.41,0.721325002014637,0.43467499755322936,0.5805808261812423,0.21916666666666665,0.07479626159394914,0.06506096573424955,144.07,18.40625,26.28409090909091,0.0,0.6392031651280627,1.1999028250156174,1.9818838064829596,0.013002938386432522,42.36124010763598,0.6852020025253296,,,3.574172019958496,,3.9902076721191406,0.050000000000000044,,,,,,,,,
