action_0_ci95_high,action_0_ci95_low,action_0_mean,action_0_std,action_1_ci95_high,action_1_ci95_low,action_1_mean,action_1_std,action_2_ci95_high,action_2_ci95_low,action_2_mean,action_2_std,action_3_ci95_high,action_3_ci95_low,action_3_mean,action_3_std,action_4_ci95_high,action_4_ci95_low,action_4_mean,action_4_std,algo,baseline,blr_lambda,blr_noise_var,boundary_hit_ratio,boundary_hits_ci95_high,boundary_hits_ci95_low,boundary_hits_mean,boundary_hits_std,checkpoint,collision_agent_ratio,collision_agents_ci95_high,collision_agents_ci95_low,collision_agents_mean,collision_agents_std,completed_ci95_high,completed_ci95_low,completed_mean,completed_std,completed_value_ci95_high,completed_value_ci95_low,completed_value_mean,completed_value_std,coverage_overlap_ratio_ci95_high,coverage_overlap_ratio_ci95_low,coverage_overlap_ratio_mean,coverage_overlap_ratio_std,decisions_ci95_high,decisions_ci95_low,decisions_mean,decisions_std,detected_ci95_high,detected_ci95_low,detected_mean,detected_std,detected_to_completed_ratio,detected_value_ci95_high,detected_value_ci95_low,detected_value_mean,detected_value_std,detection_probability,env_steps_ci95_high,env_steps_ci95_low,env_steps_mean,env_steps_std,episode_csv,episode_length_ci95_high,episode_length_ci95_low,episode_length_mean,episode_length_std,episodes,eval_seed_base,execution_posterior_sampling,features_frozen,first_completion_step_ci95_high,first_completion_step_ci95_low,first_completion_step_mean,first_completion_step_std,first_detection_step_ci95_high,first_detection_step_ci95_low,first_detection_step_mean,first_detection_step_std,fixed_scenario,global_state_mode,had_completion_ci95_high,had_completion_ci95_low,had_completion_mean,had_completion_std,had_detection_ci95_high,had_detection_ci95_low,had_detection_mean,had_detection_std,is_baseline,knowledge_overlap_ratio_ci95_high,knowledge_overlap_ratio_ci95_low,knowledge_overlap_ratio_mean,knowledge_overlap_ratio_std,local_new_observed_cells_ci95_high,local_new_observed_cells_ci95_low,local_new_observed_cells_mean,local_new_observed_cells_per_decision,local_new_observed_cells_std,local_sensor_revisit_ratio,local_sensor_revisit_steps_ci95_high,local_sensor_revisit_steps_ci95_low,local_sensor_revisit_steps_mean,local_sensor_revisit_steps_std,mean_local_coverage_ratio_ci95_high,mean_local_coverage_ratio_ci95_low,mean_local_coverage_ratio_mean,mean_local_coverage_ratio_std,n_agents,new_observed_cells_ci95_high,new_observed_cells_ci95_low,new_observed_cells_mean,new_observed_cells_per_step,new_observed_cells_std,policy_mode,position_revisit_steps_ci95_high,position_revisit_steps_ci95_low,position_revisit_steps_mean,position_revisit_steps_std,posterior_kl_per_parameter,posterior_rebuilds,posterior_std_max,posterior_std_mean,posterior_std_min,revisit_ratio,reward_ci95_high,reward_ci95_low,reward_mean,reward_mode,reward_part_boundary_ci95_high,reward_part_boundary_ci95_low,reward_part_boundary_mean,reward_part_boundary_std,reward_part_collision_ci95_high,reward_part_collision_ci95_low,reward_part_collision_mean,reward_part_collision_std,reward_part_complete_ci95_high,reward_part_complete_ci95_low,reward_part_complete_mean,reward_part_complete_std,reward_part_potential_ci95_high,reward_part_potential_ci95_low,reward_part_potential_mean,reward_part_potential_std,reward_part_step_ci95_high,reward_part_step_ci95_low,reward_part_step_mean,reward_part_step_std,reward_std,scenario_seed,schema_version,scope,sensor_coverage_ratio_ci95_high,sensor_coverage_ratio_ci95_low,sensor_coverage_ratio_mean,sensor_coverage_ratio_std,sensor_revisit_ratio,sensor_revisit_steps_ci95_high,sensor_revisit_steps_ci95_low,sensor_revisit_steps_mean,sensor_revisit_steps_std,simultaneous_overlap_sum_ci95_high,simultaneous_overlap_sum_ci95_low,simultaneous_overlap_sum_mean,simultaneous_overlap_sum_std,simultaneous_sensor_overlap_ratio_mean,stay_ratio,summary_path,team_coverage_ratio_ci95_high,team_coverage_ratio_ci95_low,team_coverage_ratio_mean,team_coverage_ratio_std,team_new_observed_cells_ci95_high,team_new_observed_cells_ci95_low,team_new_observed_cells_mean,team_new_observed_cells_per_env_step,team_new_observed_cells_std,tracking_progress_ratio,tracking_progress_steps_ci95_high,tracking_progress_steps_ci95_low,tracking_progress_steps_mean,tracking_progress_steps_std,trained_posterior_sampling,training_seed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_independent,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed45/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.18157376322514795,0.14151702966986557,0.16154539644750676,0.10167333331386004,69.0,69.0,69.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,23.0,23.0,23.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed45/evaluation/final_test_posterior_sample_independent_episodes.csv,23.0,23.0,23.0,0.0,100,200000,independent,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,180.8460130200316,169.89398697996842,175.37,2.5415942028985508,27.79879673654959,0.46768115942028987,33.60657229078148,30.933427709218524,32.27,6.785064480165239,0.15320501013017543,0.1440783214726364,0.14864166580140592,0.023165664685292922,3,,,,,,posterior_sample_independent,,,,,2.9713985919952393,,0.08812805265188217,0.035064734518527985,0.002697897609323263,,22.19790783293696,22.180607170294213,22.189257501615586,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-1.4570921670630448,-1.4743928297057909,-1.4657424983844178,0.043913117303960164,-0.34500000000000014,-0.34500000000000014,-0.34500000000000014,5.551115123125783e-17,0.04391311730396036,12345,1,multi,,,,,,,,,,0.8057804816675345,0.6642061393863954,0.7349933105269649,0.3593487040468521,0.03195623089247672,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed45/evaluation/final_test_posterior_sample_independent_summary.json,0.39586618475527513,0.37343381591229685,0.384650000333786,0.056938584651289266,155.3464738225025,146.37352617749752,150.86,6.559130434782609,22.775434134171846,0.17391304347826086,12.0,12.0,12.0,0.0,independent,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_independent,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed45/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.15984217508570348,0.12798670743891177,0.14391444126230762,0.08085660742784209,69.0,69.0,69.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,23.0,23.0,23.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed45/evaluation/final_test_posterior_sample_shared_episodes.csv,23.0,23.0,23.0,0.0,100,200000,shared,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,180.2935696471359,169.08643035286408,174.69,2.5317391304347825,28.44633368291949,0.4771014492753623,34.29176806120327,31.548231938796732,32.92,6.963734630211004,0.15274463914888164,0.14340535558206774,0.1480749973654747,0.02370528015448002,3,,,,,,posterior_sample_shared,,,,,2.9713985919952393,,0.08812805265188217,0.035064734518527985,0.002697897609323263,,22.194830359458148,22.17861964317935,22.18672500131875,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-1.460169640541851,-1.4763803568206473,-1.468274998681249,0.04114657919362783,-0.34500000000000014,-0.34500000000000014,-0.34500000000000014,5.551115123125783e-17,0.04114657919362799,12345,1,multi,,,,,,,,,,0.7625265856333162,0.6295297962467982,0.6960281909400572,0.3375768740181135,0.030262095258263365,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed45/evaluation/final_test_posterior_sample_shared_summary.json,0.39828407595327797,0.3772659265024334,0.3877750012278557,0.053348965956172924,156.3136296733546,147.90637032664543,152.11,6.613478260869565,21.33958528181839,0.17391304347826086,12.0,12.0,12.0,0.0,independent,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_independent,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,16.0,16.0,16.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/evaluation/final_test_posterior_mean_episodes.csv,16.0,16.0,16.0,0.0,100,200000,mean,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,155.0,155.0,155.0,3.2291666666666665,0.0,0.3125,15.0,15.0,15.0,0.0,0.1316666603088379,0.1316666603088379,0.1316666603088379,0.0,3,,,,,,posterior_mean,,,,,2.7160043716430664,,0.052307527512311935,0.04141439124941826,0.009201391600072384,,22.778750000838187,22.778750000838187,22.778750000838187,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-0.9812499991618074,-0.9812499991618074,-0.9812499991618074,1.1102230246251565e-16,-0.2400000000000001,-0.2400000000000001,-0.2400000000000001,0.0,3.552713678800501e-15,12345,1,multi,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/evaluation/final_test_posterior_mean_summary.json,0.39500001072883606,0.39500001072883606,0.39500001072883606,0.0,155.0,155.0,155.0,9.6875,0.0,0.25,12.0,12.0,12.0,0.0,independent,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_independent,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/best.pt,0.0038416075650118202,0.6974894843180679,-0.17748948431806782,0.26,2.2209007181772003,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.04063640136537418,0.015526126200020883,0.02808126378269753,0.0637357355403492,72.98572200758937,62.37427799241064,67.68,26.934320113936423,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,24.328574002529788,20.79142599747021,22.56,8.978106704645473,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/evaluation/final_test_posterior_sample_independent_episodes.csv,24.328574002529788,20.79142599747021,22.56,8.978106704645473,100,200000,independent,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,164.87185768258962,151.3481423174104,158.11,2.336140661938534,34.32634411060986,0.4773936170212766,36.477361229673505,28.1426387703265,32.31,21.155469741889448,0.13989321337016353,0.1286234506878065,0.13425833202898502,0.028605286449281248,3,,,,,,posterior_sample_independent,,,,,2.7160043716430664,,0.052307527512311935,0.04141439124941826,0.009201391600072384,,22.268059055177048,21.884220947138296,22.076140001157672,task_potential,0.0,0.0,0.0,0.0,0.0035497896863613586,-0.013949789686361357,-0.005199999999999999,0.04441801436354399,24.0,24.0,24.0,0.0,-1.4165536479629908,-1.7439663497216684,-1.5802599988423296,0.8310498086709711,-0.31187138996205344,-0.3649286100379472,-0.3384000000000003,0.13467160056968222,0.9742706514829962,12345,1,multi,,,,,,,,,,0.19750282414012088,0.01683187455264605,0.10716734934638346,0.4585850129838288,0.0047503257688999755,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/evaluation/final_test_posterior_sample_independent_summary.json,0.40140774023278425,0.37704226243750383,0.38922500133514404,0.06184526608521504,157.5630955194638,147.8169044805362,152.69,6.768173758865248,24.73810623309715,0.1773049645390071,12.0,12.0,12.0,0.0,independent,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_independent,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/best.pt,0.00809968847352025,1.2708709512656258,-0.23087095126562573,0.52,3.811771241824463,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.041179886689857774,0.015121026058420509,0.02815045637413914,0.06614346671834785,69.23879783642523,59.161202163574764,64.2,25.57928849675065,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,23.07959927880841,19.720400721191588,21.4,8.526429498916881,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/evaluation/final_test_posterior_sample_shared_episodes.csv,23.07959927880841,19.720400721191588,21.4,8.526429498916881,100,200000,shared,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,165.15263252734815,150.92736747265184,158.04,2.4616822429906544,36.10704086462916,0.4515576323987539,32.84899244692893,25.131007553071065,28.99,19.590045941753175,0.14012719321302658,0.1282728056306433,0.13419999942183494,0.03008920081393894,3,,,,,,posterior_sample_shared,,,,,2.7160043716430664,,0.052307527512311935,0.04141439124941826,0.009201391600072384,,22.381143159227,22.01350434340842,22.19732375131771,task_potential,0.0,0.0,0.0,0.0,0.004617419025312515,-0.025417419025312513,-0.0104,0.07623542483648925,24.0,24.0,24.0,0.0,-1.3167684722694695,-1.625784025095112,-1.4712762486822908,0.7843535533981417,-0.295806010817874,-0.34619398918212635,-0.3210000000000002,0.12789644248375334,0.9331530692149025,12345,1,multi,,,,,,,,,,0.24114214461119704,0.004291699800910431,0.12271692220605374,0.6011816761718113,0.005734435617105316,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_independent/seed46/evaluation/final_test_posterior_sample_shared_summary.json,0.4012878368428515,0.37631216395585076,0.38880000039935114,0.06339408356084227,157.5151346827274,147.52486531727263,152.52,7.1271028037383175,25.357633959027012,0.18691588785046728,12.0,12.0,12.0,0.0,independent,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_shared,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.048275862068965524,0.048275862068965524,0.048275862068965524,6.938893903907228e-18,45.0,45.0,45.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,15.0,15.0,15.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/evaluation/final_test_posterior_mean_episodes.csv,15.0,15.0,15.0,0.0,100,200000,mean,,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,149.0,149.0,149.0,3.311111111111111,0.0,0.26666666666666666,12.0,12.0,12.0,0.0,0.12666666507720947,0.12666666507720947,0.12666666507720947,0.0,3,,,,,,posterior_mean,,,,,2.809147834777832,,0.054501716047525406,0.038308460265398026,0.005116303917020559,,22.880250001791865,22.880250001791865,22.880250001791865,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-0.8947499982081359,-0.8947499982081359,-0.8947499982081359,2.220446049250313e-16,-0.22500000000000014,-0.22500000000000014,-0.22500000000000014,5.551115123125783e-17,0.0,12345,1,multi,,,,,,,,,,0.2535490035490035,0.2535490035490035,0.2535490035490035,5.551115123125783e-17,0.01690326690326693,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/evaluation/final_test_posterior_mean_summary.json,0.36250001192092896,0.36250001192092896,0.36250001192092896,0.0,142.0,142.0,142.0,9.466666666666667,0.0,0.26666666666666666,12.0,12.0,12.0,0.0,shared,42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_shared,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.1390349912971628,0.0982397134674761,0.11863735238231944,0.10354793095360322,92.50666093394815,70.87333906605184,81.69,54.910417044491666,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,30.835553644649384,23.624446355350617,27.23,18.303472348163886,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/evaluation/final_test_posterior_sample_independent_episodes.csv,30.835553644649384,23.624446355350617,27.23,18.303472348163886,100,200000,independent,,6.197250180365575,5.442749819634425,5.82,1.915097908724251,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,192.5844851031551,164.3155148968449,178.45,2.184477904272249,71.75324034494888,0.4956543028522463,47.90403126200176,33.075968737998245,40.49,37.6370814490178,0.162987070626067,0.13942959537501448,0.15120833300054073,0.05979436715496779,3,,,,,,posterior_sample_independent,,,,,2.809147834777832,,0.054501716047525406,0.038308460265398026,0.005116303917020559,,21.84035290340396,20.91866293162245,21.379507917513205,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-1.8050812392822455,-2.619002925691358,-2.2120420824868017,2.065923093790053,-0.3543666953302595,-0.462533304669741,-0.40845000000000026,0.2745520852224585,2.3394641398718314,12345,1,multi,,,,,,,,,,0.3751474044198668,0.2563268236760401,0.31573711404795346,0.3015943497699499,0.011595193317956437,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/evaluation/final_test_posterior_sample_independent_summary.json,0.42200166065360406,0.3726983402285447,0.3973500004410744,0.1251433276290212,165.8006641007325,146.0793358992675,155.94,5.726771942710246,50.05733113141371,0.1483657730444363,12.204864774193949,12.03513522580605,12.12,0.4308131845707603,shared,42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_shared,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/best.pt,0.004715047150471505,1.3616000000000004,-0.44160000000000027,0.46,4.576942210690453,4.007578237650713,3.952421762349287,3.98,0.13999999999999999,5.007578237650713,4.952421762349288,4.98,0.13999999999999999,0.16762291758044884,0.12019196888389098,0.14390744323216992,0.12039081143654,113.55456075545683,81.56543924454317,97.56,81.19585211080674,4.0,4.0,4.0,0.0,0.995,5.0,5.0,5.0,0.0,1.0,37.85152025181895,27.188479748181056,32.52,27.065284036935584,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/evaluation/final_test_posterior_sample_shared_episodes.csv,37.85152025181895,27.188479748181056,32.52,27.065284036935584,100,200000,shared,,6.160007631793404,5.439992368206596,5.8,1.8275666882497066,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.007399999999999999,-0.002399999999999999,0.0025,0.024874685927665497,204.20866475253342,174.1513352474666,189.18,1.9391143911439115,76.29251339417257,0.5451004510045101,65.9103983211743,40.449601678825694,53.18,64.6254408108757,0.17267388678022447,0.14762611233762676,0.16014999955892562,0.06357709412720661,3,,,,,,posterior_sample_shared,,,,,2.809147834777832,,0.054501716047525406,0.038308460265398026,0.005116303917020559,,21.36259679279772,19.825088211838942,20.59384250231833,task_potential,0.0,0.0,0.0,0.0,0.008832,-0.027232000000000006,-0.009200000000000003,0.09153884421380903,24.030312950602852,23.80968704939715,23.92,0.5599999999999999,-2.2181578589825532,-3.44015713638081,-2.8291574976816816,3.1017192070526347,-0.40782719622271607,-0.5677728037772843,-0.4878000000000002,0.4059792605540334,3.902555414534726,12345,1,multi,,,,,,,,,,0.6446351258604831,0.27024484799227255,0.45743998692637783,0.9502898547288932,0.014066420262188739,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed42/evaluation/final_test_posterior_sample_shared_summary.json,0.43178923843771344,0.3848107600364077,0.40829999923706056,0.11924233628490792,169.71569575867028,150.9243042413297,160.32,4.929889298892989,47.696934912004565,0.12402624026240262,12.235047765586472,11.964952234413527,12.1,0.6855654600401043,shared,42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_shared,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed43/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.049645390070922,0.049645390070922,0.049645390070922,1.3877787807814457e-17,45.0,45.0,45.0,0.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,15.0,15.0,15.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed43/evaluation/final_test_posterior_mean_episodes.csv,15.0,15.0,15.0,0.0,100,200000,mean,,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,145.0,145.0,145.0,3.2222222222222223,0.0,0.4,18.0,18.0,18.0,0.0,0.12333333492279053,0.12333333492279053,0.12333333492279053,0.0,3,,,,,,posterior_mean,,,,,2.9845218658447266,,0.05887945741415024,0.03329397365450859,0.0027245874516665936,,22.957875001821673,22.957875001821673,22.957875001821673,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-0.8171249981783325,-0.8171249981783325,-0.8171249981783325,1.1102230246251565e-16,-0.22500000000000014,-0.22500000000000014,-0.22500000000000014,5.551115123125783e-17,7.105427357601002e-15,12345,1,multi,,,,,,,,,,0.2809523809523809,0.2809523809523809,0.2809523809523809,5.551115123125783e-17,0.018730158730158767,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed43/evaluation/final_test_posterior_mean_summary.json,0.35249999165534973,0.35249999165534973,0.35249999165534973,0.0,138.0,138.0,138.0,9.2,0.0,0.26666666666666666,12.0,12.0,12.0,0.0,shared,43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayes_qmix_shared,,,,0.0,0.0,0.0,0.0,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed43/best.pt,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.07886973327556936,0.0668471946659517,0.07285846397076053,0.030516007343619565,48.45891004742708,45.14108995257291,46.8,8.42140130857092,4.0,4.0,4.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,16.15297001580903,15.04702998419097,15.6,2.8071337695236402,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed43/evaluation/final_test_posterior_sample_independent_episodes.csv,16.15297001580903,15.04702998419097,15.6,2.8071337695236402,100,200000,independent,,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,True,memory_union,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,148.85975977469747,142.9802402253025,145.92,3.117948717948718,14.923592060894721,0.38824786324786326,19.111449397085543,17.22855060291446,18.17,4.779236340672012,0.12654980235313462,0.12165020353580427,0.12410000294446945,0.012436324668638107,3,,,,,,posterior_sample_independent,,,,,2.9845218658447266,,0.05887945741415024,0.03329397365450859,0.0027245874516665936,,22.94160983198495,22.81773433666864,22.879672084326796,task_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,-0.8326442164049493,-0.9400116149414642,-0.8863279156732068,0.2725235017822758,-0.2257054497628647,-0.24229455023713561,-0.23400000000000015,0.04210700654285463,0.3144249020538074,12345,1,multi,,,,,,,,,,0.5003328835833178,0.40323074443404516,0.4517818140086815,0.24646787900435013,0.028960372692864188,0.0,runs/thesis_v2/fixed_scenario12345/pdet_1p00/multi/bayes_qmix_shared/seed43/evaluation/final_test_posterior_sample_independent_summary.json,0.35270045631016905,0.3410495413056452,0.3468749988079071,0.02957273994974041,138.0801829034727,133.4198170965273,135.75,8.701923076923077,11.829095485285425,0.2566239316239316,12.0296,11.9904,12.01,0.09949874371066199,shared,43
