algo,collision_agent_ratio,completed_mean,completed_value_mean,coverage_overlap_ratio_mean,detected_mean,detected_to_completed_ratio,detected_value_mean,first_completion_step_mean,first_detection_step_mean,had_completion_mean,had_detection_mean,knowledge_overlap_ratio_mean,mean_local_coverage_ratio_mean,reward_mean,run_dir,seed,stay_ratio,team_coverage_ratio_mean,tracking_progress_ratio
bayes_qmix_independent,0.06212035524276319,3.139,3.954,0.5839734982944108,3.407,0.9213384208981509,4.249,23.885656970912738,9.322322322322321,0.997,0.999,0.20375,0.4789874995574355,30.218583999999986,run2/refund/multi_ego_leg/p1/qmix_bdqn_indep/seed42,42,0.0,0.7995450006127357,0.02914624439696703
bayes_qmix_independent,0.031137777777777778,0.019,0.023,0.7403407961918282,3.725,0.005100671140939597,4.656,22.894736842105264,9.155,0.019,1.0,0.31666666666666665,0.6348574979305267,6.126343000000013,run2/refund/multi_ego_leg/p1/qmix_bdqn_indep/seed43,43,0.0,0.9268975012302398,0.00014
bayes_qmix_independent,0.05695298177504583,1.645,2.214,0.5291659056094795,3.07,0.5358306188925082,3.848,36.279594137542276,11.839679358717435,0.887,0.998,0.17908333333333332,0.42260166597366333,16.586919999999985,run2/refund/multi_ego_leg/p1/qmix_bdqn_indep/seed44,44,0.0,0.750277499884367,0.011192889751608613
bayes_qmix_independent,0.06747394663071622,3.3,4.168,0.611322091048156,3.608,0.9146341463414634,4.503,20.120240480961925,8.953,0.998,1.0,0.20758333333333334,0.5154691656902433,32.37086499999999,run2/refund/multi_ego_leg/p1/qmix_bdqn_indep/seed45,45,0.0,0.8409274999201298,0.028771051336372002
bayes_qmix_independent,0.04821895753672771,3.284,4.158,0.5890371090227116,3.597,0.9129830414234084,4.493,22.660320641282564,8.653,0.998,1.0,0.2000833333333333,0.5004633331149817,32.242032999999985,run2/refund/multi_ego_leg/p1/qmix_bdqn_indep/seed46,46,0.0,0.8390125004947185,0.028531562353256858
bayes_qmix_independent,0.056732200184757726,2.971,3.756,0.5230101533390816,3.36,0.8842261904761904,4.188,26.992943548387096,9.353707414829659,0.992,0.998,0.15575,0.43914749995619057,28.125749999999982,run2/refund/multi_ego_leg/p1/qmix_bdqn_indep/seed47,47,0.0,0.7862200007736683,0.022754626782152308
