ablation,algo,boundary_hit_ratio_ci95_high,boundary_hit_ratio_ci95_low,boundary_hit_ratio_mean,boundary_hit_ratio_std,completed_mean_ci95_high,completed_mean_ci95_low,completed_mean_mean,completed_mean_std,completed_value_mean_ci95_high,completed_value_mean_ci95_low,completed_value_mean_mean,completed_value_mean_std,detected_mean_ci95_high,detected_mean_ci95_low,detected_mean_mean,detected_mean_std,detected_to_completed_ratio_ci95_high,detected_to_completed_ratio_ci95_low,detected_to_completed_ratio_mean,detected_to_completed_ratio_std,detected_value_mean_ci95_high,detected_value_mean_ci95_low,detected_value_mean_mean,detected_value_mean_std,n_seeds,new_observed_cells_per_step_ci95_high,new_observed_cells_per_step_ci95_low,new_observed_cells_per_step_mean,new_observed_cells_per_step_std,reward_mean_ci95_high,reward_mean_ci95_low,reward_mean_mean,reward_mean_std,seeds,sensor_coverage_ratio_mean_ci95_high,sensor_coverage_ratio_mean_ci95_low,sensor_coverage_ratio_mean_mean,sensor_coverage_ratio_mean_std,sensor_revisit_ratio_ci95_high,sensor_revisit_ratio_ci95_low,sensor_revisit_ratio_mean,sensor_revisit_ratio_std,stay_ratio_ci95_high,stay_ratio_ci95_low,stay_ratio_mean,stay_ratio_std,tracking_progress_ratio_ci95_high,tracking_progress_ratio_ci95_low,tracking_progress_ratio_mean,tracking_progress_ratio_std
D,bdqn,0.0,0.0,0.0,0.0,0.49108770584030736,0.36919800844540696,0.43014285714285716,0.06589493802366655,0.608562265163151,0.46286630626542036,0.5357142857142857,0.07876487010022146,1.4845268532445914,1.2386160038982659,1.3615714285714287,0.132942164295678,0.34295159721700946,0.28738552302914927,0.31516856012307937,0.03003964316167619,1.8639159880335825,1.5512268691092745,1.7075714285714285,0.1690432460869675,7,0.9648856853627596,0.8007738689946338,0.8828297771786967,0.08872068927608505,5.479641998417616,3.4189008587252463,4.449271428571431,1.1140597817952242,"42,43,44,45,46,47,48",0.3643134068141845,0.3027751641233299,0.3335442854687572,0.03326826446259494,0.7789715761789942,0.7227484487705578,0.750860012474776,0.030394853504908535,0.40822565402192945,0.1474510483652789,0.27783835119360417,0.1409776777295535,0.013222983404294654,0.010305979854739977,0.011764481629517315,0.0015769648478983142
D,ddqn,0.0,0.0,0.0,0.0,0.6378733372142925,0.44498380564285045,0.5414285714285715,0.10427824500322386,0.7992263612773672,0.55191649586549,0.6755714285714286,0.13369848807778537,1.8632296036824936,1.5030561106032205,1.683142857142857,0.19471383153355126,0.34855685278681536,0.28960987955588213,0.31908336617134875,0.03186739511831442,2.3297284815797905,1.8788429469916386,2.1042857142857145,0.24375377896948544,7,1.2030621578432994,0.9811588933530371,1.0921105255981682,0.11996339455550144,7.561070651190961,4.686606491666185,6.123838571428573,1.5539675763528504,"42,43,44,45,46,47,48",0.45361727543687075,0.3704027240203864,0.41200999972862856,0.04498672016955767,0.7206450181596247,0.6497220526182963,0.6851835353889605,0.038341750932888885,0.3574139890564412,0.16050667189482426,0.2589603304756327,0.10645030497314246,0.016939245461292253,0.012243937103112997,0.014591591282202625,0.0025383363801604604
