episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,-2.398999999999999,0,0,0,-1.9755400000000063,7.294770901707609,1.61,0.61,0.77,0.47307500049471857,0.20384166680276394,0.2689793978961489,0.16333333333333333,0.07895328379143471,0.08406666666666666,150.0,25.470588235294116,48.30769230769231,0.0,0.8656222222222222,0.5369111111111111,1.2415333333333334,0.004333333333333333,7.412285281625498,0.06001247838139534,,,5.707797050476074,5.707797050476074,5.815535068511963,0.64375,,,,,,,,,
100,15000,13.674000000000003,4,2,2,5.390049999999992,7.745169532521531,2.01,0.67,0.92,0.5604749980568886,0.26475833505392077,0.36778359878032435,0.07583333333333334,0.10348139192614339,0.11015555555555556,150.0,26.875,61.301886792452834,0.0,0.8051777777777778,0.6993555555555555,1.4746,0.005111111111111111,8.880427265905045,0.22732573747634888,,,5.8786492347717285,5.8786492347717285,5.576284885406494,0.2875000000000001,,,,,,,,,
150,22398,9.596000000000009,2,2,2,6.119539999999993,8.665942136224993,2.22,1.02,1.31,0.565799998641014,0.26708333238959314,0.3683276434825934,0.10583333333333332,0.07704419845614885,0.07357777777777778,150.0,30.904255319148938,74.58571428571429,0.0,0.8096666666666666,0.7055555555555556,1.4888,0.0071333333333333335,13.60450823548535,0.275883287191391,,,6.5820112228393555,6.5820112228393555,6.8147077560424805,0.050000000000000044,,,,,,,,,
200,29876,26.536999999999978,4,3,4,6.565219999999996,8.713890564587087,2.21,0.8,1.08,0.5886249995231628,0.2744666659832001,0.35149773924707267,0.065,0.06779440390813954,0.08103057001735416,149.82,21.540816326530614,89.13559322033899,0.0,0.7982912828727806,0.7261157833845059,1.551528500867708,0.005851466203889112,13.60450823548535,0.2614324986934662,,,7.217247486114502,7.217247486114502,7.332437992095947,0.050000000000000044,,,,,,,,,
250,37376,11.815999999999997,3,2,2,5.535489999999994,10.013254977773208,2.33,1.19,1.56,0.6126249995827675,0.29290833458304405,0.37662634596017336,0.09583333333333334,0.07478783053220237,0.05831610307032171,149.93,25.760416666666668,63.42028985507246,0.0,0.7937481936014584,0.7747837879899508,1.6144200626959249,0.008203828453278196,16.183770099900727,0.31430044770240784,,,8.777220726013184,8.777220726013184,8.608060836791992,0.050000000000000044,,,,,,,,,
300,44805,26.695999999999895,4,3,4,4.390029999999993,10.498009743237047,2.04,1.13,1.47,0.5673750001192093,0.26159166991710664,0.3285708935230223,0.12833333333333333,0.05492446506934465,0.04886399004046063,149.94,27.602150537634408,60.292307692307695,0.0,0.8143257302921169,0.6911875861455693,1.4935974389755902,0.008069894624516473,16.183770099900727,0.13415972888469696,,,5.812830924987793,5.812830924987793,5.883419990539551,0.050000000000000044,,,,,,,,,
350,52252,26.713999999999977,4,3,4,11.765339999999988,9.637459097936539,2.37,1.29,1.76,0.6636750012636184,0.32580000087618827,0.40707362159864613,0.06083333333333333,0.046815705644159246,0.03451498764937579,149.79,27.122448979591837,73.87654320987654,0.0,0.7514965395998843,0.8633420121503438,1.7522531544161826,0.009101631172530432,18.363751363019432,0.24794840812683105,,,7.254097938537598,7.254097938537598,7.490340709686279,0.050000000000000044,,,,,,,,,
400,59709,7.32600000000002,2,1,1,7.210699999999998,9.225723933112235,2.4,1.19,1.49,0.6197999998927116,0.2888083340227604,0.3534308810558674,0.07,0.05626704398844099,0.05493674826029925,149.93,28.082474226804123,88.02739726027397,0.0,0.786455901642989,0.7638453500522466,1.6335623290869072,0.008759643389137152,18.363751363019432,0.3313750624656677,,,10.937406539916992,10.937406539916992,10.699377059936523,0.050000000000000044,,,,,,,,,
450,67170,19.070999999999984,3,1,2,9.850549999999988,9.659776848742403,2.26,1.3,1.69,0.5960750019550324,0.2907749998569489,0.392589840343492,0.1425,0.08601928563719863,0.09151770770569727,149.37,16.77659574468085,64.79746835443038,0.0,0.7796076856129075,0.7719756309834639,1.5761531766753698,0.00952891031220013,18.363751363019432,0.6216188669204712,,,10.297718048095703,10.297718048095703,10.314591407775879,0.050000000000000044,,,,,,,,,
500,74625,26.848999999999947,4,3,4,14.433959999999983,10.163199595521077,2.48,1.6,2.17,0.65987499833107,0.3184833337366581,0.37851277215371254,0.1175,0.05689931542330665,0.056178275954096614,149.88,18.489795918367346,65.21176470588236,0.0,0.7568721643981852,0.8432968597099902,1.7410595142780891,0.012187527800017792,23.035592979102532,0.340681791305542,,,7.716822147369385,7.716822147369385,7.762006759643555,0.050000000000000044,,,,,,,,,
