episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,4.639000000000003,3,0,0,4.098949999999993,9.135626750666855,1.81,1.05,1.37,0.4888000027835369,0.21237500213086605,0.2914339559602343,0.13666666666666666,0.07657306173969382,0.06895555555555556,150.0,27.97752808988764,44.56716417910448,0.0,0.8438666666666667,0.5596666666666666,1.2834666666666668,0.007844444444444444,14.273288782405356,0.09617503732442856,,,1.6523199081420898,,1.733451247215271,0.64375,,,,,,,,,
100,15000,34.404999999999994,3,3,4,8.815679999999992,10.415884697787309,2.16,1.59,1.99,0.5717249998450279,0.25389999903738497,0.30428032537356076,0.07833333333333334,0.05344585496069095,0.04690571409204908,147.53,35.8421052631579,52.50574712643678,0.0,0.8026841998237647,0.6816240764590252,1.5297905510743577,0.011116383108520301,22.048957735557387,0.13772337138652802,,,2.6640570163726807,,2.774327278137207,0.2875000000000001,,,,,,,,,
150,22421,23.72699999999999,4,2,3,13.13878999999999,10.061300366548041,2.4,1.79,2.28,0.6548000019788742,0.31610833540558814,0.385841652710323,0.13416666666666666,0.06386460693772693,0.061074517184209344,148.78,24.778947368421054,38.03225806451613,0.0,0.7478827799435408,0.8431464802616839,1.740287673074338,0.012344849218084868,25.37344956436044,0.26688748598098755,,,3.196038246154785,,3.1493468284606934,0.050000000000000044,,,,,,,,,
200,29807,27.615999999999964,4,3,4,18.20969999999998,11.009258649427752,2.8,2.22,2.87,0.678000001013279,0.3455416665971279,0.43802332453627707,0.12833333333333333,0.06881844502818485,0.04989802855200544,147.1,14.938144329896907,30.79787234042553,0.0,0.7298209834579651,0.9328121459324722,1.82324949014276,0.016292771357353273,31.975250542880456,0.3280527591705322,,,2.852296829223633,,3.043264150619507,0.050000000000000044,,,,,,,,,
250,37269,12.131000000000009,4,2,2,17.85747999999998,10.15516891191869,2.87,2.16,2.72,0.7001999995112419,0.3495666694641113,0.42062630643500926,0.08833333333333333,0.06843564487199259,0.06587127445602486,145.84,19.989795918367346,35.583333333333336,0.0,0.7212241726092522,0.9519107697933809,1.8998902907295667,0.01597641250685683,31.975250542880456,0.352263867855072,,,2.8122968673706055,,3.087691307067871,0.050000000000000044,,,,,,,,,
300,44522,28.085999999999984,3,3,4,20.412069999999986,11.824691106540582,2.85,2.29,2.91,0.7287000030279159,0.3759833354502916,0.44845125816452625,0.11166666666666664,0.07434177364976671,0.06698722481497195,141.42,23.050505050505052,37.375,0.0,0.6960118795078489,1.0563805213784,2.0398812049215103,0.017230000471409043,32.92829281225394,0.37430208921432495,,,2.942448377609253,,3.1809184551239014,0.050000000000000044,,,,,,,,,
350,51496,24.46099999999997,3,3,4,21.570909999999984,10.471383500851259,3.06,2.38,3.13,0.7446250012516975,0.3756166686117649,0.4247759044172873,0.04666666666666666,0.06359766758997976,0.06254820840053292,142.61,20.03,34.888888888888886,0.0,0.6921674496879602,1.046537175981114,2.0675268214010236,0.017296589766963515,34.705630678326635,0.45150431990623474,,,3.214484214782715,,3.397285223007202,0.050000000000000044,,,,,,,,,
400,58657,39.221000000000004,4,4,5,19.852559999999986,9.783924840594386,2.95,2.41,3.07,0.739950001835823,0.3948166640102863,0.48371788712214764,0.13416666666666666,0.07251400364522179,0.07035357295967869,147.73,18.71,30.272727272727273,0.0,0.6899523906225321,1.062253209684334,1.9832126176132132,0.01696789187481667,34.705630678326635,0.35701319575309753,,,3.4416847229003906,,3.6493401527404785,0.050000000000000044,,,,,,,,,
450,65727,29.320999999999977,3,3,4,21.29158999999999,10.550169695407742,3.09,2.37,2.99,0.7664249992370605,0.40007499992847445,0.459552118567624,0.09166666666666666,0.07107765559682973,0.0672368238075372,143.82,18.59,31.84536082474227,0.0,0.6769109535066982,1.1057571964956194,2.1107634543178975,0.01756825661706763,34.705630678326635,0.565406084060669,,,3.7093253135681152,,3.9686808586120605,0.050000000000000044,,,,,,,,,
500,73040,19.29099999999996,3,2,3,16.028109999999984,10.431112181253724,2.56,1.96,2.59,0.6674999988079071,0.3342416654527187,0.4171231121929379,0.12833333333333333,0.08621513090034008,0.08959210466748155,147.26,26.65979381443299,40.351063829787236,0.0,0.7352754764815066,0.9011046222101499,1.7927475213907376,0.01398886323509439,34.705630678326635,0.7744324207305908,,,3.5212502479553223,,3.977130889892578,0.050000000000000044,,,,,,,,,
