algo,boundary_hit_ratio_ci95_high,boundary_hit_ratio_ci95_low,boundary_hit_ratio_mean,boundary_hit_ratio_std,collision_agent_ratio_ci95_high,collision_agent_ratio_ci95_low,collision_agent_ratio_mean,collision_agent_ratio_std,completed_mean_ci95_high,completed_mean_ci95_low,completed_mean_mean,completed_mean_std,completed_value_mean_ci95_high,completed_value_mean_ci95_low,completed_value_mean_mean,completed_value_mean_std,coverage_overlap_ratio_mean_ci95_high,coverage_overlap_ratio_mean_ci95_low,coverage_overlap_ratio_mean_mean,coverage_overlap_ratio_mean_std,detected_mean_ci95_high,detected_mean_ci95_low,detected_mean_mean,detected_mean_std,detected_to_completed_ratio_ci95_high,detected_to_completed_ratio_ci95_low,detected_to_completed_ratio_mean,detected_to_completed_ratio_std,detected_value_mean_ci95_high,detected_value_mean_ci95_low,detected_value_mean_mean,detected_value_mean_std,detection_probability,episode_length_mean_ci95_high,episode_length_mean_ci95_low,episode_length_mean_mean,episode_length_mean_std,first_completion_step_mean_ci95_high,first_completion_step_mean_ci95_low,first_completion_step_mean_mean,first_completion_step_mean_std,first_detection_step_mean_ci95_high,first_detection_step_mean_ci95_low,first_detection_step_mean_mean,first_detection_step_mean_std,global_state_mode,had_completion_mean_ci95_high,had_completion_mean_ci95_low,had_completion_mean_mean,had_completion_mean_std,had_detection_mean_ci95_high,had_detection_mean_ci95_low,had_detection_mean_mean,had_detection_mean_std,is_baseline,knowledge_overlap_ratio_mean_ci95_high,knowledge_overlap_ratio_mean_ci95_low,knowledge_overlap_ratio_mean_mean,knowledge_overlap_ratio_mean_std,local_new_observed_cells_per_decision_ci95_high,local_new_observed_cells_per_decision_ci95_low,local_new_observed_cells_per_decision_mean,local_new_observed_cells_per_decision_std,local_sensor_revisit_ratio_ci95_high,local_sensor_revisit_ratio_ci95_low,local_sensor_revisit_ratio_mean,local_sensor_revisit_ratio_std,mean_local_coverage_ratio_mean_ci95_high,mean_local_coverage_ratio_mean_ci95_low,mean_local_coverage_ratio_mean_mean,mean_local_coverage_ratio_mean_std,n_training_seeds,new_observed_cells_per_step_ci95_high,new_observed_cells_per_step_ci95_low,new_observed_cells_per_step_mean,new_observed_cells_per_step_std,policy_mode,revisit_ratio_ci95_high,revisit_ratio_ci95_low,revisit_ratio_mean,revisit_ratio_std,reward_mean_ci95_high,reward_mean_ci95_low,reward_mean_mean,reward_mean_std,reward_mode,scope,sensor_coverage_ratio_mean_ci95_high,sensor_coverage_ratio_mean_ci95_low,sensor_coverage_ratio_mean_mean,sensor_coverage_ratio_mean_std,sensor_revisit_ratio_ci95_high,sensor_revisit_ratio_ci95_low,sensor_revisit_ratio_mean,sensor_revisit_ratio_std,simultaneous_sensor_overlap_ratio_mean_ci95_high,simultaneous_sensor_overlap_ratio_mean_ci95_low,simultaneous_sensor_overlap_ratio_mean_mean,simultaneous_sensor_overlap_ratio_mean_std,stay_ratio_ci95_high,stay_ratio_ci95_low,stay_ratio_mean,stay_ratio_std,team_coverage_ratio_mean_ci95_high,team_coverage_ratio_mean_ci95_low,team_coverage_ratio_mean_mean,team_coverage_ratio_mean_std,team_new_observed_cells_per_env_step_ci95_high,team_new_observed_cells_per_env_step_ci95_low,team_new_observed_cells_per_env_step_mean,team_new_observed_cells_per_env_step_std,tracking_progress_ratio_ci95_high,tracking_progress_ratio_ci95_low,tracking_progress_ratio_mean,tracking_progress_ratio_std,training_seeds,uncertainty_unit
baseline_local_frontier,nan,nan,0.0,nan,nan,nan,0.422785208391908,nan,3.4958458073418206,3.3801541926581797,3.438,0.932821526338238,4.37454067329736,4.227459326702641,4.301,1.1859169448152767,0.5691411854711921,0.5365612203555528,0.5528512029133724,0.2626922691875478,3.4986581360351776,3.383341863964822,3.441,0.9297951387268057,nan,nan,0.999128160418483,nan,4.377362278579106,4.230637721420894,4.304,1.1830401514741586,0.5,102.33031097086207,96.84568902913792,99.588,44.2225084770188,13.077384078546274,11.83911286646391,12.458248472505092,9.893824741301069,9.523783035849462,8.168994176764983,8.846388606307222,10.830320117849192,memory_union,0.9902445190092384,0.9737554809907616,0.982,0.132951118836962,0.9910163107997906,0.9749836892002094,0.983,0.12927103310486848,True,0.20405077787330872,0.17044922212669128,0.18725,0.27092935477311747,nan,nan,2.043372026080786,nan,nan,nan,0.5137533303878646,nan,0.5236468528709045,0.4988298170664676,0.5112383349686861,0.2000997676589515,1,,,,,deterministic,,,,,9.063904279024651,7.653364387541072,8.358634333282861,11.373183597901122,task_potential,multi,,,,,,,,,nan,nan,0.20726558092849875,nan,nan,nan,0.0,nan,0.8592518656347214,0.8396931382920325,0.849472501963377,0.1577020248436406,nan,nan,3.381823111218219,nan,nan,nan,0.03458917406380956,nan,999,evaluation_episode
baseline_local_frontier,nan,nan,0.0,nan,nan,nan,0.408608052325249,nan,3.6341851713339888,3.5338148286660114,3.584,0.8092861051568846,4.5377204156801065,4.408279584319893,4.473,1.0436814648157742,0.5271536739472238,0.49551617121093905,0.5113349225790814,0.255093194720225,3.6361721433703043,3.5358278566296955,3.586,0.8090760162061412,nan,nan,0.9994422755158952,nan,4.539723505252204,4.410276494747795,4.475,1.0437312872574052,0.7,90.25144785069844,84.65455214930157,87.453,45.12777183730657,11.666009981638604,10.61970430407568,11.142857142857142,8.381292016697437,7.860872944016194,6.819978119813593,7.340425531914893,8.33794909784984,memory_union,0.9940243085432312,0.9799756914567688,0.987,0.11327400407860576,0.9940243085432312,0.9799756914567688,0.987,0.11327400407860576,True,0.18032078492691853,0.14884588173974808,0.1645833333333333,0.25378215450351205,nan,nan,2.1556950590602955,nan,nan,nan,0.492451183302269,nan,0.48545847089034566,0.4621515299286222,0.4738050004094839,0.18792387245732098,1,,,,,deterministic,,,,,11.391898187150952,9.999998900353871,10.695948543752412,11.222884396329109,task_potential,multi,,,,,,,,,nan,nan,0.20532067662722273,nan,nan,nan,0.0,nan,0.8282960337780318,0.808923968426148,0.8186100011020899,0.1561969691518493,nan,nan,3.7099241878494733,nan,nan,nan,0.0410277520496724,nan,999,evaluation_episode
baseline_random,nan,nan,0.0,nan,nan,nan,0.004913333333333333,nan,0.17210289986954846,0.12589710013045152,0.149,0.3725573781312081,0.20945390453730187,0.15054609546269812,0.18,0.4749736834815167,0.34253717065409056,0.3218788999219217,0.33220803528800613,0.1665676435460379,2.3740832637597533,2.243916736240247,2.309,1.0495327531811476,nan,nan,0.06453009961022088,nan,2.9569721713003467,2.787027828699653,2.872,1.3702612889518553,0.5,150.0,150.0,150.0,0.0,83.80017973969791,70.15815359363543,76.97916666666667,41.61604737725047,24.05824664486861,20.370775437150314,22.214511041009462,28.993748913780106,memory_union,0.16577165559592075,0.12222834440407924,0.144,0.35108973211986705,0.9643863330420362,0.9376136669579637,0.951,0.21586801523152982,True,0.111050816712471,0.07811584995419565,0.09458333333333332,0.2655546475460999,nan,nan,0.7332688888888889,nan,nan,nan,0.7225177777777778,nan,0.28027322631685986,0.2746784424522613,0.2774758343845606,0.0451107440965241,1,,,,,deterministic,,,,,-7.667837802746534,-7.993699357246483,-7.8307685799965085,2.627421818554452,task_potential,multi,,,,,,,,,nan,nan,0.033958705395491146,nan,nan,nan,0.0,nan,0.6174433650291262,0.6045466342055501,0.6109949996173382,0.10398634477112771,nan,nan,1.60932,nan,nan,nan,0.008908888888888888,nan,999,evaluation_episode
baseline_random,nan,nan,0.0,nan,nan,nan,0.004913333333333333,nan,0.17210289986954846,0.12589710013045152,0.149,0.3725573781312081,0.20945390453730187,0.15054609546269812,0.18,0.4749736834815167,0.34253717065409056,0.3218788999219217,0.33220803528800613,0.1665676435460379,2.4574608402173093,2.3285391597826903,2.393,1.0394955507360288,nan,nan,0.06226493940660259,nan,3.0593079191133623,2.890692080886638,2.975,1.35954955775801,0.7,150.0,150.0,150.0,0.0,83.79201742602221,70.15242701842224,76.97222222222223,41.60861697020029,22.718609085527298,19.102596735678524,20.91060291060291,28.596016031967324,memory_union,0.16577165559592075,0.12222834440407924,0.144,0.35108973211986705,0.9738563950551465,0.9501436049448534,0.962,0.19119623427254,True,0.10536501681086437,0.07446831652246895,0.08991666666666666,0.2491201043450506,nan,nan,0.7332688888888889,nan,nan,nan,0.7225177777777778,nan,0.28027322631685986,0.2746784424522613,0.2774758343845606,0.0451107440965241,1,,,,,deterministic,,,,,-7.81726077922233,-8.143736380770687,-7.9804985799965085,2.632372880102909,task_potential,multi,,,,,,,,,nan,nan,0.033958705395491146,nan,nan,nan,0.0,nan,0.6174433650291262,0.6045466342055501,0.6109949996173382,0.10398634477112771,nan,nan,1.60932,nan,nan,nan,0.009006666666666666,nan,999,evaluation_episode
bayes_qmix_independent,0.0,0.0,0.0,0.0,0.0809964755034765,0.04590130227430128,0.06344888888888889,0.011029281341664117,0.507826473479906,0.261673526520094,0.38475,0.07735793430540916,0.667136412802472,0.3173635871975279,0.49224999999999997,0.10992232105749344,0.41192142696591916,0.275905019464453,0.3439132232151861,0.04274557118210754,2.4275253105180465,1.8154746894819538,2.1215,0.1923477753098971,0.2229638219347841,0.13831447039156242,0.18063914616317325,0.02660256176719726,3.040078698391371,2.253421301608629,2.64675,0.2472210549285801,0.5,150.0,150.0,150.0,0.0,67.20355629154919,41.58882331455991,54.39618980305455,8.049884656501973,35.55623735274131,7.678869006969498,21.617553179855406,8.760957996785612,memory_union,0.432825992000683,0.23867400799931698,0.33575,0.0610157083599516,0.9813425942272544,0.8976574057727456,0.9395,0.026299556396765802,False,0.1413431766681905,0.07299015666514283,0.10716666666666666,0.02148115022094521,0.8503421824521759,0.5881133731033797,0.7192277777777778,0.08241005950622128,0.8618196262197427,0.773729262669146,0.8177744444444444,0.02768396088956526,0.32137831879065887,0.22304251612319098,0.2722104174569249,0.030903772051372694,4,,,,,posterior_mean,,,,,-5.746498358761507,-8.401863029967844,-7.074180694364675,0.8344954969221678,task_potential,multi,,,,,,,,,0.09611432073271817,0.05272918440809213,0.07442175257040515,0.013634549442057208,0.0,0.0,0.0,0.0,0.6642309559375376,0.5064415433466108,0.5853362496420742,0.04958812463574066,1.7512825492881956,1.330510784045138,1.5408966666666668,0.13223499850504644,0.003946672827027127,0.0021933271729728723,0.00307,0.0005510200044167993,"43,44,45,46",training_seed
bayes_qmix_independent,0.0,0.0,0.0,0.0,0.08575203702300535,0.04645796297699465,0.066105,0.012348860479575957,0.4171270757636586,0.2673729242363414,0.34225,0.047062901171375605,0.5566676210862557,0.3408323789137443,0.44875,0.0678300572509464,0.3144522058655728,0.2676192560724379,0.29103573096900537,0.01471808604435416,2.300617757768623,1.887382242231377,2.094,0.12986659822037888,0.19790749551114736,0.1294074941856164,0.16365749484838188,0.021527341711354793,2.8910797675070583,2.3509202324929417,2.621,0.1697547250201497,0.7,150.0,150.0,150.0,0.0,50.75906611104943,40.06209812535703,45.41058211820323,3.361712126238966,21.17779834399499,12.86310209825169,17.02045022112334,2.6130409320374923,memory_union,0.3531361520939499,0.2328638479060502,0.29300000000000004,0.037797707161502096,0.9547183735606737,0.9077816264393261,0.9312499999999999,0.014750706197783625,False,0.12057440073123026,0.07796726593543642,0.09927083333333334,0.01339004864732679,0.7172050491916542,0.5750927285861236,0.6461488888888889,0.04466132011487451,0.8562461144420015,0.808210552224665,0.8322283333333332,0.015096028352399893,0.2714518936202832,0.21815977437785194,0.24480583399906758,0.01674799473363648,4,,,,,posterior_mean,,,,,-6.877574128764617,-7.928538531101876,-7.403056329933246,0.3302842244931675,task_potential,multi,,,,,,,,,0.07321361186940711,0.054268934532190755,0.06374127320079893,0.005953701237340151,0.0,0.0,0.0,0.0,0.6047544266212828,0.5047030731882804,0.5547287499047816,0.03144291434098126,1.5926784699955898,1.3258748633377437,1.4592766666666668,0.08384777079127784,0.0035018800411740817,0.0025714532921592517,0.0030366666666666667,0.0002924031266545663,"43,44,45,46",training_seed
bayes_qmix_independent,0.0,0.0,0.0,0.0,0.078916620348957,0.04568486113252449,0.06230074074074074,0.006688251846125539,0.4780996676657828,0.25256699900088386,0.36533333333333334,0.045390894828515244,0.6188625034071933,0.31047082992614017,0.46466666666666673,0.062067167917775466,0.43993343116634337,0.21068214366691168,0.3253077874166275,0.046139307186799386,3.1281818324738575,1.7871515008594763,2.457666666666667,0.26989689389345206,0.2378678658206889,0.06441969865412647,0.15114378223740768,0.034908324193839886,3.858268231647183,2.2897317683528167,3.074,0.31568496955034137,1.0,150.0,150.0,150.0,0.0,64.6780395256256,39.69802344563357,52.18803148562959,5.027499073255142,18.754802006224377,12.298723796595347,15.526762901409862,1.2993557374756903,memory_union,0.4153225003795572,0.23067749962044282,0.323,0.0371618083521241,1.0208148105896107,0.9071851894103893,0.964,0.02286919325205856,False,0.11618927492424078,0.05397739174242589,0.08508333333333333,0.01252081600109727,1.0252421957615518,0.46655928571992933,0.7459007407407406,0.11244099297147604,0.8848154337424444,0.7202986403316297,0.8025570370370371,0.033110788390174714,0.38696582388785666,0.17745973218076244,0.28221277803430955,0.04216537245315732,3,,,,,posterior_mean,,,,,-6.137988646099638,-9.72977290515346,-7.933880775626549,0.7228855248091277,task_potential,multi,,,,,,,,,0.07979836493867955,0.05786286015012905,0.0688306125444043,0.004414758166795243,0.0,0.0,0.0,0.0,0.7732919717305164,0.458349694940124,0.6158208333353202,0.06338554785642345,2.042111926243773,1.2022658515340046,1.622188888888889,0.16902812827499492,0.004289060854946515,0.0017746428487571881,0.0030318518518518515,0.0005060538854503776,"43,44,45",training_seed
bayes_qmix_independent,0.0,0.0,0.0,0.0,0.09386901177554167,0.05830432155779165,0.07608666666666666,0.011176835392127597,0.415746947547341,0.258753052452659,0.33725,0.04933811913723508,0.5422519426840834,0.3187480573159166,0.4305,0.07024006454059298,0.31565109860498636,0.259709046567895,0.2876800725864407,0.017580783166904902,2.204241406784713,1.8732585932152874,2.0387500000000003,0.10401722613746879,0.19370897053949537,0.13641008486284706,0.16505952770117122,0.018007192230247746,2.760436448908565,2.3450635510914353,2.55275,0.13053830855346635,0.5,150.0,150.0,150.0,0.0,54.347204274307195,41.90035140267677,48.12377783849198,3.9116445228253993,32.94731244041164,9.371050542339644,21.159181491375644,7.409258924598366,memory_union,0.34438955532698046,0.2356104446730195,0.29,0.034185767018843786,0.9538180298112255,0.9021819701887746,0.928,0.016227548592850742,False,0.12176955910016395,0.06918877423316937,0.09547916666666666,0.016524445275611116,0.7348705747796003,0.5923383141092886,0.6636044444444444,0.04479329373674154,0.8535141576827177,0.8012891756506157,0.8274016666666667,0.016412627917065357,0.2780764664288201,0.22462686825286962,0.25135166734084485,0.01679748528471102,4,,,,,posterior_sample_independent,,,,,-6.374888893205398,-8.45351468445482,-7.414201788830109,0.6532450632462043,task_potential,multi,,,,,,,,,0.07610501529621536,0.060265554492290284,0.06818528489425282,0.004977831805130445,0.0,0.0,0.0,0.0,0.6172516166254319,0.5255271329299175,0.5713893747776747,0.02882604767300891,1.6260043102165886,1.3814056897834115,1.503705,0.0768694595955931,0.0032850172602233423,0.002011649406443324,0.0026483333333333333,0.00040017845813325513,"43,44,45,46",training_seed
bayes_qmix_independent,0.0,0.0,0.0,0.0,0.0997943814344744,0.05369561856552561,0.07674500000000001,0.014487354767111497,0.3934643742572965,0.24303562574270354,0.31825000000000003,0.04727490525285764,0.5233169540336661,0.3006830459663339,0.412,0.06996665872637718,0.28389806521599853,0.250287862473302,0.26709296384465026,0.01056260299896184,2.1415451279381728,1.9859548720618274,2.06375,0.0488970005896749,0.1902044478513252,0.11828015402961276,0.15424230094046898,0.022603486430456458,2.6781335301074223,2.4788664698925778,2.5785,0.06262321188398642,0.7,150.0,150.0,150.0,0.0,52.64231870796924,34.57142683708339,43.606872772526316,5.67909863949901,20.714734666797145,12.31542859950763,16.515081633152388,2.6396310708012303,memory_union,0.33678348814417886,0.2312165118558212,0.28400000000000003,0.0331762967593833,0.9436914145423041,0.920308585457696,0.932,0.00734846922834949,False,0.09716865319476786,0.07962301347189879,0.08839583333333333,0.005514028825540252,0.6673730810388127,0.577063585627854,0.6222183333333333,0.028381362479873877,0.853375001753592,0.8203938871352968,0.8368844444444444,0.010364900885699326,0.2527649059630443,0.21889884539325938,0.23583187567815184,0.010643010864168745,4,,,,,posterior_sample_independent,,,,,-7.020906073853457,-8.235502940666338,-7.628204507259897,0.38170863193365207,task_potential,multi,,,,,,,,,0.07518094372983122,0.05625385500638532,0.06571739936810828,0.005948173703157106,0.0,0.0,0.0,0.0,0.5779742133813258,0.5150382862454,0.5465062498133629,0.019778732600856608,1.5212645692057296,1.3534354307942706,1.4373500000000001,0.052743286741501895,0.003346752216789441,0.0022965811165438924,0.0028216666666666668,0.00033003491522487396,"43,44,45,46",training_seed
bayes_qmix_independent,0.0,0.0,0.0,0.0,0.09801045114264163,0.05846214144995095,0.07823629629629629,0.007959526114479311,0.4314791009170129,0.1731875657496538,0.30233333333333334,0.051983971888778686,0.5411376310932159,0.21886236890678404,0.37999999999999995,0.0648613906727261,0.3503565199263897,0.2201843099420118,0.28527041493420074,0.02619856860637546,2.777938167393184,1.8580618326068161,2.318,0.18513508581573634,0.2116521364492038,0.05232314025428084,0.13198763835174232,0.03206668795358528,3.4425946004130177,2.38007206625365,2.9113333333333338,0.21384418003147365,1.0,150.0,150.0,150.0,0.0,56.04850690527976,37.161621372494885,46.60506413888732,3.8011904879759446,17.332073309893662,11.547623262204702,14.439848286049182,1.164183287989948,memory_union,0.3784291550046033,0.16423751166206346,0.27133333333333337,0.04310839052125854,0.9824769644741321,0.9128563688592012,0.9476666666666667,0.01401189970465576,False,0.10940978279482401,0.059923550538509326,0.08466666666666667,0.009959640778885764,0.83973866518457,0.5096450385191338,0.6746918518518519,0.0664349212920298,0.8680728784278992,0.7747197141646934,0.8213962962962963,0.01878833645726187,0.3174019999486965,0.1936168901403485,0.2555094450445225,0.024913095446031996,3,,,,,posterior_sample_independent,,,,,-6.7780321671163595,-9.783726243073774,-8.280879205095067,0.6049285209815279,task_potential,multi,,,,,,,,,0.08592682402372899,0.05395868657592391,0.06994275529982645,0.006433934264808698,0.0,0.0,0.0,0.0,0.6800031441223292,0.48030685459855504,0.5801549993604421,0.0401910434043878,1.7933417223581618,1.2608182776418382,1.52708,0.10717611694983371,0.003701248568580888,0.0013417143943820758,0.0025214814814814818,0.00047488183498808,"43,44,45",training_seed
