algo,best_score,detection_probability,episode,epsilon,global_state_mode,global_step,kl_loss,loss,posterior_kl_per_parameter,posterior_rebuilds,posterior_std_max,posterior_std_mean,posterior_std_min,predictive_epistemic_std_mean,predictive_max_std_mean,predictive_selected_std_mean,q_mean,q_tot_mean,reward_mode,run_dir,scope,target_mean,td_loss,td_residual_variance,train_completed,train_completed_value,train_detected,train_reward,training_seed,validation_boundary,validation_collision,validation_completed,validation_completed_value,validation_coverage,validation_detected,validation_episode_length,validation_first_completion,validation_first_detection,validation_knowledge_overlap,validation_local_coverage,validation_local_new_observed,validation_local_sensor_revisit,validation_new_observed_per_step,validation_overlap,validation_revisit,validation_reward,validation_reward_std,validation_sensor_revisit,validation_simultaneous_overlap,validation_stay,validation_team_new_observed,validation_tracking_progress
bayes_qmix_independent,1.723901084644756,0.5,50.0,,memory_union,7500.0,0.002524835988879204,0.008523756638169289,2.5248403549194336,,0.05313572660088539,0.048912227153778076,0.036368824541568756,,,,-3.0014219284057617,-3.0014219284057617,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.076841354370117,0.005998921114951372,,0.0,0.0,1.0,-7.392125033047057,43,,0.12392222222222223,0.27,0.33,0.5522999986261129,2.055,150.0,65.26415094339623,22.209944751381215,0.13083333333333333,0.25431250091642144,0.6715,0.8340666666666666,,0.3477681712751298,,-7.984543953304681,3.129872585151109,,0.12273747878711126,0.0,1.4528,0.0019333333333333333
bayes_qmix_independent,2.2894305627009546,0.5,100.0,,memory_union,15000.0,0.002566580194979906,0.02081257849931717,2.5665855407714844,,0.05458933487534523,0.04717440903186798,0.026075059548020363,,,,-2.966115951538086,-2.966115951538086,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.013549327850342,0.01824599876999855,,0.0,0.0,2.0,-6.499250000324105,43,,0.0766,0.29,0.38,0.6850500009953976,2.4,150.0,61.61224489795919,21.108247422680414,0.07333333333333332,0.3264833343029022,0.8639555555555556,0.7690666666666667,,0.36916663001236044,,-8.513637292901308,3.755889282231598,,0.07400907784430191,0.0,1.8068,0.0022555555555555554
bayes_qmix_independent,2.7624602452867855,0.5,150.0,,memory_union,22500.0,0.002602479187771678,0.008961041457951069,2.602485179901123,,0.0550684779882431,0.045719247311353683,0.019607460126280785,,,,-3.872018814086914,-3.872018814086914,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.87742280960083,0.0063585625030100346,,2.0,3.0,4.0,-0.28200006326664173,43,,0.045233333333333334,0.305,0.38,0.5921374982595444,2.235,150.0,60.666666666666664,27.921465968586386,0.07083333333333335,0.2626833342388272,0.6938222222222222,0.8189,,0.2927824077635627,,-6.917457707789669,3.3762617426663883,,0.060027387152036156,0.0,1.5590333333333333,0.002311111111111111
bayes_qmix_independent,2.7624602452867855,0.5,200.0,,memory_union,30000.0,0.0026353609282523394,0.014373536221683025,2.635368824005127,,0.05451248958706856,0.0444205179810524,0.01565375179052353,,,,-3.0948476791381836,-3.0948476791381836,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.1763837337493896,0.01173817552626133,,0.0,0.0,1.0,-7.851374981235699,43,,0.0673,0.31,0.38,0.6201124981045723,2.23,150.0,56.129629629629626,24.288770053475936,0.10041666666666665,0.27987083356827497,0.7396555555555555,0.8030888888888889,,0.3129784087413755,,-7.454020621527177,3.0432635951116858,,0.06598842632361927,0.0,1.6336333333333333,0.0022222222222222222
bayes_qmix_independent,2.7624602452867855,0.5,250.0,,memory_union,37500.0,0.0026635907124727964,0.0214480459690094,2.663593053817749,,0.05364562198519707,0.04335753247141838,0.013089762069284916,,,,-3.913120746612549,-3.913120746612549,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.9228477478027344,0.018784455955028534,,0.0,0.0,2.0,-8.747999904956675,43,,0.08378888888888888,0.29,0.385,0.6739375014603138,2.47,150.0,59.982142857142854,19.92964824120603,0.0575,0.3289249999076128,0.8704666666666667,0.7671555555555556,,0.39713338894608813,,-8.42820020767203,3.5560675124787613,,0.07085430341497576,0.0,1.7771666666666666,0.0023
bayes_qmix_independent,2.7624602452867855,0.5,300.0,,memory_union,45000.0,0.0026886097621172667,0.22321896255016327,2.6886134147644043,,0.0534951351583004,0.0424368642270565,0.011199874803423882,,,,-2.6203818321228027,-2.6203818321228027,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-2.478940010070801,0.22053034603595734,,0.0,0.0,3.0,-10.923750024046779,43,,0.09577777777777778,0.295,0.375,0.6085499994456768,2.195,150.0,57.767857142857146,21.010416666666668,0.10333333333333333,0.2813583342730999,0.7436222222222222,0.7975555555555556,,0.3367722564786088,,-8.079751872221014,3.4266757373454584,,0.0809328227589224,0.0,1.6028,0.0021555555555555555
bayes_qmix_independent,2.7624602452867855,0.5,350.0,,memory_union,52500.0,0.0027102527674287558,0.04485343396663666,2.710256576538086,,0.05331987142562866,0.04166016727685928,0.009909260086715221,,,,-3.533186435699463,-3.533186435699463,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.526179790496826,0.04214318096637726,,0.0,0.0,0.0,-7.813875002246345,43,,0.10568888888888889,0.305,0.39,0.5654124982655049,2.12,150.0,54.41379310344828,18.380208333333332,0.08125,0.2552125011757016,0.6739,0.8197555555555556,,0.3129241807659534,,-7.94420499460735,3.451530058882508,,0.08116227269280205,0.0,1.4877666666666667,0.002477777777777778
bayes_qmix_independent,2.7624602452867855,0.5,400.0,,memory_union,60000.0,0.00272986083291471,0.03610628470778465,2.729862689971924,,0.05390111356973648,0.040989842265844345,0.008744385093450546,,,,-3.3724451065063477,-3.3724451065063477,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.4502360820770264,0.03337642550468445,,0.0,0.0,3.0,-9.367124998923384,43,,0.0825111111111111,0.215,0.305,0.6465999990701675,2.49,150.0,61.675,16.635897435897437,0.05625,0.3027333327382803,0.8006222222222222,0.7804666666666666,,0.35767668181844875,,-8.900976033145069,3.647567442108919,,0.07241169392784397,0.0,1.7042666666666666,0.0017111111111111112
bayes_qmix_independent,3.169776716027392,0.5,450.0,,memory_union,67500.0,0.0027467559557408094,0.041735704988241196,2.746760368347168,,0.05422952026128769,0.04043205827474594,0.007931551896035671,,,,-3.379617929458618,-3.379617929458618,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.45559024810791,0.03898894786834717,,0.0,0.0,3.0,-10.8127499965392,43,,0.07168888888888889,0.345,0.43,0.6108874994516372,2.32,150.0,50.704918032786885,15.904761904761905,0.0975,0.2809458324313164,0.7425222222222222,0.8035777777777777,,0.3343084994754378,,-7.903779374788335,3.4017070977197386,,0.06867609984643538,0.0,1.6090333333333333,0.0028444444444444446
bayes_qmix_independent,3.169776716027392,0.5,500.0,,memory_union,75000.0,0.00276257935911417,0.04024578258395195,2.762584686279297,,0.05476444959640503,0.03992234542965889,0.0073157791048288345,,,,-3.443361282348633,-3.443361282348633,task_potential,runs/thesis_v2/confirm/pdet_0p50/multi/bayes_qmix_independent/seed43,multi,-3.4347333908081055,0.037483204156160355,,1.0,1.0,2.0,-4.696875020097946,43,,0.0963,0.28,0.36,0.5982750000804663,2.3,150.0,48.37735849056604,19.52061855670103,0.07916666666666666,0.2752166686207056,0.7272444444444445,0.8063333333333333,,0.33059615861410063,,-8.109712079076598,3.3017180925925422,,0.08089245275374447,0.0,1.5754,0.0023666666666666667
