boundary_hit_ratio_did_ci95_high,boundary_hit_ratio_did_ci95_low,boundary_hit_ratio_did_mean,boundary_hit_ratio_did_std,collision_agent_ratio_did_ci95_high,collision_agent_ratio_did_ci95_low,collision_agent_ratio_did_mean,collision_agent_ratio_did_std,comparison,completed_mean_did_ci95_high,completed_mean_did_ci95_low,completed_mean_did_mean,completed_mean_did_std,completed_value_mean_did_ci95_high,completed_value_mean_did_ci95_low,completed_value_mean_did_mean,completed_value_mean_did_std,coverage_overlap_ratio_mean_did_ci95_high,coverage_overlap_ratio_mean_did_ci95_low,coverage_overlap_ratio_mean_did_mean,coverage_overlap_ratio_mean_did_std,detected_mean_did_ci95_high,detected_mean_did_ci95_low,detected_mean_did_mean,detected_mean_did_std,detected_to_completed_ratio_did_ci95_high,detected_to_completed_ratio_did_ci95_low,detected_to_completed_ratio_did_mean,detected_to_completed_ratio_did_std,detected_value_mean_did_ci95_high,detected_value_mean_did_ci95_low,detected_value_mean_did_mean,detected_value_mean_did_std,episode_length_mean_did_ci95_high,episode_length_mean_did_ci95_low,episode_length_mean_did_mean,episode_length_mean_did_std,first_completion_step_mean_did_ci95_high,first_completion_step_mean_did_ci95_low,first_completion_step_mean_did_mean,first_completion_step_mean_did_std,first_detection_step_mean_did_ci95_high,first_detection_step_mean_did_ci95_low,first_detection_step_mean_did_mean,first_detection_step_mean_did_std,had_completion_mean_did_ci95_high,had_completion_mean_did_ci95_low,had_completion_mean_did_mean,had_completion_mean_did_std,had_detection_mean_did_ci95_high,had_detection_mean_did_ci95_low,had_detection_mean_did_mean,had_detection_mean_did_std,high_probability,knowledge_overlap_ratio_mean_did_ci95_high,knowledge_overlap_ratio_mean_did_ci95_low,knowledge_overlap_ratio_mean_did_mean,knowledge_overlap_ratio_mean_did_std,local_new_observed_cells_per_decision_did_ci95_high,local_new_observed_cells_per_decision_did_ci95_low,local_new_observed_cells_per_decision_did_mean,local_new_observed_cells_per_decision_did_std,local_sensor_revisit_ratio_did_ci95_high,local_sensor_revisit_ratio_did_ci95_low,local_sensor_revisit_ratio_did_mean,local_sensor_revisit_ratio_did_std,low_probability,mean_local_coverage_ratio_mean_did_ci95_high,mean_local_coverage_ratio_mean_did_ci95_low,mean_local_coverage_ratio_mean_did_mean,mean_local_coverage_ratio_mean_did_std,n_pairs,reward_mean_did_ci95_high,reward_mean_did_ci95_low,reward_mean_did_mean,reward_mean_did_std,simultaneous_sensor_overlap_ratio_mean_did_ci95_high,simultaneous_sensor_overlap_ratio_mean_did_ci95_low,simultaneous_sensor_overlap_ratio_mean_did_mean,simultaneous_sensor_overlap_ratio_mean_did_std,stay_ratio_did_ci95_high,stay_ratio_did_ci95_low,stay_ratio_did_mean,stay_ratio_did_std,team_coverage_ratio_mean_did_ci95_high,team_coverage_ratio_mean_did_ci95_low,team_coverage_ratio_mean_did_mean,team_coverage_ratio_mean_did_std,team_new_observed_cells_per_env_step_did_ci95_high,team_new_observed_cells_per_env_step_did_ci95_low,team_new_observed_cells_per_env_step_did_mean,team_new_observed_cells_per_env_step_did_std,tracking_progress_ratio_did_ci95_high,tracking_progress_ratio_did_ci95_low,tracking_progress_ratio_did_mean,tracking_progress_ratio_did_std,training_seeds
0.0,0.0,0.0,0.0,0.1083847226472203,-0.09178950739009259,0.008297607628563854,0.04028723411464164,bayes_qmix_independent_mean_minus_qmix,-0.057499845819752086,-0.1498334875135812,-0.10366666666666664,0.01858314648635511,-0.07703091288693664,-0.18363575377973002,-0.13033333333333333,0.021455380055672137,0.08794185733992431,-0.13535883267936166,-0.02370848766971867,0.04494168492663162,0.4355678831945856,-0.954901216527919,-0.2596666666666667,0.27984698199790076,0.018403583512701407,-0.07991954670647372,-0.03075798159688616,0.01978859599103209,0.5515901283338986,-1.2082567950005645,-0.328333333333333,0.3541882738506926,0.02474733333335102,-0.01541400000001102,0.004666666666670001,0.008082903768660537,17.046040245013543,-31.973874048798173,-7.463916901892316,9.865789233041335,23.949156752833424,-23.02135897620716,0.46389888831313125,9.45332555198831,-0.04317199999999993,-0.12349466666666667,-0.0833333333333333,0.016165807537309534,0.05929011671845763,-0.09062345005179093,-0.015666666666666645,0.030171730698342992,1.0,0.08757692566755493,-0.06841025900088832,0.009583333333333312,0.031394112151449306,0.1673049439616156,-0.36727522091092096,-0.0999851384746527,0.10759005418054618,0.12217039354519076,-0.043083731985173554,0.0395433307800086,0.033259184473501756,0.7,0.06271190994250082,-0.13768413043039346,-0.037486110243946325,0.040331875849579,3,1.378293722003416,-1.4190671357916425,-0.02038670689411326,0.5629992020457237,0.05008241673918866,-0.04872514241794561,0.0006786371606215258,0.019886092567049037,0.0,0.0,0.0,0.0,0.08990314915647682,-0.22763148178528317,-0.06886416631440317,0.06390728723608653,0.23990091522154666,-0.6072755083465348,-0.18368729656249405,0.17050344045949437,0.00012029177140171466,-0.001101242151461878,-0.0004904751900300817,0.000245846946034007,"43,44,45"
0.0,0.0,0.0,0.0,0.10599160933179158,-0.10010454222281201,0.0029435335544897856,0.04147908502637565,bayes_qmix_independent_sample_minus_qmix,-0.031243118298578218,-0.09609021503475508,-0.06366666666666665,0.013051181300301211,-0.0559283304297157,-0.100738336236951,-0.07833333333333335,0.009018499505645827,0.07600937903192306,-0.09255313122245604,-0.008271876095266492,0.03392503276922316,0.12234020588353192,-0.39100687255019817,-0.1343333333333331,0.10331666532236415,0.0037070141526725636,-0.046748478970416216,-0.021520732408871826,0.010154715037198682,0.14266905522188397,-0.518669055221884,-0.18800000000000003,0.1331014650557987,0.02474733333335102,-0.01541400000001102,0.004666666666670001,0.008082903768660537,21.90725842913229,-26.15542390092093,-2.1240827358943193,9.673135921879512,20.713195655796778,-18.460038086473393,1.1265787846616924,7.884038012826335,-0.007392402043710208,-0.0759409312896231,-0.04166666666666666,0.013796134724383248,0.04304443973645066,-0.035044439736450585,0.004000000000000041,0.015716233645501662,1.0,0.07634316440824676,-0.07923205329713567,-0.0014444444444444496,0.03131119933352446,0.06572585810008336,-0.1684087276419814,-0.051341434770949025,0.04712212390359607,0.06070168334880587,-0.011009095862862799,0.024846293742971537,0.014432571815589608,0.7,0.02462386784684089,-0.06311331146564514,-0.01924472180940212,0.01765805859656133,3,1.8575551985832093,-1.5843258379294116,0.1366146803268989,0.6927158759990343,0.04186791440497044,-0.039825610751965765,0.0010211518265023343,0.016441707671533783,0.0,0.0,0.0,0.0,0.019269885953384816,-0.09958655038587072,-0.04015833221624295,0.0239211464729452,0.051548976147922865,-0.26582579149513297,-0.10713840767360505,0.06387511301395998,0.0006219543421342742,-0.000942163981453697,-0.00016010481965971138,0.0003147957710322826,"43,44,45"
