group,metric,early,late,raw_delta_late_minus_early,improvement_positive_is_better,last_available_seed_count
DDQN ego seed42,validation_completed,0.4466666666666667,2.4933333333333336,2.046666666666667,2.046666666666667,1
DDQN ego seed42,validation_completed_value,0.5499999999999999,3.186666666666667,2.636666666666667,2.636666666666667,1
DDQN ego seed42,validation_coverage,0.4810638883295986,0.6254555556178093,0.14439166728821068,0.14439166728821068,1
DDQN ego seed42,validation_reward,4.10932444444444,22.80146666666667,18.69214222222223,18.69214222222223,1
DDQN ego seed42,validation_first_completion,75.34078884078885,28.560000000000002,-46.780788840788844,46.780788840788844,1
DDQN ego seed42,validation_first_detection,27.810125060125056,17.964535147392287,-9.84558991273277,9.84558991273277,1
DDQN ego seed42,validation_tracking_progress,0.009019944466717153,0.05385344406458809,0.04483349959787094,0.04483349959787094,1
DDQN ego seed42,validation_stay,0.0,0.0,0.0,0.0,1
DDQN ego seed42,loss,0.012372713639504379,0.4746472438176473,0.4622745301781429,-0.4622745301781429,1
DDQN ego seed42,q_mean,0.4511811335881551,5.010342650943333,4.559161517355178,4.559161517355178,1
DDQN ego seed42,target_mean,0.460969712999132,5.259159670935737,4.7981899579366045,4.7981899579366045,1
DDQN ego seed42,epsilon,0.7328863888888889,0.050000000000000044,-0.6828863888888889,-0.6828863888888889,1
