algo,collision_agent_ratio,completed_mean,completed_value_mean,coverage_overlap_ratio_mean,detected_mean,detected_to_completed_ratio,detected_value_mean,first_completion_step_mean,first_detection_step_mean,had_completion_mean,had_detection_mean,knowledge_overlap_ratio_mean,mean_local_coverage_ratio_mean,reward_mean,run_dir,seed,stay_ratio,team_coverage_ratio_mean,tracking_progress_ratio
qmix_ddqn,0.057520332100399287,2.1,2.749,0.5179666169085694,3.017,0.6960556844547564,3.778,52.622481442205725,20.927565392354126,0.943,0.994,0.12975,0.42184166748821733,19.56984599999999,run2/refund/multi_ego_leg/p0_7/qmix_ddqn/seed42,42,0.0,0.7610975003242493,0.015833587838067122
qmix_ddqn,0.07179543494325136,2.279,2.981,0.525077224751469,2.921,0.7802122560766861,3.661,40.31138975966562,17.239919354838708,0.957,0.992,0.14808333333333332,0.42064666617661717,20.759825999999983,run2/refund/multi_ego_leg/p0_7/qmix_ddqn/seed43,43,0.0,0.7523150003254414,0.01851508683308053
qmix_ddqn,0.07235781704730151,1.927,2.609,0.49427639408630125,2.85,0.6761403508771929,3.569,45.22542735042735,16.504522613065326,0.936,0.995,0.13575,0.3896408323943615,19.737646999999985,run2/refund/multi_ego_leg/p0_7/qmix_ddqn/seed44,44,0.0,0.7212399995028973,0.016120342379751174
qmix_ddqn,0.07409558192469869,2.746,3.514,0.5301851251264207,3.149,0.8720228644013973,3.939,36.35258358662614,15.889669007021062,0.987,0.997,0.1501666666666667,0.431606665506959,26.52807699999999,run2/refund/multi_ego_leg/p0_7/qmix_ddqn/seed45,45,0.0,0.7674000000357628,0.022638438001417963
qmix_ddqn,0.0645715208457002,2.369,3.058,0.4962064385973858,2.984,0.7939008042895442,3.718,59.033298647242454,21.678751258811683,0.961,0.993,0.132,0.4098716657459736,21.687431999999987,run2/refund/multi_ego_leg/p0_7/qmix_ddqn/seed46,46,0.0,0.7558500002026558,0.01902279596891397
qmix_ddqn,0.07513439038713467,2.217,2.885,0.5223994420930701,2.971,0.7462133961629082,3.711,44.12656903765691,16.91073219658977,0.956,0.997,0.1615,0.4208091657459736,21.108351999999986,run2/refund/multi_ego_leg/p0_7/qmix_ddqn/seed47,47,0.0,0.7549499998986721,0.01792925870714189
