episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,0.17400000000000082,2,0,0,4.0867199999999935,8.898000414789822,2.19,0.96,1.19,0.530974999666214,0.25451666697859765,0.3788840388973995,0.10833333333333332,0.10037173536664157,0.09006666666666667,150.0,32.25,43.44117647058823,0.0,0.8161333333333334,0.6720444444444444,1.3959333333333332,0.0070888888888888885,12.647267157165533,0.0722678005695343,,,1.3620967864990234,,1.3902497291564941,0.64375,,,,,,,,,
100,15000,21.851999999999986,3,2,3,6.198719999999996,9.322577588928931,2.31,1.18,1.47,0.5979250007867813,0.29066666692495347,0.3924155887963041,0.1125,0.0683003879137198,0.05601641245205602,149.48,20.25,40.473684210526315,0.0,0.7874632057800375,0.7711176523057711,1.57994380519133,0.008161626973508161,16.07017974373274,0.15355657041072845,,,1.8458918333053589,,1.8076446056365967,0.2875000000000001,,,,,,,,,
150,22472,15.835999999999956,3,3,3,10.345139999999992,10.388001568174692,2.45,1.42,1.8,0.6400749984383584,0.3227666649967432,0.4163687309101424,0.09333333333333332,0.06121662169752309,0.04928558509676252,147.44,21.091836734693878,32.71084337349398,0.0,0.748327003074697,0.8688732139627419,1.7161557243624526,0.010264062217399167,19.966886347592848,0.22259370982646942,,,1.9478130340576172,,2.1369707584381104,0.050000000000000044,,,,,,,,,
200,29972,-1.553999999999999,1,0,0,13.070879999999988,9.748909289023041,2.59,1.48,1.89,0.688374997973442,0.3674083322286606,0.484082457536151,0.15166666666666667,0.07579411075380625,0.07982977964931043,149.61,17.0,28.16867469879518,0.0,0.7036071563843772,0.975625515228483,1.8203997059020118,0.010516231089722166,20.976121996965258,0.17862176895141602,,,2.374760627746582,,2.2427315711975098,0.050000000000000044,,,,,,,,,
250,37435,23.94599999999998,2,2,3,12.821309999999997,10.06931756048541,2.57,1.55,1.97,0.6500249972939491,0.3480166684091091,0.4751867370765202,0.12083333333333332,0.08743197139495673,0.09161515295609447,147.21,25.15,30.46987951807229,0.0,0.7171387813327899,0.9388402056019745,1.7458732423069085,0.01086882684600231,21.812238269091903,0.2112053483724594,,,2.054918050765991,,2.016740560531616,0.050000000000000044,,,,,,,,,
300,44765,6.644000000000006,2,1,1,15.783489999999995,9.367753293607807,2.87,1.71,2.3,0.7243750002980233,0.41328333258628847,0.5395794622134561,0.16416666666666666,0.0831796774442085,0.07776441236745968,149.64,13.959183673469388,37.747252747252745,0.0,0.6772921678695536,1.0980575603671032,1.9162657043571238,0.011717009712198164,24.612799311296204,0.28134164214134216,,,2.1645734310150146,,2.392836093902588,0.050000000000000044,,,,,,,,,
350,52061,11.950999999999983,3,2,2,15.425859999999993,9.334636015421273,2.89,1.82,2.38,0.7348499989509583,0.40599999859929087,0.5137923730685339,0.1758333333333333,0.06488785471673111,0.06681405060181773,149.27,20.02020202020202,42.225806451612904,0.0,0.6919452446350014,1.0812621424264754,1.9490855496750854,0.012728612581228645,25.96715103649231,0.4529319703578949,,,2.2217793464660645,,2.482172966003418,0.050000000000000044,,,,,,,,,
400,59239,2.6209999999999987,1,1,1,15.770499999999991,10.281768469966627,2.72,1.87,2.38,0.6696500012278557,0.36169166550040244,0.49005442587005815,0.15249999999999997,0.07237797088677451,0.07174703340421154,145.79,22.95959595959596,41.39784946236559,0.0,0.7069757870910214,0.9855042641241969,1.8167226833116126,0.01337540297688456,26.47737155465145,0.27889031171798706,,,2.2997090816497803,,2.316556930541992,0.050000000000000044,,,,,,,,,
450,66594,21.030999999999928,3,2,3,14.73104999999999,8.905401233380775,2.56,1.48,1.97,0.6880500000715256,0.35701666578650476,0.45361521631034185,0.1733333333333333,0.07409492446692247,0.08081011525120287,148.95,17.40625,24.666666666666668,0.0,0.7221886539107083,0.9520420722837641,1.827593152064451,0.01062996531274477,26.47737155465145,0.442257821559906,,,2.6935391426086426,,2.9623897075653076,0.050000000000000044,,,,,,,,,
500,73975,18.461000000000013,4,1,2,16.28526999999999,9.014080865906397,2.8,1.84,2.43,0.6792250001430511,0.3840999986231327,0.5337161820120429,0.20833333333333331,0.0821014452974173,0.08369806747020403,148.51,15.07,28.0,0.0,0.6990775031984379,1.027809575112787,1.809238435122214,0.013242654815612865,26.47737155465145,0.4223455786705017,,,2.613539457321167,,2.887923002243042,0.050000000000000044,,,,,,,,,
550,81475,12.130999999999991,3,2,2,19.190509999999993,9.42443778110397,3.11,1.81,2.48,0.7609249997138977,0.4173833338916302,0.5091376077935627,0.1025,0.07319449969629316,0.08157906650368962,147.26,20.97979797979798,31.387096774193548,0.0,0.6701299289238988,1.126941011363122,2.046516365611843,0.013038163791932636,26.64309261687377,0.3446447253227234,,,2.06215238571167,,2.217106819152832,0.050000000000000044,,,,,,,,,
