algo,collision_agent_ratio_ci95_high,collision_agent_ratio_ci95_low,collision_agent_ratio_mean,collision_agent_ratio_std,completed_mean_ci95_high,completed_mean_ci95_low,completed_mean_mean,completed_mean_std,completed_value_mean_ci95_high,completed_value_mean_ci95_low,completed_value_mean_mean,completed_value_mean_std,coverage_overlap_ratio_mean_ci95_high,coverage_overlap_ratio_mean_ci95_low,coverage_overlap_ratio_mean_mean,coverage_overlap_ratio_mean_std,detected_mean_ci95_high,detected_mean_ci95_low,detected_mean_mean,detected_mean_std,detected_to_completed_ratio_ci95_high,detected_to_completed_ratio_ci95_low,detected_to_completed_ratio_mean,detected_to_completed_ratio_std,detected_value_mean_ci95_high,detected_value_mean_ci95_low,detected_value_mean_mean,detected_value_mean_std,knowledge_overlap_ratio_mean_ci95_high,knowledge_overlap_ratio_mean_ci95_low,knowledge_overlap_ratio_mean_mean,knowledge_overlap_ratio_mean_std,local_sensor_revisit_ratio_ci95_high,local_sensor_revisit_ratio_ci95_low,local_sensor_revisit_ratio_mean,local_sensor_revisit_ratio_std,mean_local_coverage_ratio_mean_ci95_high,mean_local_coverage_ratio_mean_ci95_low,mean_local_coverage_ratio_mean_mean,mean_local_coverage_ratio_mean_std,n_seeds,reward_mean_ci95_high,reward_mean_ci95_low,reward_mean_mean,reward_mean_std,seeds,team_coverage_ratio_mean_ci95_high,team_coverage_ratio_mean_ci95_low,team_coverage_ratio_mean_mean,team_coverage_ratio_mean_std,team_new_observed_cells_per_env_step_ci95_high,team_new_observed_cells_per_env_step_ci95_low,team_new_observed_cells_per_env_step_mean,team_new_observed_cells_per_env_step_std,tracking_progress_ratio_ci95_high,tracking_progress_ratio_ci95_low,tracking_progress_ratio_mean,tracking_progress_ratio_std
qmix_ddqn,0.10751931641793006,0.0815068074214125,0.09451306191967128,0.011493619187324207,1.4882734811651153,1.0917265188348848,1.29,0.17521415467935225,1.8267599939477055,1.3665733393856279,1.5966666666666667,0.20333333333333337,0.40887252465653184,0.38882944372823697,0.3988509841923844,0.008856029211229964,2.9500172832394025,2.529982716760598,2.74,0.18559214542766742,0.5068656393871516,0.43194588620108426,0.4694057627941179,0.033103270155303254,3.6653353040142767,3.1902202515412785,3.4277777777777776,0.20992944140917993,0.11434495437309705,0.07528467525653257,0.09481481481481481,0.017258772445844714,0.7490675021340735,0.7195946000323946,0.734331051083234,0.013022592828217132,0.3450717220765976,0.31178568495022313,0.32842870351341036,0.01470742537895525,3,12.261207183468407,8.089337260976023,10.175272222222215,1.8433394562054188,"42,43,44",0.7060498540358866,0.641850146112463,0.6739500000741748,0.02836662141695204,1.8726550714939454,1.6949507198048308,1.783802895649388,0.0785186137376619,0.012131121785834547,0.008881956215753545,0.010506539000794046,0.001435642818771375
