reward_version,setting,algo,seed,n_agents,episodes,reward_mean,reward_std,detected_mean,completed_mean,detected_value_mean,completed_value_mean,sensor_coverage_ratio_mean,stay_ratio,boundary_hit_ratio,collision_ratio,revisit_ratio,sensor_revisit_ratio,new_observed_cells_per_step,tracking_progress_ratio
v3_frontier,qmix_ddqn_3uav,qmix_ddqn,42,3,20,-26.677300000000002,24.15878059236434,2.0,0.65,2.4,0.8,0.5072499997913837,0.0758888888888889,0.3546666666666667,0.179,0.9936666666666667,0.8704444444444445,0.44422222222222224,0.005666666666666667
v3_frontier,qmix_ddqn_3uav,qmix_ddqn,42,3,10,-81.28659999999995,5.345990220716825,1.3,0.3,1.5,0.3,0.3562499970197678,0.0,0.9266666666666666,0.09,0.994,0.9306666666666666,0.31,0.004
v3_frontier,qmix_ddqn_3uav,qmix_ddqn,42,3,1000,-13.149487000000011,15.982540623187257,2.507,1.131,3.141,1.395,0.6143349998295308,0.4578533687220183,0.19511243930105118,0.27616545324481706,0.9953112220907403,0.8364855559344017,0.5409343236816712,0.009428811470569228
v3_frontier,qmix_ddqn_3uav,qmix_ddqn,43,3,1000,-10.000809000000006,18.07971676134665,1.931,0.794,2.416,0.98,0.49482249984145166,0.2563560452459716,0.14714500409063422,0.3624613168285135,0.9942908974495784,0.8703113328353431,0.4333604560167894,0.006709529399210329
v3_frontier,qmix_ddqn_3uav,qmix_ddqn,44,3,1000,-21.182030000000008,24.6532121912967,2.119,0.97,2.648,1.189,0.5292999996766448,0.18987649204428728,0.29746410960857583,0.41149339233551024,0.9944741163599579,0.860716537766518,0.4650654973183867,0.007981336773641535
