collision_agent_ratio_difference_ci95_high,collision_agent_ratio_difference_ci95_low,collision_agent_ratio_difference_mean,comparison,completed_mean_difference_ci95_high,completed_mean_difference_ci95_low,completed_mean_difference_mean,completed_value_mean_difference_ci95_high,completed_value_mean_difference_ci95_low,completed_value_mean_difference_mean,coverage_overlap_ratio_mean_difference_ci95_high,coverage_overlap_ratio_mean_difference_ci95_low,coverage_overlap_ratio_mean_difference_mean,detected_mean_difference_ci95_high,detected_mean_difference_ci95_low,detected_mean_difference_mean,detected_to_completed_ratio_difference_ci95_high,detected_to_completed_ratio_difference_ci95_low,detected_to_completed_ratio_difference_mean,detected_value_mean_difference_ci95_high,detected_value_mean_difference_ci95_low,detected_value_mean_difference_mean,knowledge_overlap_ratio_mean_difference_ci95_high,knowledge_overlap_ratio_mean_difference_ci95_low,knowledge_overlap_ratio_mean_difference_mean,local_sensor_revisit_ratio_difference_ci95_high,local_sensor_revisit_ratio_difference_ci95_low,local_sensor_revisit_ratio_difference_mean,mean_local_coverage_ratio_mean_difference_ci95_high,mean_local_coverage_ratio_mean_difference_ci95_low,mean_local_coverage_ratio_mean_difference_mean,n_pairs,reward_mean_difference_ci95_high,reward_mean_difference_ci95_low,reward_mean_difference_mean,seeds,team_coverage_ratio_mean_difference_ci95_high,team_coverage_ratio_mean_difference_ci95_low,team_coverage_ratio_mean_difference_mean,team_new_observed_cells_per_env_step_difference_ci95_high,team_new_observed_cells_per_env_step_difference_ci95_low,team_new_observed_cells_per_env_step_difference_mean,tracking_progress_ratio_difference_ci95_high,tracking_progress_ratio_difference_ci95_low,tracking_progress_ratio_difference_mean
0.07699384162691864,0.024859407741660386,0.05092662468428951,shared_bdqn_minus_shared_ddqn,0.2739197542489392,0.05496913463994961,0.16444444444444442,0.3634255446746524,0.08101889976979201,0.22222222222222218,0.05438579911328344,-0.029755931259883725,0.012314933926699856,0.18492839602120786,-0.24715061824343004,-0.03111111111111109,0.07719019417130513,0.06645014839961086,0.07182017128545799,0.23686349189719955,-0.24797460300831062,-0.005555555555555536,0.07778520475691236,-0.01963705660876421,0.029074074074074075,0.03188389242545356,-0.036214287256715855,-0.002165197415631148,0.03601556956216501,-0.03961742319442973,-0.001800926816132355,3,1.276343879845802,-0.9758927687346899,0.15022555555555606,"42,43,44",0.04198927875257011,-0.08080594369997396,-0.019408332473701922,0.11571452289065753,-0.2156825039091374,-0.04998399050923993,0.0018194158451330204,0.00019872002820962853,0.0010090679366713245
