algo,collision_agent_ratio_ci95_high,collision_agent_ratio_ci95_low,collision_agent_ratio_mean,collision_agent_ratio_std,completed_mean_ci95_high,completed_mean_ci95_low,completed_mean_mean,completed_mean_std,completed_value_mean_ci95_high,completed_value_mean_ci95_low,completed_value_mean_mean,completed_value_mean_std,coverage_overlap_ratio_mean_ci95_high,coverage_overlap_ratio_mean_ci95_low,coverage_overlap_ratio_mean_mean,coverage_overlap_ratio_mean_std,detected_mean_ci95_high,detected_mean_ci95_low,detected_mean_mean,detected_mean_std,detected_to_completed_ratio_ci95_high,detected_to_completed_ratio_ci95_low,detected_to_completed_ratio_mean,detected_to_completed_ratio_std,detected_value_mean_ci95_high,detected_value_mean_ci95_low,detected_value_mean_mean,detected_value_mean_std,knowledge_overlap_ratio_mean_ci95_high,knowledge_overlap_ratio_mean_ci95_low,knowledge_overlap_ratio_mean_mean,knowledge_overlap_ratio_mean_std,local_sensor_revisit_ratio_ci95_high,local_sensor_revisit_ratio_ci95_low,local_sensor_revisit_ratio_mean,local_sensor_revisit_ratio_std,mean_local_coverage_ratio_mean_ci95_high,mean_local_coverage_ratio_mean_ci95_low,mean_local_coverage_ratio_mean_mean,mean_local_coverage_ratio_mean_std,n_seeds,reward_mean_ci95_high,reward_mean_ci95_low,reward_mean_mean,reward_mean_std,seeds,team_coverage_ratio_mean_ci95_high,team_coverage_ratio_mean_ci95_low,team_coverage_ratio_mean_mean,team_coverage_ratio_mean_std,team_new_observed_cells_per_env_step_ci95_high,team_new_observed_cells_per_env_step_ci95_low,team_new_observed_cells_per_env_step_mean,team_new_observed_cells_per_env_step_std,tracking_progress_ratio_ci95_high,tracking_progress_ratio_ci95_low,tracking_progress_ratio_mean,tracking_progress_ratio_std
shared_bdqn,0.17436821185743998,0.15782024876042608,0.16609423030893303,0.007311712460664001,1.3206232564988958,0.8527100768344374,1.0866666666666667,0.2067472960994761,1.6666759174357226,1.0555463047864992,1.361111111111111,0.2700274334485569,0.42876964744592344,0.26381042449869957,0.3462900359723115,0.07288718248001876,2.762623371058724,2.066265517830165,2.4144444444444444,0.30768550562281993,0.4803323724951861,0.4149122406051262,0.44762230655015617,0.028905865375367504,3.444950616921071,2.6217160497455954,3.033333333333333,0.363745943085433,0.14791854661741566,0.07615552745665839,0.11203703703703703,0.03170846818647206,0.848592250200227,0.7290839371983366,0.7888380936992818,0.052804711746458725,0.34042789654459216,0.2117980302718713,0.2761129634082317,0.056835067284475196,3,8.98616820969201,2.2009384569746446,5.593553333333328,2.998051702228186,"42,43,44",0.6806194485921147,0.4968305515217966,0.5887250000569556,0.08120706826347895,1.8016680272962664,1.3039601714539368,1.5528140993751016,0.21991206470537777,0.010879923425373727,0.007347117843529297,0.009113520634451512,0.0015609690716881335
shared_ddqn,0.13786797812182192,0.0924672331274652,0.11516760562464357,0.02006030536523067,1.0784920047723736,0.7659524396720707,0.9222222222222222,0.13809551176765444,1.3562415851406293,0.9215361926371488,1.138888888888889,0.19207444544392838,0.3794154122993319,0.2885347917918914,0.33397510204561165,0.04015557452609004,2.665640446023633,2.225470665087478,2.4455555555555555,0.19448888381068447,0.4059477945676944,0.34565647596170207,0.37580213526469824,0.026639700785944243,3.337625709353382,2.7401520684243965,3.038888888888889,0.26399354649800166,0.09804559180311434,0.06788033412281155,0.08296296296296295,0.013328509930023404,0.8213301806323932,0.7606764015974328,0.791003291114913,0.02679985381622641,0.31449163250154577,0.2413361479471824,0.2779138902243641,0.03232372859706062,3,8.95022304638496,1.9364325091705847,5.443327777777772,3.0990412153319147,"42,43,44",0.6585523032522539,0.5577143618090609,0.6081333325306574,0.04455521375261876,1.738020569123616,1.467575610645067,1.6027980898843415,0.1194960226366586,0.009204885521113874,0.0070040198744465015,0.008104452697780188,0.0009724518164951074
