episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,10.215999999999967,4,1,1,2.9957400000000054,4.413010869281879,3.1,0.09,0.13,0.8132499983906746,0.518366666585207,0.6376490298058779,0.16833333333333333,0.17283319776856002,0.24853333333333333,150.0,12.25,31.75,0.0,0.6490666666666667,1.3756444444444444,2.1486666666666667,0.0006222222222222223,0.06442593877891922,0.01529734581708908,0.012792373076081276,0.002504972508177161,0.9949818849563599,0.9949818849563599,0.9908993244171143,,,,,,,0.049849677830934525,0.036290865391492844,0.05488909035921097,2.5049755573272705
100,15000,3.760999999999992,3,0,0,4.604740000000006,3.292911163757683,3.19,0.06,0.08,0.855874999165535,0.5462499916553497,0.6661912648390979,0.16833333333333333,0.08937875747793748,0.10048888888888889,150.0,8.878787878787879,21.5,0.0,0.6129777777777777,1.45,2.2623333333333333,0.00044444444444444447,0.30749980282067335,0.009401077404618263,0.006876145489513874,0.0025249323807656765,1.5218174457550049,1.5218174457550049,1.522036075592041,,,,,,,0.04910627752542496,0.027018137276172638,0.05711338669061661,2.5249340534210205
150,22500,10.125999999999957,4,1,1,5.054500000000005,2.843121198612534,3.3,0.08,0.1,0.8706499975919724,0.5456916716694832,0.6485535777690028,0.14583333333333331,0.07748224245005146,0.058355555555555556,150.0,12.47,27.25,0.0,0.6038666666666667,1.448511111111111,2.3017333333333334,0.0006,0.7314261753873006,0.015670940279960632,0.013127215206623077,0.0025437255389988422,1.6270480155944824,1.6270480155944824,1.5312777757644653,,,,,,,0.048434168100357056,0.021431712433695793,0.0575888454914093,2.543726921081543
200,30000,2.5689999999999897,2,0,0,7.663209999999999,6.034974575414539,3.38,0.4,0.52,0.8820749974250793,0.5802916595339775,0.69109935327513,0.22999999999999995,0.0729126291885857,0.04253333333333333,150.0,15.37,34.90909090909091,0.0,0.5837555555555556,1.5407777777777778,2.3322,0.0029333333333333334,5.349506381783911,0.014515973627567291,0.011949285864830017,0.0025666882283985615,2.0395984649658203,2.0395984649658203,2.066237688064575,,,,,,,0.04759133979678154,0.017500609159469604,0.05777079239487648,2.5666933059692383
250,37500,8.993999999999996,3,1,1,10.584789999999984,8.522888548250517,2.99,1.01,1.35,0.8059500014781952,0.4643500018119812,0.5638548721665744,0.13916666666666666,0.06205103516028444,0.03457777777777778,150.0,18.96,38.542857142857144,0.0,0.6740444444444444,1.2316,2.1292,0.006911111111111111,14.39755735238314,0.043168190866708755,0.04057419300079346,0.002593998797237873,2.689262866973877,2.689262866973877,2.615899085998535,,,,,,,0.04653554409742355,0.014902953058481216,0.05622417479753494,2.5940027236938477
300,45000,19.578999999999926,4,1,2,14.595109999999979,8.201118194362262,3.01,1.39,1.86,0.7970999976992608,0.4586083325743675,0.551354683289422,0.15333333333333332,0.05777462769832632,0.030377777777777778,150.0,13.27,37.872093023255815,0.0,0.6638222222222222,1.216288888888889,2.1056,0.009444444444444445,20.164047367554524,0.1546497642993927,0.15202167630195618,0.0026280914898961782,3.446455955505371,3.446455955505371,3.6355643272399902,,,,,,,0.045167140662670135,0.012933813035488129,0.0558905303478241,2.6280946731567383
350,52392,2.4739999999999975,3,1,1,18.781409999999983,10.625508402043634,3.08,2.04,2.65,0.7834249985218048,0.4371083331108093,0.5237096895452342,0.13,0.053650209512738335,0.03800888400421303,145.58,12.27,35.204301075268816,0.0,0.6747950725832303,1.1941429683564593,2.1319549388652286,0.014150295370243164,29.498076956666008,0.10123762488365173,0.09857496619224548,0.0026626589242368937,4.250365257263184,4.250365257263184,4.231148719787598,,,,,,,0.04380450025200844,0.011435374617576599,0.05566376820206642,2.6626648902893066
400,59789,21.02599999999997,3,2,3,20.047919999999973,8.782611891322523,3.12,2.03,2.73,0.7819749993085862,0.46956666618585585,0.5965980304217745,0.16416666666666666,0.05737800435215483,0.029453926443578374,148.82,12.43,35.578947368421055,0.0,0.6478519912198182,1.255386820767818,2.081642252385432,0.013842225507324285,29.639419685450086,0.15913990139961243,0.15644192695617676,0.002697974443435669,5.923901557922363,5.923901557922363,5.865774154663086,,,,,,,0.042457520961761475,0.010217798873782158,0.05473855137825012,2.6979799270629883
450,67233,24.63900000000002,4,3,4,19.57891999999998,9.920124404139287,2.94,2.14,2.76,0.7659749993681908,0.44751666754484176,0.5684601707813924,0.17,0.056579409520039,0.021164021164021163,146.79,16.591836734693878,35.915789473684214,0.0,0.6685741535526943,1.2126620796148693,2.066830165542612,0.014692190657855894,30.844296699576496,0.5624030232429504,0.5596741437911987,0.00272889225743711,4.546268463134766,4.546268463134766,5.015852928161621,,,,,,,0.04131093993782997,0.009370239451527596,0.054459311068058014,2.7288975715637207
500,74412,11.02100000000002,3,2,2,21.89947999999998,10.07072884798314,3.07,2.18,2.91,0.8052250003814697,0.47734166488051416,0.5796976643946885,0.17916666666666667,0.060584202537973274,0.034807450577076904,145.85,12.13,37.92553191489362,0.0,0.6349217232316307,1.30227402582562,2.187795680493658,0.015289681179293794,31.882100000711926,0.37118831276893616,0.36843258142471313,0.0027557355351746082,6.653387546539307,6.653387546539307,6.823228359222412,,,,,,,0.040354274213314056,0.00857580080628395,0.05328838527202606,2.755739212036133
550,81747,38.40899999999996,4,4,5,21.752139999999983,9.692025261027743,3.03,2.25,2.96,0.8146249973773956,0.4916666638851166,0.5981342903496824,0.21083333333333332,0.04885672070254779,0.023738334692398298,147.16,15.08,41.583333333333336,0.0,0.6294056355893811,1.3296185557669657,2.1938706170154934,0.015583944912566821,32.686522079267505,0.23991575837135315,0.23713624477386475,0.0027795161586254835,6.1033477783203125,6.1033477783203125,6.015193939208984,,,,,,,0.039525844156742096,0.008032599464058876,0.05272068828344345,2.7795162200927734
600,89140,22.588999999999963,3,2,3,23.341109999999972,11.348924393875384,3.3,2.56,3.22,0.8247750002145767,0.5090999993681907,0.6272984595353797,0.26166666666666666,0.057119000941561554,0.039462457337883956,140.64,12.95,30.25,0.0,0.608029958285931,1.4408418657565416,2.3244453924914676,0.01877133105802048,36.743401709130175,0.324719101190567,0.32191702723503113,0.002802071161568165,5.926338195800781,5.926338195800781,5.920414447784424,,,,,,,0.03875002637505531,0.007602507248520851,0.05206317827105522,2.8020732402801514
650,96243,5.976000000000002,2,1,1,22.488679999999977,9.616623398969093,3.21,2.46,3.17,0.8227250009775162,0.517424997985363,0.6444725290821381,0.21583333333333332,0.06028427395385531,0.023294810786313166,147.1,13.46,35.33673469387755,0.0,0.6155903013822797,1.4002039428959892,2.216791298436438,0.01726716519374575,36.743401709130175,0.18051870167255402,0.17769654095172882,0.002822163049131632,5.528356075286865,5.528356075286865,5.554909706115723,,,,,,,0.03808211535215378,0.007100680842995644,0.05188089609146118,2.8221652507781982
700,103425,38.79899999999994,4,4,5,25.104799999999983,11.388161335351722,3.3,2.78,3.49,0.7971250000596046,0.49137499675154683,0.6204579212048895,0.21666666666666665,0.051812145498008416,0.02692530399536769,138.16,14.03,34.25,0.0,0.6090281798880525,1.4153879559930516,2.2861175448755064,0.020893649874541596,39.91341324566372,0.3669605255126953,0.36412036418914795,0.0028401589952409267,6.189444541931152,6.189444541931152,6.373778343200684,,,,,,,0.03749220073223114,0.006673743482679129,0.05158529803156853,2.8401637077331543
750,110242,40.661,4,4,5,25.550019999999975,10.418381536476765,3.3,2.73,3.44,0.827250002026558,0.5121999996900558,0.6257607487114037,0.1925,0.05552289467079196,0.03340704282283567,140.19,13.73,29.565656565656564,0.0,0.6026107425636636,1.454312005135887,2.3389685426920606,0.020448439023230378,39.91341324566372,0.6188777685165405,0.6160216331481934,0.002856162143871188,5.881688594818115,5.881688594818115,6.227497577667236,,,,,,,0.03698478639125824,0.0063497647643089294,0.05130011588335037,2.856167793273926
800,117131,17.091,3,3,3,27.657449999999987,10.859009498453343,3.28,2.98,3.74,0.8138749969005584,0.503225003182888,0.620028038565113,0.19833333333333328,0.06995516750993969,0.038831843589175345,135.37,12.73,28.76,0.0,0.5899879343035138,1.4795744995198346,2.3827288173155057,0.023220309768289378,42.95546838900282,0.19485913217067719,0.1919868141412735,0.0028723212890326977,6.606199264526367,6.606199264526367,6.382058143615723,,,,,,,0.03647835925221443,0.0060534169897437096,0.051033537834882736,2.872323751449585
850,124220,27.85199999999999,3,3,4,25.80104999999998,11.488248651883364,3.26,2.78,3.49,0.7951750037074089,0.4812583310902119,0.5999014740459855,0.235,0.05838839863713147,0.02857351118886216,137.19,10.05050505050505,29.567010309278352,0.0,0.6110746653060233,1.3958986320674491,2.296595961804796,0.02094418932380883,42.95546838900282,0.3655432164669037,0.3626558780670166,0.0028873481787741184,6.823125839233398,6.823125839233398,6.808753967285156,,,,,,,0.03601471707224846,0.00589938648045063,0.05051044747233391,2.88735032081604
900,131427,38.19899999999999,4,4,5,27.059849999999983,9.630585232866176,3.2,2.86,3.64,0.8264250016212463,0.5096666657924652,0.6255596089959081,0.2358333333333333,0.04980715927607704,0.0328344024708957,140.3,13.83,30.96,0.0,0.5996198622000475,1.4459491565692564,2.3347826086956522,0.02188168210976479,42.95546838900282,0.2362440824508667,0.23334304988384247,0.0029010362923145294,6.820443153381348,6.820443153381348,6.794094562530518,,,,,,,0.03559775650501251,0.005662112031131983,0.049951162189245224,2.9010355472564697
950,138468,27.663999999999938,3,3,4,29.611199999999986,10.253567024211623,3.28,3.04,3.88,0.808100001513958,0.4989083281159401,0.6169945907388734,0.175,0.04951465358236091,0.02600845274714282,133.29,15.1,32.84848484848485,0.0,0.5865156175757121,1.4897091554755295,2.402580838772601,0.024983119513842,44.16872061330994,0.4689430296421051,0.46602892875671387,0.002914109732955694,4.874317169189453,4.874317169189453,5.244572639465332,,,,,,,0.03519781306385994,0.005482591222971678,0.049865853041410446,2.914109230041504
1000,145379,23.295999999999918,3,2,3,28.70867999999998,9.570584335222176,3.2,2.97,3.81,0.8142499977350235,0.5067666624486447,0.6307575730496857,0.2033333333333333,0.056721519476476974,0.03345176806129602,137.91,13.38,32.75757575757576,0.0,0.5898774563120875,1.4625963792811738,2.3399318396055397,0.022986005365818286,44.16872061330994,0.32788583636283875,0.32495933771133423,0.002926497021690011,7.050985336303711,7.050985336303711,7.244753360748291,,,,,,,0.03483377397060394,0.005342844873666763,0.049940600991249084,2.9264957904815674
1050,152266,13.710999999999997,3,2,2,26.900119999999983,10.842983940115381,3.06,2.89,3.65,0.7860250002145768,0.48258333176374435,0.6102030034334068,0.18,0.060811852059950405,0.04117278596896984,138.36,11.59,28.540816326530614,0.0,0.6076419003565577,1.3879252192348464,2.2507227522405318,0.022357135973788186,44.16872061330994,0.5464191436767578,0.5434809327125549,0.002938206773251295,8.320626258850098,8.320626258850098,8.269388198852539,,,,,,,0.03448360413312912,0.005204090382903814,0.04987528547644615,2.9382097721099854
1100,159348,41.980999999999995,4,4,5,29.104419999999983,9.80067235977206,3.37,3.02,3.85,0.8418499988317489,0.5211083365976811,0.6228524649202563,0.21833333333333332,0.062406418332520204,0.05059790732436472,133.8,12.4,29.414141414141415,0.0,0.566591928251121,1.55039860488291,2.494319880418535,0.024813153961136022,44.16872061330994,0.4803007245063782,0.47735151648521423,0.002949194982647896,7.882178783416748,7.882178783416748,8.069122314453125,,,,,,,0.034159716218709946,0.005125781521201134,0.04946928843855858,2.9491970539093018
1150,166329,26.34099999999999,3,3,4,30.973139999999987,8.781489656111887,3.5,3.13,4.01,0.8621749985218048,0.5161583337187767,0.5962037419067255,0.15583333333333332,0.05042830075369217,0.02797100388079373,136.57,15.353535353535353,30.867346938775512,0.0,0.5713309413975739,1.5044543701642625,2.5032584022845428,0.024212247687388642,45.70449503367821,0.4564231336116791,0.453463077545166,0.00296006235294044,6.081457138061523,6.081457138061523,6.263365745544434,,,,,,,0.03385733813047409,0.00497407978400588,0.04951724037528038,2.9600625038146973
1200,173240,29.301999999999985,3,3,4,26.824419999999982,9.14667606093055,3.21,2.83,3.63,0.7871999967098237,0.47160833030939103,0.6023722553870772,0.145,0.06266554471434067,0.04813162429478554,141.21,13.252525252525253,31.404040404040405,0.0,0.6181809597998253,1.3288246819158227,2.2086254514552794,0.02270849562117886,45.70449503367821,0.46747085452079773,0.4645009934902191,0.00296985381282866,7.561187744140625,7.561187744140625,7.974465370178223,,,,,,,0.03358958661556244,0.004889515694230795,0.0491626039147377,2.969851016998291
1250,180390,7.464999999999993,2,1,1,26.791739999999976,10.637555649320943,3.21,2.93,3.68,0.8089499998092652,0.4694666659832001,0.5640901679180509,0.18916666666666668,0.04126506890277069,0.02261023688055376,139.17,12.545454545454545,27.122448979591837,0.0,0.6270268975593399,1.3421474934732103,2.303513688294891,0.02268209144691145,45.70449503367821,0.571574866771698,0.5685948729515076,0.0029800196643918753,7.026318550109863,7.026318550109863,7.322381973266602,,,,,,,0.03331386297941208,0.0047187600284814835,0.04927528649568558,2.980020761489868
1300,187369,30.61599999999998,3,3,4,28.01614999999998,9.375145841398949,3.22,2.88,3.72,0.8055499976873398,0.46877500146627427,0.5582292686084458,0.16333333333333333,0.048416308288462294,0.03404795004999878,136.67,10.76,31.92,0.0,0.6219360503402356,1.3646740323406745,2.3356991292895297,0.022853101143874538,45.70449503367821,0.5439783930778503,0.5409888029098511,0.002989599946886301,6.841927528381348,6.841927528381348,7.353163719177246,,,,,,,0.0330563485622406,0.004619375802576542,0.04966240003705025,2.9896013736724854
1350,194459,28.295999999999975,3,3,4,29.508689999999984,9.406554492155994,3.32,3.08,3.92,0.8188000029325485,0.48039166778326037,0.5640192825237641,0.1625,0.054907828997581544,0.03259013759164407,132.76,11.73,27.83,0.0,0.600959124234207,1.4398664256302098,2.444410967158783,0.024605804961333737,45.70449503367821,0.3430655002593994,0.3400673270225525,0.0029981720726937056,6.408846855163574,6.408846855163574,6.4558820724487305,,,,,,,0.032834023237228394,0.0044805691577494144,0.04892348125576973,2.9981696605682373
1400,201471,8.206000000000016,2,1,1,25.84170999999998,10.527469287815565,2.98,2.78,3.53,0.7607499971985817,0.4620250006020069,0.608957939138157,0.21666666666666665,0.0656074927208221,0.053936734057606066,138.99,12.393939393939394,26.727272727272727,0.0,0.6274552126052234,1.322469242391539,2.1677818548096988,0.020960740580857135,45.70449503367821,0.3776455223560333,0.37463870644569397,0.0030068058986216784,4.869630813598633,4.869630813598633,5.083193778991699,,,,,,,0.032600436359643936,0.004362285602837801,0.04901629686355591,3.006805896759033
1450,208405,28.283999999999985,4,3,4,25.819489999999977,9.831868654019944,3.05,2.76,3.49,0.8017499971389771,0.47365833207964897,0.5780151311293654,0.18166666666666667,0.054715423268727505,0.0356192377150461,140.28,10.64,27.38,0.0,0.6309523809523809,1.3434797072521623,2.2647562018819505,0.0219798498241612,45.70449503367821,0.4620753526687622,0.4590599536895752,0.0030153917614370584,6.115498065948486,6.115498065948486,6.2526350021362305,,,,,,,0.03237631171941757,0.004297909326851368,0.04931456595659256,3.015394449234009
1500,215412,29.890999999999956,4,3,4,26.665279999999985,9.951615283038226,3.11,2.83,3.62,0.7898749959468842,0.46458333045244216,0.5771486982517126,0.20833333333333331,0.054733235329921595,0.03496333114051117,136.81,14.63,29.07,0.0,0.6316302414540848,1.3510220987744561,2.2874789854542796,0.02222059790950954,45.70449503367821,0.7520043849945068,0.7489811182022095,0.0030232572462409735,6.664848327636719,6.664848327636719,7.453473091125488,,,,,,,0.03217848390340805,0.004187311977148056,0.048973482102155685,3.023256540298462
