episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,5.311000000000019,4,0,0,3.7200000000000117,2.273398887129146,3.02,0.0,0.0,0.7887249997258187,0.4936249980330467,0.6271188133237516,0.22166666666666665,0.1170479666327735,0.12546666666666667,150.0,9.49,nan,0.0,0.6464,1.3096666666666668,2.083266666666667,0.0,-1.9699126269216833,0.0075601451098918915,0.00505015579983592,0.002509989542886615,1.1127209663391113,1.1127209663391113,1.1133036613464355,,,,,,,0.04958301782608032,0.03751431778073311,0.05266765132546425,2.5099904537200928
100,15000,4.796000000000019,3,0,0,5.030250000000014,1.4482329534643312,3.45,0.0,0.0,0.8808249980211258,0.5942583361268043,0.7052640203895887,0.30833333333333335,0.0811920434703997,0.0818,150.0,11.27,nan,0.0,0.5761111111111111,1.5780222222222222,2.328866666666667,0.0,-1.7720780427580505,0.007692503742873669,0.00517618004232645,0.0025163234677165747,1.3656871318817139,1.3656871318817139,1.3765901327133179,,,,,,,0.04953638091683388,0.027624325826764107,0.06277982890605927,2.5163238048553467
150,22500,5.016000000000018,2,0,0,5.426600000000016,1.3018706310536445,3.44,0.0,0.0,0.895174999833107,0.5964999949932098,0.698518878696747,0.265,0.07787591619608213,0.05444444444444444,150.0,9.59,nan,0.0,0.5678,1.584,2.3671333333333333,0.0,-1.622536090893719,0.009430896490812302,0.006916423328220844,0.002514473395422101,1.5873223543167114,1.5873223543167114,1.6132869720458984,,,,,,,0.04998626559972763,0.021204331889748573,0.07309053838253021,2.5144715309143066
200,30000,4.901000000000007,4,0,0,5.3653000000000155,1.5116524104436235,3.56,0.0,0.0,0.8820499986410141,0.5579083359241486,0.655424953242042,0.17166666666666663,0.06813335859367185,0.04848888888888889,150.0,10.21,nan,0.0,0.5897777777777777,1.481088888888889,2.332133333333333,0.0,-1.5377365745097347,0.006990258581936359,0.00448710098862648,0.0025031573604792356,1.384789228439331,1.384789228439331,1.4010136127471924,,,,,,,0.05100289359688759,0.017041103914380074,0.08217507600784302,2.503154993057251
250,37500,5.0110000000000126,3,0,0,6.100350000000012,3.234867049431856,3.52,0.09,0.12,0.8777999949455261,0.556600002348423,0.6669628674530681,0.19166666666666665,0.059804014738142945,0.04546666666666667,150.0,12.0,53.42857142857143,0.0,0.5940888888888889,1.4776,2.3208,0.0007333333333333333,0.7432235457536763,0.006303134374320507,0.0038146967999637127,0.002488437807187438,1.254093885421753,1.254093885421753,1.2428274154663086,,,,,,,0.052294373512268066,0.014409583061933517,0.09157443791627884,2.4884350299835205
300,45000,5.766000000000015,3,0,0,6.181580000000012,2.4143879770243997,3.56,0.09,0.11,0.9185750025510788,0.6049916630983353,0.7007192127189843,0.21999999999999997,0.05767234572000254,0.04786666666666667,150.0,11.83,28.666666666666668,0.0,0.5556444444444445,1.6066444444444445,2.4295333333333335,0.0007777777777777777,0.9350279104464445,0.010963746346533298,0.008490683510899544,0.0024730630684643984,1.9509470462799072,1.9509470462799072,1.9377391338348389,,,,,,,0.05365637317299843,0.012513193301856518,0.10152720659971237,2.4730587005615234
350,52500,20.720999999999968,4,1,2,9.860859999999995,6.826407967621027,3.51,0.54,0.76,0.9052749991416931,0.5946166643500328,0.694593533416026,0.23333333333333336,0.0566737500203395,0.025555555555555557,150.0,11.34,29.340425531914892,0.0,0.5632222222222222,1.5789777777777778,2.394066666666667,0.004111111111111111,7.812103010323825,0.012021518312394619,0.009555133059620857,0.0024663852527737617,1.852454662322998,1.852454662322998,1.831695795059204,,,,,,,0.05454067885875702,0.011131063103675842,0.11016634106636047,2.4663846492767334
400,60000,10.980999999999995,4,1,1,11.349979999999986,8.071519732962303,3.32,0.96,1.31,0.8415750014781952,0.5269916632771492,0.6429885435741126,0.2391666666666666,0.08240070356806617,0.05591111111111111,150.0,12.72,29.308823529411764,0.0,0.6125333333333334,1.3986444444444444,2.2242,0.0067777777777777775,13.759774345702517,0.04717656970024109,0.04469019174575806,0.002486376091837883,2.5488202571868896,2.5488202571868896,2.5073537826538086,,,,,,,0.053950708359479904,0.010005630552768707,0.11186601221561432,2.486379861831665
450,67329,14.30599999999997,3,2,2,13.667659999999985,9.024910820855789,3.3,1.2,1.63,0.8308000004291535,0.5152999997138977,0.633580533611985,0.19333333333333336,0.08240485919278841,0.057315031804486105,149.35,11.84,32.63157894736842,0.0,0.6242830041290035,1.373418145296284,2.2050217609641782,0.008391920544582078,17.32214404831804,0.07720823585987091,0.07469183951616287,0.0025163942482322454,3.973931312561035,3.973931312561035,3.8688437938690186,,,,,,,0.05266568809747696,0.009094379842281342,0.10877138376235962,2.5163941383361816
500,74711,24.19599999999995,4,2,3,15.93234999999999,9.55748690438548,3.27,1.6,2.06,0.7977250000834465,0.4578999963402748,0.5536383637452026,0.13333333333333333,0.06898000637724327,0.04573516727949521,146.86,11.7,33.31764705882353,0.0,0.6503472695083753,1.2403649734440965,2.152321939261882,0.011371374097780199,22.99330130016632,0.3168623745441437,0.3143230974674225,0.0025392798706889153,4.399474143981934,4.399474143981934,4.499089241027832,,,,,,,0.05165918543934822,0.008567624725401402,0.10742589831352234,2.539281129837036
550,82100,0.5609999999999993,2,1,1,20.28030999999999,8.867298870225364,3.43,2.08,2.71,0.8455000013113022,0.5062166672945022,0.592379387051438,0.19666666666666666,0.07811216574096068,0.047382957529656794,147.24,11.56,32.6875,0.0,0.6144616499139727,1.3684234356605995,2.2765552838902474,0.014330345014941593,30.149748354619454,0.2672636806964874,0.264706015586853,0.0025576548650860786,3.919680595397949,3.919680595397949,3.9802074432373047,,,,,,,0.05083629488945007,0.008111336268484592,0.1044459342956543,2.5576581954956055
600,89348,21.73099999999996,4,2,3,20.18844999999999,10.196319274498027,3.22,2.04,2.69,0.7934750020503998,0.47266666665673257,0.5945243415992326,0.18583333333333335,0.09574463408570183,0.07173171919571418,143.73,13.26,33.125,0.0,0.6344998724460215,1.3084719033372758,2.187365198636332,0.014517961919339501,30.149748354619454,0.33936917781829834,0.3367933928966522,0.002575784921646118,3.6105597019195557,3.6105597019195557,3.7139697074890137,,,,,,,0.05002400651574135,0.007818260230123997,0.10232963413000107,2.5757861137390137
650,96695,29.348999999999958,4,3,4,20.038979999999984,9.613239039969825,3.17,1.92,2.6,0.794400001168251,0.4815749981999397,0.5947923439396834,0.2275,0.0775465210065053,0.05088899678620148,144.17,13.53,33.51086956521739,0.0,0.6331414302559478,1.3291947007005618,2.1832558784767984,0.014011236734410765,30.149748354619454,0.16639524698257446,0.16380228102207184,0.0025929631665349007,3.7218780517578125,3.7218780517578125,3.762838840484619,,,,,,,0.0492558516561985,0.007485220208764076,0.10126481205224991,2.5929651260375977
700,103963,18.800999999999977,4,3,3,23.831919999999997,9.005172786437802,3.45,2.48,3.26,0.829074998497963,0.4869333365559578,0.5671676473431956,0.17416666666666664,0.0823333692494664,0.06026579489730652,140.71,11.65,32.86,0.0,0.6322933693411982,1.3771113164191127,2.3355127567337077,0.01807500059223462,36.14853431911965,0.2751568555831909,0.27254796028137207,0.002608882263302803,3.733065128326416,3.733065128326416,4.035427570343018,,,,,,,0.048567574471235275,0.007253861520439386,0.10037710517644882,2.608884572982788
