episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,5.8210000000000095,1,1,1,3.8723799999999953,8.245115136588446,1.96,0.8,1.08,0.4411000008881092,0.18700000017881394,0.24883392321456962,0.145,0.06676253346538935,0.0792,150.0,24.011111111111113,66.26229508196721,0.0,0.8669777777777777,0.492,1.1562666666666668,0.005422222222222222,10.670447203639297,0.10932976752519608,,,5.45717716217041,5.45717716217041,5.562658309936523,0.64375,,,,,,,,,
100,14972,0.9110000000000035,3,0,0,0.09989999999999416,7.920089443308078,1.77,0.99,1.17,0.41495000034570695,0.16396666776388882,0.18449027832451165,0.08833333333333333,0.056845004775762674,0.04208180095843085,149.55,35.630434782608695,75.56338028169014,0.0,0.8853672127493591,0.43187339797169283,1.0898027415580074,0.0069096177421152346,12.584080238004491,0.12210159003734589,,,8.428979873657227,8.428979873657227,8.31361198425293,0.28883000000000003,,,,,,,,,
150,22376,2.9109999999999983,1,1,1,7.758109999999995,9.482659839828688,2.15,1.31,1.68,0.5186749994754791,0.24613333329558373,0.3691506345860954,0.16,0.11167132025841489,0.1218209732327615,149.81,26.30851063829787,69.2375,0.0,0.8160558930200477,0.6505128718599115,1.364862158734397,0.009055915270453685,17.638346810605007,0.2546764314174652,,,9.827911376953125,9.827911376953125,9.637062072753906,0.050000000000000044,,,,,,,,,
200,29810,9.656000000000008,3,2,2,8.295619999999996,9.592120015700381,2.21,1.34,1.67,0.5410250011086464,0.2843166668713093,0.4479187312658796,0.16666666666666663,0.1154981650914624,0.1304192605484526,149.39,18.298969072164947,69.41558441558442,0.0,0.7799495727067853,0.7545797353682754,1.4285427404779436,0.00932681794854631,17.799335912775685,0.3747185170650482,,,8.656404495239258,8.656404495239258,8.256547927856445,0.050000000000000044,,,,,,,,,
250,37224,27.660999999999973,3,3,4,14.113709999999996,10.446621389037693,2.63,1.83,2.34,0.6166750025749207,0.30438333317637445,0.4034357216746627,0.12083333333333332,0.06626944991514438,0.0696189772192729,148.81,23.838383838383837,82.60215053763442,0.0,0.7626503595188495,0.8114598033286293,1.6374571601370875,0.012454360146047533,25.506296122191433,0.31903231143951416,,,9.386346817016602,9.386346817016602,9.6423921585083,0.050000000000000044,,,,,,,,,
300,44686,26.49899999999997,3,3,4,16.444469999999985,10.842125675765793,2.66,2.13,2.69,0.6365999972820282,0.3118583334237337,0.39365427833456784,0.10333333333333332,0.07551842773897598,0.07946259789359979,148.12,21.663265306122447,62.47872340425532,0.0,0.7565037357097849,0.8354262309838869,1.6988927896300297,0.015122873345935728,30.000563412889537,0.35705289244651794,,,10.403085708618164,10.403085708618164,10.34457778930664,0.050000000000000044,,,,,,,,,
350,51977,22.37099999999998,2,2,3,11.935009999999988,10.35290936644863,2.38,1.69,2.19,0.5880250009894371,0.28773333311080934,0.40040056895292736,0.11499999999999998,0.07887237734728386,0.07667137318182837,148.73,22.051020408163264,66.5340909090909,0.0,0.7796006185705641,0.7671171474035725,1.5612855509984536,0.012416235236110178,30.000563412889537,0.5828506350517273,,,11.38847827911377,11.38847827911377,11.59732723236084,0.050000000000000044,,,,,,,,,
400,59291,18.93399999999998,4,3,3,14.015819999999993,11.914912370118374,2.41,1.76,2.17,0.594849998652935,0.2748666675388813,0.3440415493361179,0.10833333333333332,0.06329088962134963,0.062032834270487544,147.61,17.02061855670103,65.44578313253012,0.0,0.7835060858568751,0.7380710430639297,1.5916265835647991,0.013142741006706862,30.000563412889537,0.3414626717567444,,,10.708855628967285,10.708855628967285,10.539237022399902,0.050000000000000044,,,,,,,,,
450,66632,38.02399999999999,4,4,5,13.511939999999996,10.817419705105273,2.52,1.79,2.28,0.6037749999761581,0.31200000137090683,0.43628555206227415,0.16833333333333328,0.09230309112512336,0.08630972475412418,148.11,22.515151515151516,72.77173913043478,0.0,0.7581752301217564,0.8358652352980892,1.6103571669704948,0.013480971350122656,30.000563412889537,0.4850172698497772,,,9.474177360534668,9.474177360534668,9.488914489746094,0.050000000000000044,,,,,,,,,
500,73951,18.89099999999999,2,1,2,17.73671999999998,10.22815779999506,2.77,2.28,2.87,0.6774249970912933,0.344458331912756,0.4278677874661566,0.13666666666666666,0.06586485009178433,0.07128208595316972,147.91,17.8989898989899,56.97979797979798,0.0,0.7365740427737588,0.9247740743244766,1.8117098235413427,0.017014851373583034,32.221717184501486,0.3064523935317993,,,8.720512390136719,8.720512390136719,8.881261825561523,0.050000000000000044,,,,,,,,,
