group,metric,early,late,raw_delta_late_minus_early,improvement_positive_is_better,last_available_seed_count
BDQN ego_legacy,validation_completed,0.6805555555555557,2.6330555555555555,1.9524999999999997,1.9524999999999997,4
BDQN ego_legacy,validation_completed_value,0.8693055555555557,3.3361111111111117,2.466805555555556,2.466805555555556,4
BDQN ego_legacy,validation_coverage,0.5623788192330136,0.6606319452077151,0.09825312597470148,0.09825312597470148,4
BDQN ego_legacy,validation_reward,7.377541805555552,24.580186388888894,17.202644583333342,17.202644583333342,4
BDQN ego_legacy,validation_first_completion,60.61982980719633,29.384357835948254,-31.235471971248078,31.235471971248078,4
BDQN ego_legacy,validation_first_detection,24.479737272057108,21.547258948391743,-2.9324783236653644,2.9324783236653644,4
BDQN ego_legacy,validation_tracking_progress,0.013909495480740955,0.05747243552332156,0.04356294004258061,0.04356294004258061,4
BDQN ego_legacy,validation_stay,0.0,0.0,0.0,0.0,4
BDQN ego_legacy,loss,0.04353281243432624,0.5177214356760184,0.47418862324169214,-0.47418862324169214,4
BDQN ego_legacy,q_mean,0.8058661417000823,4.785372945997451,3.9795068042973685,3.9795068042973685,4
BDQN ego_legacy,target_mean,0.8567151290675005,5.103276438183254,4.246561309115754,4.246561309115754,4
BDQN ego_legacy,epsilon,0.47909124999999997,0.050000000000000044,-0.4290912499999999,-0.4290912499999999,4
