episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,22.10599999999998,2,2,3,4.856289999999995,9.013721362783512,2.5,0.93,1.2,0.600625,0.332641666829586,0.49149635738990505,0.15166666666666667,0.18817614877155117,0.2412,150.0,16.04,31.815384615384616,0.0,0.7765555555555556,0.8803777777777778,1.5816666666666668,0.006222222222222222,11.961507439066343,0.09079492837190628,0.08825914561748505,0.0025357825215905905,1.0373256206512451,1.0373256206512451,1.103484034538269,,,,,,,0.04837210103869438,0.0348513089120388,0.050941698253154755,2.5357918739318848
100,14958,8.128999999999976,4,1,1,14.39171999999999,10.60672378548625,2.98,1.82,2.33,0.7211750000715256,0.41767500177025796,0.5559572898819717,0.19833333333333333,0.0998159896506598,0.11054398307812571,144.98,12.814432989690722,31.835164835164836,0.0,0.7017289741113717,1.1454683404607533,1.9690302110635949,0.012553455649055042,25.588448822721553,0.07254286855459213,0.06995496153831482,0.002587907714769244,3.6023807525634766,3.6023807525634766,3.4481732845306396,,,,,,,0.04614129289984703,0.025603193789720535,0.05015949532389641,2.587912082672119
150,22029,38.72599999999996,4,4,5,17.247799999999984,9.64970869197613,2.61,2.01,2.54,0.6570749977231025,0.3683666659891605,0.5104372123077995,0.15416666666666667,0.12801418572091727,0.12337868480725624,147.0,8.464646464646465,19.789473684210527,0.0,0.7529705215419501,0.9955555555555555,1.7675510204081633,0.013696145124716553,28.51294978184363,0.0879138857126236,0.08528400957584381,0.002629873575642705,4.366265296936035,4.366265296936035,4.305657386779785,,,,,,,0.04441249743103981,0.02058820240199566,0.0495048463344574,2.629877805709839
200,29311,27.595999999999925,3,3,4,18.229349999999968,11.826060337555349,2.67,2.16,2.76,0.6374250003695487,0.3563500028848648,0.5140658248904085,0.21666666666666667,0.11394376251031597,0.08711765696820928,138.51,8.896907216494846,21.42391304347826,0.0,0.7411979881115683,1.021875676846437,1.819146632012129,0.015787067119100908,30.83663624924932,0.5138016939163208,0.5111294984817505,0.0026721893809735775,6.8501410484313965,6.8501410484313965,7.43148946762085,,,,,,,0.0427241176366806,0.017236759886145592,0.04872170090675354,2.67219614982605
250,36487,10.100999999999956,2,2,2,22.363669999999974,11.314036457476165,2.96,2.5,3.16,0.7171750006079674,0.39659166663885115,0.5001865156340336,0.19333333333333333,0.06858634246444034,0.056997308727412536,138.72,11.06,28.161616161616163,0.0,0.6981689734717417,1.136365820838139,2.0463523644752017,0.018718762014609765,35.98056088154149,0.13694804906845093,0.13423722982406616,0.002710812259465456,3.822662115097046,3.822662115097046,3.895132541656494,,,,,,,0.041226599365472794,0.014653336256742477,0.048607438802719116,2.7108166217803955
300,43560,23.200999999999972,4,3,4,22.231589999999983,10.347165429328939,3.05,2.52,3.16,0.7473750039935112,0.4347999982535839,0.5668001940080843,0.2033333333333333,0.0771583252890454,0.06901563635511171,142.19,8.91,22.90909090909091,0.0,0.6801228403310124,1.2161192770237006,2.081369997890147,0.019551304592446726,36.0807957978211,0.12101990729570389,0.11827541887760162,0.0027444909792393446,6.233955383300781,6.233955383300781,6.197153091430664,,,,,,,0.03996537625789642,0.013053512200713158,0.04787927865982056,2.7444968223571777
350,50452,25.06599999999989,3,3,4,22.87077999999997,11.364886605311987,2.92,2.53,3.23,0.7053000012040138,0.4036000020802021,0.5330316344398046,0.17499999999999996,0.08072217753463869,0.08264462809917356,137.94,9.11111111111111,27.193877551020407,0.0,0.6921608428785462,1.1631143975641582,2.023488473249239,0.019597892803634432,36.39644207251666,0.19353626668453217,0.19076097011566162,0.0027752926107496023,6.343323230743408,6.343323230743408,6.377241134643555,,,,,,,0.03884940966963768,0.011652457527816296,0.0467844121158123,2.775296926498413
400,57299,10.675999999999972,2,2,2,26.53090999999998,10.89541251637128,3.15,2.87,3.61,0.760299998819828,0.4543749988079071,0.5717958532876517,0.18,0.08494352622462396,0.08049543413551284,132.14,10.72,22.161616161616163,0.0,0.6335956813480652,1.367867413349478,2.2787952171938852,0.023207708995509814,41.336696828221825,0.2484784722328186,0.24567493796348572,0.002803534036502242,5.8135085105896,5.8135085105896,5.85228157043457,,,,,,,0.03785453736782074,0.010610077530145645,0.04639558866620064,2.8035390377044678
450,64123,21.555999999999955,2,2,3,26.437229999999985,10.919095524680602,3.15,2.91,3.67,0.7586999988555908,0.4464333291351795,0.562736921401521,0.1675,0.0652299727002363,0.05613295174976151,132.78,10.82,23.90909090909091,0.0,0.6455540493046141,1.3373500025104181,2.262991414369634,0.023246472862378874,41.97945939171235,0.28822219371795654,0.28539326786994934,0.0028289267793297768,6.905594825744629,6.905594825744629,7.055560111999512,,,,,,,0.03697674348950386,0.009761616587638855,0.04626832157373428,2.8289315700531006
500,70769,11.38099999999998,3,2,2,25.58999999999998,11.5455104642454,3.19,2.94,3.73,0.72677500218153,0.4012250019609928,0.505090533420341,0.13916666666666666,0.06438048301847299,0.04229163445183238,129.34,14.31,26.04,0.0,0.6760476264110098,1.2331065408999535,2.2244471934436367,0.024174011648884077,42.47831903198535,0.28870394825935364,0.28585249185562134,0.0028514477889984846,7.1514129638671875,7.1514129638671875,7.4337286949157715,,,,,,,0.03621687740087509,0.009071898646652699,0.045434024184942245,2.851449966430664
