episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,5.631000000000006,4,0,0,2.1577599999999957,8.213013587131092,1.68,0.91,1.09,0.46284999907016755,0.19729166641831397,0.2602785860784939,0.17,0.08430376186265247,0.07842222222222223,150.0,32.395348837209305,56.71666666666667,0.0,0.8582,0.5194444444444445,1.2142666666666666,0.0064,11.725635493579848,0.0836295410990715,,,6.046079158782959,6.046079158782959,6.024815082550049,0.64375,,,,,,,,,
100,14948,38.18599999999999,4,4,5,12.17475999999999,9.75428972618713,2.55,1.19,1.68,0.6718250009417533,0.34204166635870936,0.43745519650973436,0.11083333333333334,0.08527514363745851,0.08726666666666667,150.0,29.081632653061224,65.9342105263158,0.0,0.7380444444444444,0.9054444444444445,1.7715333333333334,0.008755555555555556,17.03324850265912,0.2052285373210907,,,8.492074966430664,8.492074966430664,8.414128303527832,0.28997000000000006,,,,,,,,,
150,22411,-0.7090000000000004,1,0,0,10.589849999999991,10.622189867795617,2.26,1.63,2.09,0.6213999989628792,0.29175000041723254,0.3638202855522393,0.13083333333333333,0.05845909639591856,0.044417524732485364,148.59,32.62765957446808,62.8876404494382,0.0,0.7804697489736859,0.778652668416448,1.6526011171680464,0.011979271821791506,22.760615449166558,0.3844624161720276,,,8.250748634338379,8.250748634338379,8.197511672973633,0.050000000000000044,,,,,,,,,
200,29844,15.620999999999949,3,1,2,9.581509999999996,9.970067842793243,2.3,1.32,1.72,0.5984250000119209,0.2888666671514511,0.3846642671138445,0.08166666666666667,0.08843885717707917,0.0821301247771836,149.6,24.737373737373737,76.07894736842105,0.0,0.7728163992869875,0.765686274509804,1.5800133689839573,0.010405525846702316,22.760615449166558,0.22528177499771118,,,6.707425594329834,6.707425594329834,6.670352935791016,0.050000000000000044,,,,,,,,,
250,37329,19.68599999999996,4,1,2,12.778659999999993,11.50854230058698,2.55,1.6,2.06,0.6828000018000603,0.34194166615605354,0.42415461464727194,0.1383333333333333,0.0600283525914461,0.050278949516941084,146.98,21.567010309278352,65.07594936708861,0.0,0.7369029799972785,0.9237764775252869,1.8378010613688938,0.011861024175624802,22.760615449166558,0.24244385957717896,,,7.549566268920898,7.549566268920898,7.504203796386719,0.050000000000000044,,,,,,,,,
300,44793,-0.003999999999997159,3,0,0,15.222299999999994,8.864395387729491,2.74,1.8,2.34,0.709250001013279,0.3674250023066998,0.4590592359182893,0.10083333333333332,0.06179095324037449,0.04637101255974214,149.95,23.57,65.76842105263158,0.0,0.7207513615649661,0.973457819273091,1.8719573191063688,0.013159942202956541,25.536564280971156,0.35591447353363037,,,8.761651992797852,8.761651992797852,8.883163452148438,0.050000000000000044,,,,,,,,,
350,52270,26.750999999999998,4,3,4,15.74490999999999,9.016900805814593,2.72,1.69,2.2,0.7202749985456467,0.3883000001311302,0.490701568143712,0.18166666666666664,0.07044789105244445,0.07220474373563603,149.39,19.23469387755102,61.03370786516854,0.0,0.7008278108753375,1.0330008702055025,1.908494544480889,0.013186960305241314,25.536564280971156,0.2673269510269165,,,9.303954124450684,9.303954124450684,9.219711303710938,0.050000000000000044,,,,,,,,,
400,59737,5.430999999999999,3,1,1,14.311449999999995,10.71262953468941,2.47,1.76,2.25,0.6720500007271767,0.3391000008583069,0.4241700086095212,0.11999999999999998,0.0779342005357477,0.08357582729918116,147.77,19.88659793814433,51.206896551724135,0.0,0.7238726850285353,0.9111456993977126,1.7988766326047236,0.013760122713225508,25.536564280971156,0.26273566484451294,,,7.621109962463379,7.621109962463379,7.731625556945801,0.050000000000000044,,,,,,,,,
450,67020,38.081,4,4,5,15.793449999999993,10.062296533470867,2.39,1.65,2.2,0.645824999511242,0.3321166644990444,0.459061064415404,0.11666666666666665,0.08907475518087979,0.08137149991082575,149.52,19.12121212121212,57.40909090909091,0.0,0.7372703763153201,0.8817995362939183,1.7076645264847512,0.012796504369538077,25.536564280971156,0.2899104058742523,,,8.007885932922363,8.007885932922363,8.297367095947266,0.050000000000000044,,,,,,,,,
500,74358,8.609000000000004,3,1,1,15.729849999999983,9.203398917112077,2.52,1.74,2.29,0.6782250010967255,0.36670833379030227,0.4892278824798184,0.13833333333333334,0.07421060886017111,0.06985680137613653,149.21,24.606060606060606,58.58695652173913,0.0,0.7086209592744007,0.9763644081049081,1.7980698344614972,0.013649666018810179,25.536564280971156,0.21899110078811646,,,8.116901397705078,8.116901397705078,8.220060348510742,0.050000000000000044,,,,,,,,,
550,81616,21.960999999999917,3,2,3,16.502029999999987,11.069839997448014,2.66,1.88,2.41,0.7367250007390976,0.3931166645884514,0.47869449916331197,0.15916666666666665,0.07088927007589646,0.07174757063668395,148.53,21.5979381443299,45.146067415730336,0.0,0.6952804147310307,1.0519535896227474,1.9638456877398505,0.014385421575888149,26.792835616345116,0.37823599576950073,,,9.122159957885742,9.122159957885742,9.392162322998047,0.050000000000000044,,,,,,,,,
600,88889,11.708999999999998,2,2,2,16.228259999999988,10.34418833511841,2.62,1.84,2.38,0.711475002169609,0.3922666646540165,0.5119202556365392,0.18,0.07344926055616438,0.0661359598821651,148.23,22.010416666666668,43.86516853932584,0.0,0.6929771301356,1.0517888866401313,1.8996829251838359,0.014774337178708763,26.792835616345116,0.2485986202955246,,,8.12547779083252,8.12547779083252,7.916189670562744,0.050000000000000044,,,,,,,,,
650,96337,4.149000000000018,1,1,1,16.998759999999994,9.820728853929316,2.59,1.82,2.36,0.7054249984025955,0.38729999914765356,0.5172212829563083,0.07666666666666666,0.0733160293995991,0.08027394184349389,148.45,20.13,53.630434782608695,0.0,0.6944425732569889,1.0368474233748737,1.8805658470865612,0.014617716402829235,26.792835616345116,0.26184311509132385,,,7.897241592407227,7.897241592407227,7.926444053649902,0.050000000000000044,,,,,,,,,
700,103793,5.411000000000004,1,1,1,19.57952999999998,9.520936704395202,2.82,1.96,2.63,0.7141249999403954,0.392750001847744,0.5057566249975475,0.1575,0.07843158018921208,0.07163938824792059,149.08,14.24,46.614583333333336,0.0,0.6934531795009391,1.0470888113764423,1.895961899651194,0.016009301493605223,28.46950075186821,0.3442625403404236,,,10.698251724243164,10.698251724243164,10.647310256958008,0.050000000000000044,,,,,,,,,
750,111053,23.375999999999973,4,2,3,19.01348999999999,9.752312147890871,2.92,2.07,2.69,0.7598250025510788,0.40670833542943,0.48973339721557174,0.10916666666666666,0.052775712004954844,0.04805815440533082,148.57,19.25,45.915789473684214,0.0,0.6845482488613672,1.0882636692019474,2.0255098606717374,0.016176437593951223,29.8483748501671,0.5060241222381592,,,9.229276657104492,9.229276657104492,9.474074363708496,0.050000000000000044,,,,,,,,,
800,118369,13.596999999999971,2,2,2,21.193289999999994,9.913304121527792,3.0,2.1,2.81,0.7862500005960464,0.42281666308641436,0.4958869040788414,0.11583333333333332,0.06787781772038426,0.06991672839090521,148.51,18.818181818181817,48.10526315789474,0.0,0.6678562610823064,1.132089870491325,2.0975018517271566,0.01634008933180706,30.6530023756867,0.3851932883262634,,,8.095616340637207,8.095616340637207,8.199344635009766,0.050000000000000044,,,,,,,,,
850,125652,2.098999999999997,2,1,1,19.446229999999982,10.269748265517505,2.81,2.06,2.68,0.7405249994993209,0.39548333510756495,0.48035270714762635,0.09166666666666666,0.07079526030670606,0.06761251781956419,147.31,19.55,49.114583333333336,0.0,0.6802434774738081,1.0670920734052904,1.9904283483809653,0.016518453148688706,30.6530023756867,0.4186272621154785,,,7.979780673980713,7.979780673980713,8.31254768371582,0.050000000000000044,,,,,,,,,
900,133109,15.57599999999998,2,1,2,18.562749999999983,9.88980398630326,2.75,2.01,2.63,0.6952749985456467,0.38709166809916495,0.5174218298133497,0.17416666666666664,0.07615000370492224,0.07783509819893203,147.32,17.58,43.88659793814433,0.0,0.6908091229975564,1.0442347723775907,1.8674314417594353,0.016653090777445922,30.6530023756867,0.601337730884552,,,8.268896102905273,8.268896102905273,8.461166381835938,0.050000000000000044,,,,,,,,,
950,140442,21.480999999999963,3,2,3,17.912139999999987,9.938839982633782,2.76,1.85,2.44,0.760899997651577,0.4134499979764223,0.49351195198592274,0.1575,0.07265979754115982,0.08085405062717928,147.22,20.091836734693878,42.16842105263158,0.0,0.6786442059502785,1.1165602499660372,2.0470044830865373,0.014400217361771498,30.6530023756867,0.3784216046333313,,,7.093408584594727,7.093408584594727,7.188104629516602,0.050000000000000044,,,,,,,,,
1000,147790,18.693999999999985,2,1,2,15.907129999999988,11.003373220658283,2.52,1.67,2.2,0.7023500016331673,0.37793333366513254,0.501345034507189,0.15916666666666665,0.07519934945347714,0.07551211674923015,149.38,27.484536082474225,43.47674418604651,0.0,0.7073905475967331,1.0053108403623867,1.8606239121703039,0.013544874369616638,30.6530023756867,0.3188530206680298,,,8.963863372802734,8.963863372802734,8.920515060424805,0.050000000000000044,,,,,,,,,
1050,155068,6.344000000000001,1,1,1,17.98871999999999,11.274605209123722,2.68,2.01,2.57,0.7196749979257584,0.40015833437442777,0.520535758814736,0.15166666666666667,0.06668701503711814,0.06233098972417523,147.92,21.877551020408163,49.0989010989011,0.0,0.6867450874346493,1.075333513610961,1.925838290968091,0.016382729403281053,30.6530023756867,0.6036895513534546,,,7.884280681610107,7.884280681610107,8.249683380126953,0.050000000000000044,,,,,,,,,
1100,162292,20.01399999999996,4,1,2,21.15197999999998,8.88975316752945,2.9,2.09,2.82,0.7448749977350235,0.42220832981169226,0.5361885084233946,0.1675,0.06902276503891079,0.06601351351351352,148.0,17.545454545454547,43.816326530612244,0.0,0.6731756756756757,1.134346846846847,1.9929054054054054,0.01720720720720721,30.6530023756867,0.37409842014312744,,,7.660401344299316,7.660401344299316,7.847835540771484,0.050000000000000044,,,,,,,,,
1150,169631,25.740999999999936,4,2,3,21.323169999999983,10.49231507347639,3.0,2.11,2.82,0.7576749992370605,0.4114499981701374,0.49199178863281096,0.145,0.06596406057134538,0.06497018444043821,144.22,21.0,38.064516129032256,0.0,0.6747330467341561,1.1342393565386215,2.080640687838025,0.017658207368372394,30.890452707359795,0.3181563913822174,,,7.104519844055176,7.104519844055176,7.170263767242432,0.050000000000000044,,,,,,,,,
1200,177073,29.96599999999997,4,3,4,19.461359999999996,9.602634827504373,2.83,1.86,2.55,0.7433500015735626,0.4192083328962326,0.5366926334489586,0.13916666666666666,0.07451063070627469,0.07482490881833032,148.97,19.97,47.47872340425532,0.0,0.6732899241458011,1.1189053724463538,1.9758340605491038,0.015260343245843681,30.890452707359795,0.5266743898391724,,,7.271556854248047,7.271556854248047,7.365429401397705,0.050000000000000044,,,,,,,,,
1250,184553,29.90400000000001,3,3,4,18.802029999999988,9.54686478531564,2.88,2.13,2.77,0.7618000009655952,0.39956666722893713,0.4694898939812907,0.11083333333333333,0.05770514770450947,0.053381103675161676,147.93,18.272727272727273,35.44210526315789,0.0,0.6942022127582865,1.0736609657720995,2.0396133306293516,0.01595349151625769,30.890452707359795,0.4692119061946869,,,6.6943864822387695,6.6943864822387695,6.806826591491699,0.050000000000000044,,,,,,,,,
1300,192008,19.396000000000004,2,2,3,18.77329999999999,8.83961311879654,2.98,1.98,2.59,0.759099999666214,0.40055833220481873,0.4721661306540205,0.10416666666666666,0.06970343943141528,0.07500278613618634,149.55,14.575757575757576,41.58510638297872,0.0,0.6913183996433746,1.0646829377019948,2.010297559344701,0.016471637133623093,30.890452707359795,0.3425014019012451,,,6.687552452087402,6.687552452087402,6.623906135559082,0.050000000000000044,,,,,,,,,
1350,199460,23.25099999999994,4,2,3,18.067519999999988,9.577213917919963,2.8,1.96,2.58,0.7138499993085862,0.40016666546463964,0.5411592696750896,0.18499999999999997,0.09314392782817002,0.10713090056913291,149.35,15.479591836734693,37.712765957446805,0.0,0.6979131793326637,1.0650597031581297,1.8917977904251757,0.015020645017297177,30.890452707359795,0.5794475078582764,,,6.726559638977051,6.726559638977051,6.783726215362549,0.050000000000000044,,,,,,,,,
1400,206812,21.200999999999922,4,1,2,18.398699999999987,9.49440924913182,2.53,2.01,2.61,0.7284249979257583,0.3981083330512047,0.5055171748232578,0.1525,0.07833425523912033,0.08705055420383888,147.96,20.73469387755102,39.1578947368421,0.0,0.6939262863837073,1.0695007659727855,1.9489726953230604,0.01613048571686041,30.890452707359795,0.340224027633667,,,6.690846920013428,6.690846920013428,6.5438408851623535,0.050000000000000044,,,,,,,,,
