algo,best_score,detection_probability,episode,epsilon,global_state_mode,global_step,kl_loss,loss,posterior_kl_per_parameter,posterior_rebuilds,posterior_std_max,posterior_std_mean,posterior_std_min,predictive_epistemic_std_mean,predictive_max_std_mean,predictive_selected_std_mean,q_mean,q_tot_mean,reward_mode,run_dir,scope,target_mean,td_loss,td_residual_variance,train_completed,train_completed_value,train_detected,train_reward,training_seed,validation_boundary,validation_collision,validation_completed,validation_completed_value,validation_coverage,validation_detected,validation_episode_length,validation_first_completion,validation_first_detection,validation_knowledge_overlap,validation_local_coverage,validation_local_new_observed,validation_local_sensor_revisit,validation_new_observed_per_step,validation_overlap,validation_revisit,validation_reward,validation_reward_std,validation_sensor_revisit,validation_simultaneous_overlap,validation_stay,validation_team_new_observed,validation_tracking_progress
shared_bdqn,0.9419223684785039,0.7,50.0,,memory_union,7500.0,,0.0,,13.0,,,,0.19620831310749054,0.23483891785144806,0.1564699411392212,-0.8549596667289734,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.17901340126991272,0.0,0.0,2.0,-8.33566666469598,43,,0.10168888888888888,0.18,0.27,0.498299997895956,1.86,150.0,55.0625,14.942528735632184,0.16833333333333336,0.21538333281874655,0.5676888888888889,0.8449111111111111,,0.2766242941811416,,-7.574373743885016,3.570332631789305,,0.08097046861725239,0.0,1.3088,0.0013111111111111112
shared_bdqn,2.255377665413926,0.7,100.0,,memory_union,15000.0,,0.0,,28.0,,,,0.19316160678863525,0.22332298755645752,0.16381871700286865,-1.691436529159546,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.17794004082679749,0.0,0.0,2.0,-10.36875004334377,43,,0.11808888888888888,0.29,0.36,0.4991249983012676,1.95,150.0,58.148148148148145,16.23076923076923,0.12666666666666665,0.21190833374857904,0.5584222222222223,0.8478666666666667,,0.26078592624366315,,-7.664273322518673,3.5239091955283848,,0.08828481227551256,0.0,1.311,0.0024666666666666665
shared_bdqn,2.255377665413926,0.7,150.0,,memory_union,22500.0,,0.0,,43.0,,,,0.18472108244895935,0.2118464559316635,0.1592075526714325,-2.22900128364563,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,1.0700461864471436,0.0,0.0,3.0,-10.532374994140131,43,,0.06915555555555555,0.22,0.25,0.47482500031590463,1.91,150.0,43.55,20.133333333333333,0.1075,0.19832499988377095,0.5222,0.8655333333333334,,0.22484924460818134,,-6.9347662449568555,2.9758326925599707,,0.065586483343185,0.0,1.2462,0.0019333333333333333
shared_bdqn,2.255377665413926,0.7,200.0,,memory_union,30000.0,,0.0,,58.0,,,,0.18455103039741516,0.2085062861442566,0.15487444400787354,-2.44358229637146,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.257783979177475,0.0,0.0,0.0,-9.057750016357748,43,,0.10142222222222222,0.18,0.2,0.5582999980449677,2.15,150.0,54.411764705882355,18.49473684210526,0.06833333333333334,0.23753333456814288,0.6267555555555555,0.8190444444444445,,0.26113956058638205,,-8.410693328317011,2.813875638575742,,0.07964090481055824,0.0,1.4688,0.0014222222222222223
shared_bdqn,2.3062063848870946,0.7,250.0,,memory_union,37500.0,,0.0,,73.0,,,,0.18459388613700867,0.21121418476104736,0.15928107500076294,-2.4850034713745117,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.3298318088054657,0.0,0.0,2.0,-9.651500019636028,43,,0.09124444444444445,0.27,0.36,0.55174999833107,2.11,150.0,52.22727272727273,19.97826086956522,0.10333333333333333,0.23358333364129066,0.6162222222222222,0.8286222222222223,,0.24878613078490477,,-7.319652912681057,3.621967579340352,,0.07004832693711176,0.0,1.4513333333333334,0.0021555555555555555
shared_bdqn,2.3062063848870946,0.7,300.0,,memory_union,45000.0,,0.0,,88.0,,,,0.18205776810646057,0.20973414182662964,0.15792030096054077,-2.9907169342041016,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.23760977387428284,0.0,0.0,1.0,-7.4311249998770705,43,,0.08084444444444444,0.28,0.35,0.5203999999165535,2.16,150.0,66.375,22.138297872340427,0.08833333333333332,0.21889999859035014,0.5770666666666666,0.8379555555555556,,0.25368660257667525,,-7.097993332034846,3.6628267593807635,,0.07947905545940719,0.0,1.3677333333333332,0.0021333333333333334
shared_bdqn,2.3062063848870946,0.7,350.0,,memory_union,52500.0,,0.0,,103.0,,,,0.18511085212230682,0.2130565345287323,0.15890643000602722,-2.468803882598877,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.5439327955245972,0.0,0.0,1.0,-6.589250009413821,43,,0.16024444444444444,0.24,0.3,0.4939749991893768,2.02,150.0,44.40909090909091,16.923076923076923,0.12083333333333332,0.22689999863505364,0.5984,0.8302,,0.3324166692781558,,-8.434944158031298,2.980901737874994,,0.13388875804522127,0.0,1.2972666666666666,0.0021777777777777776
shared_bdqn,4.271237173532711,0.7,400.0,,memory_union,60000.0,,0.0,,118.0,,,,0.1869075745344162,0.21504685282707214,0.1611129194498062,-2.85593843460083,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed43,multi,,,0.5265554785728455,0.0,0.0,3.0,-11.721250021811588,43,,0.1413111111111111,0.44,0.52,0.5064249989390374,2.07,150.0,57.40625,24.726315789473684,0.09666666666666666,0.2158999988436699,0.5690666666666667,0.8381777777777778,,0.2559299545306505,,-6.853320830116925,4.138164054188475,,0.09931828215446246,0.0,1.3304666666666667,0.0032444444444444443
shared_bdqn,2.42365428752259,0.7,50.0,,memory_union,7500.0,,0.0,,13.0,,,,0.20292837917804718,0.24609039723873138,0.14570069313049316,-0.9179208278656006,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.2842712998390198,1.0,1.0,2.0,-7.418291697955346,44,,0.08586666666666666,0.28,0.35,0.5314500008523464,2.02,150.0,48.26923076923077,23.159574468085108,0.06666666666666667,0.22379166789352894,0.5901111111111111,0.8368,,0.25614318218576676,,-7.052170412659154,3.216205345110751,,0.08285960908974967,0.0,1.3972,0.002311111111111111
shared_bdqn,2.5416726003439525,0.7,100.0,,memory_union,15000.0,,0.0,,28.0,,,,0.19291380047798157,0.22969481348991394,0.15279430150985718,-1.9048080444335938,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.6821693181991577,0.0,0.0,2.0,-10.085624980237348,44,,0.06597777777777777,0.3,0.38,0.6272249981760979,2.45,150.0,64.85185185185185,22.484848484848484,0.04166666666666666,0.2835083329677582,0.7493555555555556,0.7953333333333333,,0.32490077310828364,,-7.2929899976372745,3.7376630025254984,,0.0655618066580145,0.0,1.6526,0.0023777777777777777
shared_bdqn,3.8724389833570183,0.7,150.0,,memory_union,22500.0,,0.0,,43.0,,,,0.19133828580379486,0.2269589602947235,0.1582985669374466,-2.818453311920166,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.9877346754074097,1.0,1.0,3.0,-7.021124997939902,44,,0.09064444444444444,0.37,0.5,0.5099750016629696,1.93,150.0,42.75757575757576,27.431818181818183,0.13083333333333333,0.21556666515767575,0.5681777777777778,0.8404444444444444,,0.2574482346034831,,-6.23130458189895,3.6659272125612126,,0.08645898649177851,0.0,1.3399333333333334,0.0028444444444444446
shared_bdqn,3.8724389833570183,0.7,200.0,,memory_union,30000.0,,0.0,,58.0,,,,0.1915532350540161,0.22167883813381195,0.15920478105545044,-2.9164175987243652,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.9806318283081055,0.0,0.0,1.0,-8.74387499621138,44,,0.1300888888888889,0.29,0.38,0.47480000257492067,1.9,150.0,36.80769230769231,19.522222222222222,0.1175,0.19701666779816152,0.5187111111111111,0.8530666666666666,,0.2275018023973453,,-7.358815828353667,3.7415965052397024,,0.09852651621671914,0.0,1.2461333333333333,0.0022222222222222222
shared_bdqn,3.8724389833570183,0.7,250.0,,memory_union,37500.0,,0.0,,73.0,,,,0.18170896172523499,0.20736312866210938,0.15336373448371887,-2.8652312755584717,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.24212607741355896,2.0,2.0,2.0,0.47262499349194087,44,,0.12331111111111111,0.27,0.35,0.5728999987244606,2.15,150.0,44.333333333333336,17.71276595744681,0.08166666666666667,0.25833333492279054,0.6822222222222222,0.8106666666666666,,0.3161915766575328,,-7.712286662443238,3.3780279273128433,,0.10013772063430255,0.0,1.5077333333333334,0.0023555555555555556
shared_bdqn,3.8724389833570183,0.7,300.0,,memory_union,45000.0,,0.0,,88.0,,,,0.18778188526630402,0.21217992901802063,0.15898281335830688,-2.5225605964660645,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.8207006454467773,0.0,0.0,0.0,-5.248624955397097,44,,0.11602222222222222,0.3,0.4,0.46407499864697455,1.87,150.0,27.307692307692307,13.977777777777778,0.1225,0.19317500099539756,0.5084666666666666,0.8669555555555556,,0.23109276514082874,,-7.193231250517823,3.470897849121944,,0.09862142302181566,0.0,1.2175333333333334,0.0022222222222222222
shared_bdqn,3.8724389833570183,0.7,350.0,,memory_union,52500.0,,0.0,,103.0,,,,0.1886509209871292,0.21174104511737823,0.159858837723732,-2.7413413524627686,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.380071759223938,0.0,0.0,0.0,-5.661249978076668,44,,0.08486666666666667,0.26,0.32,0.5348749980330467,2.13,150.0,37.59090909090909,27.114583333333332,0.0675,0.23255000106990337,0.6134666666666667,0.8314222222222222,,0.28854810705331824,,-7.147831247191138,3.2048068191397396,,0.0777495297025313,0.0,1.4063333333333334,0.002511111111111111
shared_bdqn,3.9427156869737714,0.7,400.0,,memory_union,60000.0,,0.0,,118.0,,,,0.18438689410686493,0.2084406316280365,0.15862341225147247,-2.735093593597412,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_bdqn/seed44,multi,,,0.20707754790782928,0.0,0.0,1.0,-7.937125040348626,44,,0.10197777777777778,0.38,0.51,0.5256999990344048,1.9,150.0,43.483870967741936,25.376344086021504,0.13166666666666665,0.22790833488106726,0.6010888888888889,0.8327777777777777,,0.26832884306029614,,-6.355545829292891,3.4422576763230954,,0.0805887422362989,0.0,1.3818666666666666,0.0029333333333333334
shared_ddqn,1.8092394711998228,0.7,50.0,0.64375,memory_union,7500.0,,0.09019017219543457,,,,,,,,,-1.857733130455017,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-1.9095786809921265,,,0.0,0.0,3.0,-11.919750005807735,42,,0.08953333333333334,0.27,0.31,0.5584500002861023,2.2,150.0,69.82608695652173,27.96842105263158,0.06416666666666666,0.2525,0.6666666666666666,0.8148222222222222,,0.32569720470588814,,-7.609552501092855,3.3221104852244654,,0.07978900066629613,0.0,1.4692,0.0023333333333333335
shared_ddqn,1.8092394711998228,0.7,100.0,0.2875000000000001,memory_union,15000.0,,0.0712832510471344,,,,,,,,,-3.845829725265503,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-3.8045544624328613,,,0.0,0.0,3.0,-9.732458323941882,42,,0.1400888888888889,0.09,0.13,0.6539499980211257,2.4,150.0,17.875,21.083333333333332,0.10333333333333333,0.3023749992251396,0.7996666666666666,0.7649777777777778,,0.3513976144805866,,-9.443217085424568,2.7740831134407746,,0.09105908168469684,0.0,1.7238666666666667,0.0008444444444444444
shared_ddqn,3.058361312438329,0.7,150.0,0.050000000000000044,memory_union,22500.0,,0.12251420319080353,,,,,,,,,-4.443446636199951,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-4.414727210998535,,,0.0,0.0,1.0,-6.573375020828102,42,,0.07866666666666666,0.33,0.42,0.5027499973773957,2.0,150.0,64.12903225806451,24.0,0.1433333333333333,0.21378333307802677,0.5634222222222223,0.8468,,0.24539995225843556,,-6.3629845784155075,3.6362323999204964,,0.06498069861849852,0.0,1.3206666666666667,0.002577777777777778
shared_ddqn,3.058361312438329,0.7,200.0,0.050000000000000044,memory_union,30000.0,,0.06900060176849365,,,,,,,,,-4.498817443847656,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-4.570584297180176,,,1.0,2.0,3.0,-2.3634999785386155,42,,0.10275555555555556,0.21,0.25,0.5426999993622303,2.15,150.0,58.63157894736842,23.857142857142858,0.13666666666666666,0.23997500091791152,0.6332666666666666,0.8228222222222222,,0.2939145484915476,,-8.173268334107599,2.9639670386509267,,0.08509654061775714,0.0,1.4272,0.0017333333333333333
shared_ddqn,3.058361312438329,0.7,250.0,0.050000000000000044,memory_union,37500.0,,0.13661141693592072,,,,,,,,,-5.2004523277282715,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-5.1845526695251465,,,0.0,0.0,1.0,-6.2592499748431205,42,,0.10004444444444445,0.28,0.35,0.530949999243021,2.02,150.0,37.458333333333336,20.956989247311828,0.085,0.22896666683256625,0.6039111111111111,0.8271333333333334,,0.26885863402468113,,-7.704888330828899,3.594092771911772,,0.08719024064449148,0.0,1.3958666666666666,0.0022444444444444443
shared_ddqn,3.058361312438329,0.7,300.0,0.050000000000000044,memory_union,45000.0,,0.08773147314786911,,,,,,,,,-5.279599666595459,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-5.243302345275879,,,0.0,0.0,3.0,-10.94012496655807,42,,0.1353111111111111,0.19,0.22,0.5077250015735626,1.84,150.0,37.8235294117647,15.131868131868131,0.12333333333333332,0.21699166722595692,0.5719777777777778,0.8377333333333333,,0.2655395727277824,,-8.486099580462781,3.317202837697158,,0.0972250055743907,0.0,1.3339333333333334,0.0016222222222222222
shared_ddqn,3.058361312438329,0.7,350.0,0.050000000000000044,memory_union,52500.0,,0.09047456830739975,,,,,,,,,-4.8770647048950195,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-4.720191955566406,,,1.0,1.0,3.0,-9.829999991562232,42,,0.08955555555555555,0.2,0.24,0.556575001180172,2.13,150.0,44.333333333333336,20.20212765957447,0.08916666666666666,0.23752500005066396,0.6267333333333334,0.8262444444444444,,0.25347980941052706,,-8.404445834506804,3.3073875255424046,,0.06140091732564195,0.0,1.4642,0.0016
shared_ddqn,3.058361312438329,0.7,400.0,0.050000000000000044,memory_union,60000.0,,0.1211930513381958,,,,,,,,,-4.896114349365234,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed42,multi,-4.861015796661377,,,0.0,0.0,2.0,-6.564874991606934,42,,0.10262222222222223,0.2,0.22,0.5390249979496002,2.01,150.0,34.10526315789474,23.494505494505493,0.11833333333333335,0.23428333520889283,0.6180888888888889,0.8252888888888888,,0.26693585388809454,,-8.239213324568924,2.961665375481247,,0.07633933848440932,0.0,1.4174,0.0016666666666666668
shared_ddqn,1.8440087822282645,0.7,50.0,0.64375,memory_union,7500.0,,0.11160992085933685,,,,,,,,,-2.246124744415283,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-2.3497540950775146,,,1.0,2.0,4.0,-2.4064583471728316,43,,0.11873333333333333,0.27,0.31,0.6420749995112419,2.34,150.0,55.32,28.157894736842106,0.16166666666666665,0.30236666977405546,0.7996444444444445,0.7680444444444444,,0.36563469214845,,-7.873968329860771,2.873744580361562,,0.09585798780734867,0.0,1.6922,0.0024
shared_ddqn,1.8440087822282645,0.7,100.0,0.2875000000000001,memory_union,15000.0,,0.12504252791404724,,,,,,,,,-4.1953535079956055,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-4.208003997802734,,,0.0,0.0,2.0,-8.103833341853077,43,,0.11033333333333334,0.22,0.28,0.6341499993205071,2.54,150.0,57.904761904761905,24.104166666666668,0.065,0.2924499998986721,0.7732,0.7830222222222222,,0.34210096523397565,,-8.620774584514406,3.488061222557713,,0.08701010789251874,0.0,1.6710666666666667,0.0022222222222222222
shared_ddqn,1.8440087822282645,0.7,150.0,0.050000000000000044,memory_union,22500.0,,0.18834063410758972,,,,,,,,,-5.03477668762207,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-4.901062488555908,,,0.0,0.0,4.0,-8.836583371938517,43,,0.1131111111111111,0.1,0.14,0.6922250011563301,2.55,150.0,58.8,24.397959183673468,0.07333333333333333,0.33900833413004877,0.8973555555555556,0.7384,,0.40495296936685593,,-9.244576249011612,3.0142787700561424,,0.08416244953791095,0.0,1.8259333333333334,0.0009111111111111111
shared_ddqn,1.8440087822282645,0.7,200.0,0.050000000000000044,memory_union,30000.0,,0.06748881191015244,,,,,,,,,-5.278421401977539,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-5.242461204528809,,,0.0,0.0,4.0,-10.869625055696822,43,,0.07808888888888889,0.23,0.28,0.6816999989748002,2.64,150.0,36.09090909090909,24.19,0.05,0.32775833293795587,0.8673555555555555,0.7543555555555556,,0.3872694597655,,-8.623061245192591,2.8564310317895387,,0.0670868588348689,0.0,1.7978666666666667,0.0021333333333333334
shared_ddqn,1.8440087822282645,0.7,250.0,0.050000000000000044,memory_union,37500.0,,0.0823483020067215,,,,,,,,,-5.584771633148193,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-5.609386444091797,,,0.0,0.0,3.0,-7.752666680595528,43,,0.06933333333333333,0.19,0.23,0.6308249989151955,2.46,150.0,29.666666666666668,23.979591836734695,0.07666666666666666,0.292133334428072,0.7723555555555556,0.7852444444444444,,0.34633519057447487,,-8.3334124940835,3.03398096864776,,0.06834096191568678,0.0,1.6622,0.0017111111111111112
shared_ddqn,1.8440087822282645,0.7,300.0,0.050000000000000044,memory_union,45000.0,,0.064767986536026,,,,,,,,,-5.814064979553223,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-5.838628768920898,,,0.0,0.0,2.0,-8.308833363608773,43,,0.08664444444444444,0.24,0.31,0.577800000756979,2.29,150.0,50.82608695652174,19.442105263157895,0.09833333333333333,0.25430833287537097,0.6714888888888889,0.8200222222222222,,0.2906627536818967,,-8.030188744895913,3.640141010093848,,0.06483254201115508,0.0,1.5208,0.001911111111111111
shared_ddqn,2.114730655346015,0.7,350.0,0.050000000000000044,memory_union,52500.0,,0.05967740714550018,,,,,,,,,-5.415032863616943,,task_potential,runs/thesis_v2/screen/pdet_0p70/multi/shared_ddqn/seed43,multi,-5.3510541915893555,,,1.0,1.0,4.0,-8.60537507249041,43,,0.07731111111111111,0.27,0.3,0.5921249961853028,2.27,150.0,48.64,22.354166666666668,0.05166666666666666,0.2552750000357628,0.6740666666666667,0.8160888888888889,,0.27309829533702423,,-8.128644168319061,3.419104668841077,,0.06025083467466462,0.0,1.559,0.0024666666666666665
