boundary_hit_ratio_difference,collision_agent_ratio_difference,comparison,completed_mean_difference,completed_value_mean_difference,coverage_overlap_ratio_mean_difference,detected_mean_difference,detected_to_completed_ratio_difference,detected_value_mean_difference,detection_probability,episode_length_mean_difference,first_completion_step_mean_difference,first_detection_step_mean_difference,had_completion_mean_difference,had_detection_mean_difference,knowledge_overlap_ratio_mean_difference,left_algo,left_policy_mode,local_new_observed_cells_per_decision_difference,local_sensor_revisit_ratio_difference,mean_local_coverage_ratio_mean_difference,new_observed_cells_per_step_difference,revisit_ratio_difference,reward_mean_difference,right_algo,right_policy_mode,scope,sensor_coverage_ratio_mean_difference,sensor_revisit_ratio_difference,simultaneous_sensor_overlap_ratio_mean_difference,stay_ratio_difference,team_coverage_ratio_mean_difference,team_new_observed_cells_per_env_step_difference,tracking_progress_ratio_difference,training_seed
0.0,-0.023214814814814813,bayes_qmix_shared_mean_minus_qmix,-0.21666666666666667,-0.3166666666666667,0.02101419942776489,0.22333333333333316,-0.10237489587885716,0.2799999999999998,0.7,0.0,2.4491436100131736,-9.115384615384615,-0.13666666666666663,0.0,0.004722222222222225,bayes_qmix_shared,posterior_mean,0.07423703703703699,-0.011177777777777731,0.02783888764679432,,,-2.448341667133569,qmix_ddqn,deterministic,multi,,,-0.014797083912276299,0.0,0.047841665446758275,0.1275777777777778,-0.0016814814814814815,44
0.0,-0.012644444444444444,bayes_qmix_shared_mean_minus_qmix,0.16666666666666669,0.23999999999999994,0.09735373853612361,0.19666666666666677,0.05544150455275454,0.2533333333333334,1.0,0.0,-10.191400045382345,-13.737836236520916,0.11666666666666664,0.0033333333333332993,0.001388888888888884,bayes_qmix_shared,posterior_mean,0.1376518518518518,-0.026622222222222214,0.05161944267650442,,,-0.43011499977608736,qmix_ddqn,deterministic,multi,,,0.00042567870296456034,0.0,0.05486666724085809,0.14631111111111106,0.0013703703703703703,42
0.0,-0.07725185185185185,bayes_qmix_shared_mean_minus_qmix,-0.08999999999999997,-0.10999999999999993,-0.0016963495519223826,0.16666666666666652,-0.04840905798850853,0.18666666666666654,1.0,0.0,6.1295454545454575,1.29757785467128,-0.0733333333333333,0.0,-0.0002777777777777657,bayes_qmix_shared,posterior_mean,0.04907407407407405,0.0026148148148147365,0.018402778729796454,,,-0.2470470841906982,qmix_ddqn,deterministic,multi,,,-0.02263487458682803,0.0,0.04564166595538455,0.1217111111111111,-0.00036296296296296294,43
0.0,0.01311851851851853,bayes_qmix_shared_mean_minus_qmix,-0.0566666666666667,-0.0566666666666667,0.12825289677142956,0.45999999999999996,-0.0510422975974157,0.6333333333333333,1.0,0.0,6.916595744680855,-7.898177200059763,-0.06333333333333335,0.04999999999999993,-0.006388888888888916,bayes_qmix_shared,posterior_mean,0.2326962962962963,-0.06040000000000001,0.08726111056903998,,,-1.9904755554465794,qmix_ddqn,deterministic,multi,,,0.0037810648184014167,0.0,0.12289166788260142,0.3277111111111113,-0.0003925925925925928,44
0.0,-0.02606666666666667,bayes_qmix_shared_sample_minus_qmix,-0.09000000000000002,-0.10333333333333333,0.03663239082225439,-0.11333333333333329,-0.03212682379349047,-0.1433333333333331,0.7,0.0,1.2606741573033702,-6.352212855637513,-0.06999999999999995,-0.020000000000000018,0.031111111111111103,bayes_qmix_shared,posterior_sample_shared,0.014881481481481496,0.016881481481481386,0.0055805546045303855,,,-0.5971227753828412,qmix_ddqn,deterministic,multi,,,0.005822449993025017,0.0,-0.012083334277073532,-0.03222222222222215,-0.00018518518518518537,42
0.0,0.02925925925925925,bayes_qmix_shared_sample_minus_qmix,-0.32333333333333336,-0.4033333333333333,0.07808512157587574,0.3666666666666667,-0.20231249858510852,0.44666666666666677,0.7,0.0,8.278220044907123,-1.5870587297792653,-0.24333333333333332,0.04999999999999993,-0.03111111111111113,bayes_qmix_shared,posterior_sample_shared,0.1505185185185185,-0.045466666666666655,0.05644444512824218,,,-2.9330288844852,qmix_ddqn,deterministic,multi,,,0.020563652391434775,0.0,0.08526666566729546,0.2273777777777779,-0.0020518518518518524,43
0.0,0.0034666666666666734,bayes_qmix_shared_sample_minus_qmix,-0.20666666666666667,-0.2966666666666667,0.032418712064214594,0.040000000000000036,-0.09058148168269319,0.04666666666666641,0.7,0.0,6.978787878787877,-7.720328452035767,-0.14666666666666664,0.0033333333333332993,0.010277777777777788,bayes_qmix_shared,posterior_sample_shared,0.05326666666666657,-0.004911111111111088,0.019975000917911545,,,-2.1652895774703484,qmix_ddqn,deterministic,multi,,,0.008020953779624765,0.0,0.021124998082717283,0.056333333333333346,-0.0016296296296296297,44
0.0,0.048074074074074075,bayes_qmix_shared_sample_minus_qmix,-0.013333333333333308,0.019999999999999962,0.05485429319806556,-0.08333333333333304,-0.0013801004598975736,-0.08666666666666645,1.0,0.0,-0.9246153846153788,-10.02631704980843,-0.010000000000000009,-0.00666666666666671,0.013611111111111102,bayes_qmix_shared,posterior_sample_shared,0.030674074074074076,0.0009629629629629433,0.01150277691582835,,,-1.2424430527381194,qmix_ddqn,deterministic,multi,,,0.032628120664826205,0.0,-0.010066666901111576,-0.02684444444444445,-9.629629629629615e-05,42
0.0,-0.027859259259259264,bayes_qmix_shared_sample_minus_qmix,-0.10333333333333333,-0.14999999999999997,0.03216891353542001,-0.0033333333333334103,-0.04440735595961273,-0.050000000000000266,1.0,0.0,6.25562770562771,-0.7681660899653995,-0.08666666666666661,0.0,0.02388888888888889,bayes_qmix_shared,posterior_sample_shared,0.015170370370370279,0.010385185185185164,0.00568889057884614,,,-0.6234505580378906,qmix_ddqn,deterministic,multi,,,0.027789402506946878,0.0,-0.008583334063490211,-0.02288888888888896,-0.0006814814814814813,43
0.0,0.04815555555555556,bayes_qmix_shared_sample_minus_qmix,-0.09666666666666668,-0.1166666666666667,0.09574853940271663,0.10999999999999988,-0.05210894508839714,0.20333333333333314,1.0,0.0,7.355960824045937,-8.725226609310186,-0.10333333333333336,0.023333333333333317,0.033888888888888885,bayes_qmix_shared,posterior_sample_shared,0.11397777777777773,-0.028207407407407348,0.04274166684597733,,,-1.822614441448863,qmix_ddqn,deterministic,multi,,,0.03660271248825321,0.0,0.04510000020265581,0.12026666666666674,-0.000651851851851852,44
