Using device: cuda
torch threads: 1
train_every: 4, learning_starts: 1000
reward_version: v3_frontier_400
reward_config:
  reward_version: v3_frontier_400
  step_penalty: -0.005
  new_cell_bonus: 0.002
  revisit_penalty: 0.0
  new_observed_cell_bonus: 0.015
  new_observed_cell_bonus_cap: 0.15
  boundary_penalty: -0.2
  idle_stay_penalty: -0.03
  detect_value1_bonus: 0.6
  detect_value2_bonus: 1.5
  track_progress_value1_bonus: 0.2
  track_progress_value2_bonus: 0.6
  complete_value1_bonus: 4.0
  complete_value2_bonus: 12.0
  all_targets_bonus: 5.0

[Eval 500] {'eval_reward': -16.285899999999934, 'eval_detected': 1.6, 'eval_completed': 0.2, 'eval_detected_value': 1.9, 'eval_completed_value': 0.3, 'eval_sensor_coverage': 0.3830000013113022, 'stay_ratio': 0.3865, 'boundary_hit_ratio': 0.18775, 'revisit_ratio': 0.998, 'sensor_revisit_ratio': 0.9045, 'new_observed_cells_per_step': 0.3805, 'tracking_progress_ratio': 0.002}

[Eval 550] {'eval_reward': -22.087199999999925, 'eval_detected': 1.4, 'eval_completed': 0.4, 'eval_detected_value': 1.7, 'eval_completed_value': 0.5, 'eval_sensor_coverage': 0.309749998152256, 'stay_ratio': 0.396, 'boundary_hit_ratio': 0.26625, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.9175, 'new_observed_cells_per_step': 0.30725, 'tracking_progress_ratio': 0.00525}

[Eval 600] {'eval_reward': -27.60119999999988, 'eval_detected': 1.3, 'eval_completed': 0.5, 'eval_detected_value': 1.6, 'eval_completed_value': 0.7, 'eval_sensor_coverage': 0.30025000423192977, 'stay_ratio': 0.32525, 'boundary_hit_ratio': 0.36025, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.92175, 'new_observed_cells_per_step': 0.29775, 'tracking_progress_ratio': 0.00525}

[Eval 650] {'eval_reward': -33.320199999999794, 'eval_detected': 1.4, 'eval_completed': 0.4, 'eval_detected_value': 1.6, 'eval_completed_value': 0.5, 'eval_sensor_coverage': 0.29724999964237214, 'stay_ratio': 0.194, 'boundary_hit_ratio': 0.4345, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.92475, 'new_observed_cells_per_step': 0.29475, 'tracking_progress_ratio': 0.005}

[Eval 700] {'eval_reward': -20.13519999999994, 'eval_detected': 1.5, 'eval_completed': 0.4, 'eval_detected_value': 1.9, 'eval_completed_value': 0.4, 'eval_sensor_coverage': 0.3807500049471855, 'stay_ratio': 0.282, 'boundary_hit_ratio': 0.2515, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.90175, 'new_observed_cells_per_step': 0.37825, 'tracking_progress_ratio': 0.00325}

[Eval 750] {'eval_reward': -29.08649999999978, 'eval_detected': 1.8, 'eval_completed': 0.3, 'eval_detected_value': 2.1, 'eval_completed_value': 0.3, 'eval_sensor_coverage': 0.3229999989271164, 'stay_ratio': 0.39325, 'boundary_hit_ratio': 0.34025, 'revisit_ratio': 0.9975, 'sensor_revisit_ratio': 0.91625, 'new_observed_cells_per_step': 0.3205, 'tracking_progress_ratio': 0.0045}

[Eval 800] {'eval_reward': -13.702699999999925, 'eval_detected': 1.7, 'eval_completed': 0.5, 'eval_detected_value': 2.2, 'eval_completed_value': 0.6, 'eval_sensor_coverage': 0.36099999845027925, 'stay_ratio': 0.3155, 'boundary_hit_ratio': 0.18575, 'revisit_ratio': 0.99775, 'sensor_revisit_ratio': 0.90625, 'new_observed_cells_per_step': 0.3585, 'tracking_progress_ratio': 0.00525}
