episode,global_step,train_reward,train_detected,train_completed,train_completed_value,validation_reward,validation_reward_std,validation_detected,validation_completed,validation_completed_value,validation_coverage,validation_local_coverage,validation_overlap,validation_knowledge_overlap,validation_simultaneous_overlap,validation_collision,validation_episode_length,validation_first_detection,validation_first_completion,validation_stay,validation_local_sensor_revisit,validation_local_new_observed,validation_team_new_observed,validation_tracking_progress,best_score,loss,td_loss,kl_loss,q_mean,q_tot_mean,target_mean,epsilon,posterior_rebuilds,predictive_epistemic_std_mean,predictive_selected_std_mean,predictive_max_std_mean,td_residual_variance,posterior_std_mean,posterior_std_min,posterior_std_max,posterior_kl_per_parameter
50,7500,7.070999999999996,3,1,1,5.221459999999995,9.66048132591746,2.07,1.17,1.52,0.5197750002145767,0.24787500157952308,0.37500904935418183,0.15,0.11149508504929462,0.11705224792763962,149.99,30.0,62.02739726027397,0.0,0.8254994777429606,0.6543769584638975,1.36615774384959,0.008067204480298686,15.580472185120552,0.11878436803817749,,,7.163913726806641,7.163913726806641,7.255821228027344,0.64375,,,,,,,,,
100,14931,3.6460000000000012,2,0,0,6.390139999999995,9.006658486941754,2.17,1.27,1.59,0.5421500000357627,0.24213333368301393,0.3091841219456321,0.11083333333333333,0.0678896503701348,0.07013333333333334,150.0,23.09375,68.0875,0.0,0.8277333333333333,0.6390222222222223,1.4257333333333333,0.008933333333333333,17.141520756144494,0.21509665250778198,,,9.781983375549316,9.781983375549316,9.981327056884766,0.2907775,,,,,,,,,
150,22431,1.5459999999999963,2,1,1,11.784339999999991,10.398815541416237,2.57,1.7,2.14,0.6270500001311302,0.3165583343803883,0.43317697227400975,0.105,0.0737288061692005,0.07814489645466122,149.21,22.73469387755102,53.595238095238095,0.0,0.7684694948953377,0.8419230167772491,1.6608806380269419,0.011683756674038826,23.588742985266748,0.27758580446243286,,,7.780470371246338,7.780470371246338,7.907791614532471,0.050000000000000044,,,,,,,,,
200,29929,12.281000000000004,3,2,2,11.624279999999999,11.551843079855262,2.6,1.72,2.16,0.6493250012397767,0.3383249995112419,0.45161395793843745,0.15,0.08634657125635652,0.08513084048955305,147.89,21.948979591836736,58.55952380952381,0.0,0.7456442851669033,0.9083102305767801,1.7359523970518629,0.011945815583654517,23.747537325799,0.3883940577507019,,,8.90963363647461,8.90963363647461,9.082324028015137,0.050000000000000044,,,,,,,,,
250,37374,27.820999999999998,4,3,4,14.383929999999989,10.661983370138024,2.77,1.71,2.21,0.6735249963402749,0.35694166749715805,0.4724395019615039,0.12583333333333332,0.07832542338359377,0.07186564830943767,149.26,22.88,72.31818181818181,0.0,0.7239045960069677,0.9498637723882264,1.7848720353745142,0.011992496315154763,23.95826022930714,0.5908888578414917,,,9.313526153564453,9.313526153564453,9.574336051940918,0.050000000000000044,,,,,,,,,
300,44613,38.42599999999996,4,4,5,16.282669999999992,12.067998498553928,2.81,2.15,2.72,0.6578999999165535,0.337758332490921,0.4455661301686807,0.10833333333333332,0.0732636160830945,0.08306144643828167,147.12,20.74,57.62105263157895,0.0,0.7456498096791735,0.9115234729019395,1.768352365415987,0.015112379916621352,30.229639873948557,0.49886009097099304,,,11.913143157958984,11.913143157958984,11.838067054748535,0.050000000000000044,,,,,,,,,
350,51952,9.375999999999996,4,2,2,18.40175999999999,10.796680600184477,2.77,2.1,2.72,0.6830500021576882,0.33883333295583723,0.411049952914822,0.09916666666666667,0.06278910272027576,0.06676217113491142,146.59,19.92,60.45161290322581,0.0,0.738931714305205,0.9177524615139732,1.8433726720785866,0.014894149214362053,30.229639873948557,0.39997804164886475,,,9.035297393798828,9.035297393798828,9.146194458007812,0.050000000000000044,,,,,,,,,
400,59263,28.583999999999982,4,3,4,20.572579999999988,10.734036692856973,3.05,2.37,3.01,0.7169999989867211,0.3832583282887936,0.4720004367135986,0.1675,0.07385187002418081,0.07823849534348885,146.39,21.22222222222222,55.276595744680854,0.0,0.700822005146071,1.0403943803083089,1.9386570120909898,0.01687273720882574,33.77277568208225,0.48628437519073486,,,10.809547424316406,10.809547424316406,11.160430908203125,0.050000000000000044,,,,,,,,,
450,66548,19.475999999999996,4,3,3,20.089589999999994,10.870374422341667,3.03,2.23,2.87,0.7244750013947487,0.4028833340108395,0.5146004358479801,0.195,0.07899752704415963,0.08163173009519933,147.41,21.0,73.17204301075269,0.0,0.6918571783913349,1.0864482282974923,1.9455260837120956,0.015941930669561087,33.77277568208225,0.550931453704834,,,11.886541366577148,11.886541366577148,12.520927429199219,0.050000000000000044,,,,,,,,,
500,73807,9.908999999999994,3,2,2,25.42891999999999,10.387337571947874,3.24,2.88,3.63,0.7518500006198883,0.4099749992787838,0.5003865686021931,0.1433333333333333,0.07409921173110959,0.07554083574096258,141.91,19.2,47.47,0.0,0.6690860404481713,1.1485448523712212,2.09809033894722,0.02151598430930402,41.28264635619262,0.43817973136901855,,,10.942329406738281,10.942329406738281,11.189993858337402,0.050000000000000044,,,,,,,,,
550,81023,10.825999999999999,3,2,2,23.89918999999999,11.39945891233,3.26,2.66,3.34,0.7424499964714051,0.3977416658401489,0.48600223943004656,0.13833333333333334,0.06751519365109679,0.061897728072026446,142.17,19.97,47.80612244897959,0.0,0.6805936554828727,1.1120255093667206,2.0678061475698106,0.020140207732526786,41.28264635619262,0.5433927774429321,,,11.41037368774414,11.41037368774414,11.628564834594727,0.050000000000000044,,,,,,,,,
600,88288,17.136000000000003,3,3,3,19.94535999999999,11.588379700820987,3.02,2.63,3.25,0.7098000007867813,0.3727749986946583,0.4616999586365289,0.11666666666666665,0.06207215984569444,0.050813149996510085,143.27,22.78,52.39393939393939,0.0,0.7111049068192923,1.0337823689537238,1.9607733649752217,0.019636583606709942,41.28264635619262,0.3293560743331909,,,10.032621383666992,10.032621383666992,9.861730575561523,0.050000000000000044,,,,,,,,,
650,95316,26.675999999999938,4,3,4,18.31582999999999,12.246413776330598,2.76,2.34,2.97,0.6956250008940696,0.361716665327549,0.4500559568585196,0.1383333333333333,0.07022021491620331,0.06868219165645285,146.86,25.08080808080808,49.54736842105263,0.0,0.7241136683462708,0.9783921194788687,1.8742339643197603,0.016909528348994507,41.28264635619262,0.3336668610572815,,,10.985963821411133,10.985963821411133,11.027585983276367,0.050000000000000044,,,,,,,,,
