algo,collision_agent_ratio,completed_mean,completed_value_mean,coverage_overlap_ratio_mean,detected_mean,detected_to_completed_ratio,detected_value_mean,first_completion_step_mean,first_detection_step_mean,had_completion_mean,had_detection_mean,knowledge_overlap_ratio_mean,mean_local_coverage_ratio_mean,reward_mean,run_dir,seed,stay_ratio,team_coverage_ratio_mean,tracking_progress_ratio
qmix_ddqn,0.06116339628057657,2.369,2.98,0.46414660300128496,2.957,0.8011498140006763,3.686,57.17063081695967,24.86807653575025,0.967,0.993,0.11533333333333333,0.3759850002750754,19.077704999999995,run2/refund/multi_ego_leg/p1/qmix_ddqn/seed42,42,0.0,0.7140425002276898,0.01718006374462055
qmix_ddqn,0.06610933765343067,2.291,2.916,0.4695071368482624,2.772,0.8264790764790765,3.461,56.0559585492228,20.689585439838222,0.965,0.989,0.1338333333333333,0.3618016657754779,19.397160999999993,run2/refund/multi_ego_leg/p1/qmix_ddqn/seed43,43,0.0,0.6837499997317791,0.01660138671478927
qmix_ddqn,0.07442978582340573,2.397,3.086,0.5371683179678209,2.954,0.8114421123899797,3.681,40.53138075313807,16.664994984954866,0.956,0.997,0.18108333333333332,0.41351583357155325,22.946838999999986,run2/refund/multi_ego_leg/p1/qmix_ddqn/seed44,44,0.0,0.7288000005483627,0.021220614178448814
qmix_ddqn,0.07596663865470285,2.379,3.036,0.4831354603879843,2.889,0.8234683281412254,3.62,70.94502074688796,20.13030303030303,0.964,0.99,0.14975,0.37843833307921887,21.548926999999992,run2/refund/multi_ego_leg/p1/qmix_ddqn/seed45,45,0.0,0.7073299990296363,0.019052653455863086
qmix_ddqn,0.07055243445692884,2.813,3.596,0.5226915237997694,3.229,0.87116754413131,4.04,33.14732593340061,14.224674022066198,0.991,0.997,0.15566666666666668,0.43008499835431574,26.319840999999986,run2/refund/multi_ego_leg/p1/qmix_ddqn/seed46,46,0.0,0.7693799990415573,0.022183988764044944
qmix_ddqn,0.0706981534613404,2.639,3.37,0.477976680595872,3.177,0.8306578533207428,3.967,53.48318042813456,17.99396984924623,0.981,0.995,0.12925,0.4030924996584654,24.22624399999999,run2/refund/multi_ego_leg/p1/qmix_ddqn/seed47,47,0.0,0.7567474993765354,0.022392040020598837
